Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J6,Adrián,Betis,UEFA Europa Conference League,es ESP,37-351,90,2,0,2,100.0,0.1,2,4,50.0,20,4,15.0,26.1,3,33.3,32.7,3,3,100.0,0,6.3
J6,Thijmen Nijhuis,HJK,UEFA Europa Conference League,nl NED,26-147,90,8,1,7,87.5,2.6,1,9,11.1,36,5,22.2,29.6,9,11.1,26.6,15,0,0.0,0,12.8
