Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J1,Devis Vásquez,Empoli,Italian Serie A,co COL,26-097,90,1,0,1,100.0,0.1,3,13,23.1,17,2,64.7,43.9,2,100.0,70.0,11,1,9.1,0,3.0
J1,Semuel Pizzignacco,Monza,Italian Serie A,it ITA,22-351,90,2,0,2,100.0,0.2,6,19,31.6,33,2,42.4,34.6,7,71.4,46.6,13,0,0.0,1,10.0
