Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J6,Bruno Varela,Vitória,UEFA Europa Conference League,cv CPV,30-045,90,2,1,1,50.0,1.2,4,10,40.0,25,1,32.0,35.5,4,50.0,39.5,11,0,0.0,0,9.0
J6,Pietro Terracciano,Fiorentina,UEFA Europa Conference League,it ITA,34-286,90,5,1,4,80.0,1.3,5,9,55.6,29,5,20.7,29.2,10,30.0,31.5,10,0,0.0,1,13.7
