Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J1,Matz Sels,Nott'ham Forest,English Premier League,be BEL,32-173,90,4,1,3,75.0,1.2,15,26,57.7,43,3,53.5,38.0,4,75.0,51.3,18,0,0.0,0,9.3
J1,Neto,Bournemouth,English Premier League,br BRA,35-029,90,8,1,7,87.5,1.7,0,8,0.0,27,6,29.6,31.8,6,0.0,13.0,11,0,0.0,3,14.6
