Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J10,Emil Audero,Como,Italian Serie A,id IDN,27-287,90,7,5,2,42.9,2.7,3,6,50.0,21,4,28.6,31.1,1,0.0,15.0,12,0,0.0,0,5.0
J10,Ivan Provedel,Lazio,Italian Serie A,it ITA,30-228,90,2,1,1,50.0,1.2,6,15,40.0,40,3,20.0,29.5,8,87.5,54.4,12,0,0.0,1,17.0
