Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J37,Lorenzo Montipò,Hellas Verona,Italian Serie A,it ITA,29-087,90,5,1,4,80.0,1.0,4,22,18.2,19,1,84.2,58.2,7,85.7,63.0,8,0,0.0,2,22.8
J37,Jean Butez,Como,Italian Serie A,fr FRA,29-344,90,3,1,2,66.7,1.4,2,8,25.0,36,3,19.4,28.4,4,25.0,33.0,15,2,13.3,4,18.4
