Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J3,David Raya,Arsenal,UEFA Champions League,es ESP,29-037,90,1,0,1,100.0,0.1,4,8,50.0,18,2,33.3,32.8,2,100.0,69.0,11,0,0.0,2,20.0
J3,Dmytro Riznyk,Shakhtar,UEFA Champions League,ua UKR,25-266,90,5,1,4,80.0,1.9,3,9,33.3,32,6,21.9,29.3,6,33.3,36.2,15,1,6.7,1,10.7
