Game Week,Player,Team,League,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
J37,Ange-Yoan Bonny,Parma,Italian Serie A,13.0,fr FRA,FW,21-205,85,0,0,0,0,2,2,0,0,20,0,0,0,0.1,0.1,0.0,0,0,5,10,50.0,3,12,2,1,0,Ange-Yoan Bonny,13.0,fr FRA,FW,21-205,85,5,10,50.0,141,37,1,2,50.0,2,3,66.7,2,3,66.7,0,0.0,0.0,0,1,0,0,3,Ange-Yoan Bonny,13.0,fr FRA,FW,21-205,85,10,9,1,0,0,1,0,0,0,0,0,0,5,0,1,Ange-Yoan Bonny,13.0,fr FRA,FW,21-205,85,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Ange-Yoan Bonny,13.0,fr FRA,FW,21-205,85,20,1,4,9,7,3,20,1,0,0.0,1,100.0,12,66,26,2,0,2,3,2,16,4,Ange-Yoan Bonny,13.0,fr FRA,FW,21-205,85,0,0,0,1,3,0,0,0,0,0,0,0,2,1,2,33.3
J37,Jacob Ondrejka,Parma,Italian Serie A,17.0,se SWE,FW,22-258,5,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,Jacob Ondrejka,17.0,se SWE,FW,22-258,5,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,Jacob Ondrejka,17.0,se SWE,FW,22-258,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jacob Ondrejka,17.0,se SWE,FW,22-258,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Jacob Ondrejka,17.0,se SWE,FW,22-258,5,1,0,0,1,0,0,1,0,0,,0,,0,0,0,0,0,0,1,0,0,0,Jacob Ondrejka,17.0,se SWE,FW,22-258,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J37,Mateo Pellegrino,Parma,Italian Serie A,32.0,ar ARG,FW,24-078,84,0,0,0,0,0,0,0,0,11,1,0,1,0.0,0.0,0.0,0,0,2,7,28.6,1,5,0,0,0,Mateo Pellegrino,32.0,ar ARG,FW,24-078,84,2,7,28.6,33,18,1,2,50.0,1,2,50.0,0,1,0.0,0,0.0,0.0,0,0,0,0,1,Mateo Pellegrino,32.0,ar ARG,FW,24-078,84,7,7,0,0,0,0,0,0,0,0,0,0,2,0,0,Mateo Pellegrino,32.0,ar ARG,FW,24-078,84,1,1,0,1,0,0,0,,0,1,0,1,0,1,0,0,Mateo Pellegrino,32.0,ar ARG,FW,24-078,84,11,0,0,5,6,0,11,0,0,,0,,5,10,6,0,0,0,1,0,8,2,Mateo Pellegrino,32.0,ar ARG,FW,24-078,84,0,0,0,5,1,0,0,0,1,0,0,0,1,4,9,30.8
J37,Milan Đurić,Parma,Italian Serie A,30.0,ba BIH,FW,34-361,6,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,0,6,0.0,0,2,0,1,1,Milan Đurić,30.0,ba BIH,FW,34-361,6,0,6,0.0,0,0,0,3,0.0,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,Milan Đurić,30.0,ba BIH,FW,34-361,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1,Milan Đurić,30.0,ba BIH,FW,34-361,6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Milan Đurić,30.0,ba BIH,FW,34-361,6,6,0,0,2,5,0,6,1,1,100.0,0,0.0,2,10,9,0,1,0,0,0,5,0,Milan Đurić,30.0,ba BIH,FW,34-361,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,50.0
J37,Emanuele Valeri,Parma,Italian Serie A,14.0,it ITA,LW,26-162,84,0,0,0,0,0,0,0,0,35,1,1,2,0.0,0.0,0.0,0,0,6,29,20.7,0,12,3,0,0,Emanuele Valeri,14.0,it ITA,LW,26-162,84,6,29,20.7,153,88,1,3,33.3,3,12,25.0,2,12,16.7,0,0.0,0.0,0,0,0,0,0,Emanuele Valeri,14.0,it ITA,LW,26-162,84,29,17,12,1,0,0,5,11,0,0,0,0,6,0,1,Emanuele Valeri,14.0,it ITA,LW,26-162,84,1,1,1,0,0,0,0,,0,2,0,2,1,2,1,0,Emanuele Valeri,14.0,it ITA,LW,26-162,84,35,1,11,15,12,1,35,0,0,,0,,12,107,67,3,0,1,1,0,12,4,Emanuele Valeri,14.0,it ITA,LW,26-162,84,0,0,0,2,2,0,5,1,1,0,0,0,3,0,1,0.0
J37,Mathias Løvik,Parma,Italian Serie A,18.0,no NOR,LW,21-163,6,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,1,0,1,1,Mathias Løvik,18.0,no NOR,LW,21-163,6,1,2,50.0,29,26,0,0,,1,1,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,Mathias Løvik,18.0,no NOR,LW,21-163,6,2,0,2,0,0,0,0,2,0,0,0,0,1,0,0,Mathias Løvik,18.0,no NOR,LW,21-163,6,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Mathias Løvik,18.0,no NOR,LW,21-163,6,3,0,1,2,0,0,3,1,1,100.0,0,0.0,1,3,0,0,0,0,1,0,0,0,Mathias Løvik,18.0,no NOR,LW,21-163,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J37,Enrico Del Prato,Parma,Italian Serie A,15.0,it ITA,"RW,CB",25-189,90,0,0,0,0,0,0,1,0,24,1,1,0,0.0,0.0,0.0,0,0,13,20,65.0,2,3,0,0,0,Enrico Del Prato,15.0,it ITA,"RW,CB",25-189,90,13,20,65.0,245,64,2,3,66.7,7,10,70.0,2,5,40.0,0,0.0,0.0,0,1,1,0,2,Enrico Del Prato,15.0,it ITA,"RW,CB",25-189,90,20,14,6,0,0,0,0,6,0,0,0,0,13,0,0,Enrico Del Prato,15.0,it ITA,"RW,CB",25-189,90,1,0,1,0,0,0,1,0.0,1,0,0,0,1,2,2,0,Enrico Del Prato,15.0,it ITA,"RW,CB",25-189,90,24,1,8,11,5,0,24,0,0,,0,,3,9,4,0,1,0,0,0,7,2,Enrico Del Prato,15.0,it ITA,"RW,CB",25-189,90,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.0
J37,Simon Sohm,Parma,Italian Serie A,19.0,ch SUI,CM,24-037,90,0,0,0,0,2,2,0,0,26,1,0,1,0.1,0.1,0.0,2,0,13,16,81.3,4,11,2,3,1,Simon Sohm,19.0,ch SUI,CM,24-037,90,13,16,81.3,233,79,6,6,100.0,5,6,83.3,2,4,50.0,0,0.0,0.0,0,4,0,0,4,Simon Sohm,19.0,ch SUI,CM,24-037,90,16,16,0,0,0,0,0,0,0,0,0,0,13,0,0,Simon Sohm,19.0,ch SUI,CM,24-037,90,1,1,1,0,0,1,2,50.0,1,1,1,0,0,1,3,0,Simon Sohm,19.0,ch SUI,CM,24-037,90,26,3,9,15,4,1,26,3,1,33.3,1,33.3,11,104,93,2,2,1,0,1,14,3,Simon Sohm,19.0,ch SUI,CM,24-037,90,0,0,0,0,1,0,0,0,1,0,0,0,7,0,0,
J37,Hernani,Parma,Italian Serie A,27.0,br BRA,CM,31-052,75,0,0,0,0,1,0,0,0,30,4,1,1,0.0,0.0,0.3,4,0,14,24,58.3,2,11,2,1,1,Hernani,27.0,br BRA,CM,31-052,75,14,24,58.3,300,111,7,9,77.8,4,9,44.4,3,5,60.0,0,0.3,0.2,3,0,1,0,2,Hernani,27.0,br BRA,CM,31-052,75,24,20,4,1,0,0,3,0,3,1,2,0,14,0,1,Hernani,27.0,br BRA,CM,31-052,75,4,2,2,2,0,2,4,50.0,2,1,0,1,1,5,0,0,Hernani,27.0,br BRA,CM,31-052,75,30,3,12,9,11,1,30,1,1,100.0,0,0.0,11,132,82,2,3,0,1,0,11,4,Hernani,27.0,br BRA,CM,31-052,75,0,0,0,1,0,0,3,1,2,0,0,0,9,1,0,100.0
J37,Adrian Bernabe,Parma,Italian Serie A,10.0,es ESP,CM,23-357,15,0,0,0,0,0,0,0,0,3,0,1,0,0.0,0.0,0.0,0,0,0,2,0.0,0,1,0,0,0,Adrian Bernabe,10.0,es ESP,CM,23-357,15,0,2,0.0,0,0,0,0,,0,0,,0,1,0.0,0,0.0,0.0,0,0,0,0,0,Adrian Bernabe,10.0,es ESP,CM,23-357,15,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,Adrian Bernabe,10.0,es ESP,CM,23-357,15,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,1,0,Adrian Bernabe,10.0,es ESP,CM,23-357,15,3,1,1,2,0,0,3,0,0,,0,,1,2,0,0,0,0,0,2,1,1,Adrian Bernabe,10.0,es ESP,CM,23-357,15,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,
