Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J21,Péter Gulácsi,RB Leipzig,German Bundesliga,hu HUN,34-279,90,3,0,3,100.0,0.5,1,9,11.1,20,5,35.0,30.1,3,66.7,52.7,16,2,12.5,1,11.8
J21,Nikola Vasilj,St. Pauli,German Bundesliga,ba BIH,29-069,90,5,2,3,60.0,2.2,3,7,42.9,37,5,18.9,27.6,3,0.0,31.0,8,1,12.5,2,18.5
