Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J3,Timon Weiner,Holstein Kiel,German Bundesliga,de GER,25-240,90,12,6,7,58.3,4.4,10,26,38.5,49,10,49.0,33.2,2,100.0,52.5,14,1,7.1,1,11.0
J3,Manuel Neuer,Bayern Munich,German Bundesliga,de GER,38-171,90,1,1,0,0.0,0.1,2,6,33.3,43,0,14.0,23.6,3,0.0,25.0,11,0,0.0,2,23.3
