Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J7,Simon Mignolet,Club Brugge,UEFA Champions League,be BEL,36-321,90,1,0,1,100.0,0.3,3,10,30.0,35,3,25.7,29.9,4,25.0,40.5,14,1,7.1,0,9.0
J7,Michele Di Gregorio,Juventus,UEFA Champions League,it ITA,27-178,90,0,0,0,,0.0,1,8,12.5,30,3,13.3,24.6,5,80.0,51.0,6,1,16.7,2,19.2
