Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J16,Sergio Herrera,Osasuna,Spanish La Liga,es ESP,31-186,90,3,2,1,33.3,1.8,5,9,55.6,24,6,33.3,32.0,2,50.0,41.0,8,1,12.5,0,9.0
J16,Antonio Sivera,Alavés,Spanish La Liga,es ESP,28-119,90,8,2,6,75.0,2.2,13,26,50.0,29,5,65.5,44.8,7,100.0,62.6,26,3,11.5,0,7.6
