Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J3,David Raya,Arsenal,English Premier League,es ESP,28-351,90,4,1,3,75.0,0.6,9,30,30.0,30,3,66.7,43.6,10,100.0,60.9,18,5,27.8,0,7.4
J3,Bart Verbruggen,Brighton,English Premier League,nl NED,22-013,90,7,1,6,85.7,2.4,5,10,50.0,32,6,28.1,30.9,2,50.0,29.5,6,0,0.0,2,25.0
