Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J20,Vanja Milinković-Savić,Torino,Italian Serie A,rs SRB,27-326,90,9,1,8,88.9,1.0,4,8,50.0,36,8,22.2,31.5,1,0.0,29.0,16,1,6.3,0,7.5
J20,Michele Di Gregorio,Juventus,Italian Serie A,it ITA,27-168,90,2,1,1,50.0,0.3,2,10,20.0,31,4,29.0,30.2,3,33.3,33.3,23,2,8.7,1,17.3
