Game Week,Player,Team,League,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
J28,Junior Adamu,Freiburg,German Bundesliga,20.0,at AUT,FW,23-303,78,0,0,0,0,1,1,0,0,31,1,1,0,0.1,0.1,0.1,1,0,11,21,52.4,0,22,0,4,1,Junior Adamu,20.0,at AUT,FW,23-303,78,11,21,52.4,116,18,8,11,72.7,2,3,66.7,0,0,,0,0.1,0.1,1,0,0,0,0,Junior Adamu,20.0,at AUT,FW,23-303,78,21,21,0,0,0,0,1,0,0,0,0,0,11,0,3,Junior Adamu,20.0,at AUT,FW,23-303,78,1,1,0,1,0,1,2,50.0,1,0,0,0,1,2,0,0,Junior Adamu,20.0,at AUT,FW,23-303,78,31,0,1,13,17,5,31,4,1,25.0,3,75.0,22,52,14,0,0,0,4,1,23,7,Junior Adamu,20.0,at AUT,FW,23-303,78,0,0,0,2,0,1,1,1,1,0,0,0,5,4,2,66.7
J28,Michael Gregoritsch,Freiburg,German Bundesliga,38.0,at AUT,FW,30-352,12,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,3,0,0,0,Michael Gregoritsch,38.0,at AUT,FW,30-352,12,2,3,66.7,28,7,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,Michael Gregoritsch,38.0,at AUT,FW,30-352,12,3,3,0,0,0,0,0,0,0,0,0,0,2,0,1,Michael Gregoritsch,38.0,at AUT,FW,30-352,12,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Michael Gregoritsch,38.0,at AUT,FW,30-352,12,3,0,1,1,1,0,3,0,0,,0,,3,35,7,0,0,0,0,0,3,0,Michael Gregoritsch,38.0,at AUT,FW,30-352,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
J28,Vincenzo Grifo,Freiburg,German Bundesliga,32.0,it ITA,LW,31-363,78,0,0,0,0,2,0,0,0,50,0,1,1,0.5,0.5,0.3,3,0,34,45,75.6,3,26,1,0,0,Vincenzo Grifo,32.0,it ITA,LW,31-363,78,34,45,75.6,639,189,12,14,85.7,13,16,81.3,7,11,63.6,0,0.3,0.4,2,1,4,1,3,Vincenzo Grifo,32.0,it ITA,LW,31-363,78,45,36,9,1,1,0,9,1,3,3,0,0,34,0,0,Vincenzo Grifo,32.0,it ITA,LW,31-363,78,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,0,0,Vincenzo Grifo,32.0,it ITA,LW,31-363,78,50,1,4,24,22,5,50,0,0,,0,,26,140,46,1,0,1,1,0,27,6,Vincenzo Grifo,32.0,it ITA,LW,31-363,78,0,0,0,0,0,0,9,1,0,0,0,0,1,0,2,0.0
J28,Nicolas Höfler,Freiburg,German Bundesliga,27.0,de GER,LW,35-027,12,0,0,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.0,0,0,11,11,100.0,0,7,0,0,0,Nicolas Höfler,27.0,de GER,LW,35-027,12,11,11,100.0,150,36,6,6,100.0,3,3,100.0,1,1,100.0,0,0.0,0.0,0,2,0,0,0,Nicolas Höfler,27.0,de GER,LW,35-027,12,11,11,0,0,0,0,0,0,0,0,0,0,11,0,0,Nicolas Höfler,27.0,de GER,LW,35-027,12,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Nicolas Höfler,27.0,de GER,LW,35-027,12,11,1,3,6,2,0,11,0,0,,0,,7,47,17,0,0,0,0,0,7,0,Nicolas Höfler,27.0,de GER,LW,35-027,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J28,Ritsu Doan,Freiburg,German Bundesliga,42.0,jp JPN,RW,26-293,90,0,1,0,0,5,0,0,0,67,2,1,1,0.7,0.7,0.0,6,1,36,50,72.0,5,43,2,4,1,Ritsu Doan,42.0,jp JPN,RW,26-293,90,36,50,72.0,476,171,21,25,84.0,13,18,72.2,1,2,50.0,1,0.0,0.2,1,2,3,0,5,Ritsu Doan,42.0,jp JPN,RW,26-293,90,50,49,1,0,3,0,3,1,0,0,0,0,36,0,2,Ritsu Doan,42.0,jp JPN,RW,26-293,90,2,0,0,2,0,1,1,100.0,0,1,0,1,1,3,1,0,Ritsu Doan,42.0,jp JPN,RW,26-293,90,67,3,6,24,37,6,67,4,1,25.0,2,50.0,43,193,92,2,1,2,1,0,47,5,Ritsu Doan,42.0,jp JPN,RW,26-293,90,0,0,0,2,1,0,3,1,0,0,0,0,3,0,1,0.0
J28,Lucas Höler,Freiburg,German Bundesliga,9.0,de GER,AM,30-269,69,0,0,0,0,2,0,0,0,43,4,0,2,0.1,0.1,0.5,1,0,20,28,71.4,4,30,2,4,1,Lucas Höler,9.0,de GER,AM,30-269,69,20,28,71.4,226,85,15,20,75.0,4,5,80.0,0,0,,0,0.5,0.1,1,6,0,0,4,Lucas Höler,9.0,de GER,AM,30-269,69,28,28,0,0,0,0,1,0,0,0,0,0,20,0,1,Lucas Höler,9.0,de GER,AM,30-269,69,4,2,2,2,0,0,0,,0,2,0,2,0,4,0,0,Lucas Höler,9.0,de GER,AM,30-269,69,43,0,2,21,20,8,43,4,1,25.0,2,50.0,30,110,62,2,0,0,1,2,31,8,Lucas Höler,9.0,de GER,AM,30-269,69,0,0,0,1,1,0,1,0,2,0,0,0,5,2,2,50.0
J28,Eren Dinkçi,Freiburg,German Bundesliga,18.0,de GER,AM,23-113,21,0,0,0,0,0,0,0,0,9,0,1,1,0.0,0.0,0.0,0,0,5,6,83.3,0,5,0,0,0,Eren Dinkçi,18.0,de GER,AM,23-113,21,5,6,83.3,64,8,3,3,100.0,2,2,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,Eren Dinkçi,18.0,de GER,AM,23-113,21,6,5,1,0,0,0,0,0,0,0,0,0,5,0,0,Eren Dinkçi,18.0,de GER,AM,23-113,21,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0,Eren Dinkçi,18.0,de GER,AM,23-113,21,9,0,1,3,5,0,9,0,0,,0,,5,15,10,0,0,0,0,0,5,0,Eren Dinkçi,18.0,de GER,AM,23-113,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
J28,Patrick Osterhage,Freiburg,German Bundesliga,6.0,de GER,DM,25-063,78,0,0,0,0,1,0,0,0,44,2,1,2,0.2,0.2,0.2,4,0,28,33,84.8,2,31,0,0,0,Patrick Osterhage,6.0,de GER,DM,25-063,78,28,33,84.8,386,83,15,15,100.0,12,13,92.3,0,3,0.0,0,0.2,0.2,2,2,0,0,2,Patrick Osterhage,6.0,de GER,DM,25-063,78,33,32,0,0,0,0,1,0,0,0,0,0,28,1,0,Patrick Osterhage,6.0,de GER,DM,25-063,78,2,1,1,1,0,0,1,0.0,1,2,0,2,1,3,2,0,Patrick Osterhage,6.0,de GER,DM,25-063,78,44,2,13,22,9,3,44,0,0,,0,,31,125,77,0,0,0,0,0,28,2,Patrick Osterhage,6.0,de GER,DM,25-063,78,0,0,0,0,1,0,1,1,1,0,0,0,7,0,0,
J28,Jan-Niklas Beste,Freiburg,German Bundesliga,19.0,de GER,DM,26-091,12,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,2,0,0,0,Jan-Niklas Beste,19.0,de GER,DM,26-091,12,1,1,100.0,12,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,Jan-Niklas Beste,19.0,de GER,DM,26-091,12,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Jan-Niklas Beste,19.0,de GER,DM,26-091,12,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Jan-Niklas Beste,19.0,de GER,DM,26-091,12,4,0,1,3,0,0,4,0,0,,0,,2,1,0,0,0,0,3,1,2,1,Jan-Niklas Beste,19.0,de GER,DM,26-091,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
J28,Maximilian Eggestein,Freiburg,German Bundesliga,8.0,de GER,DM,28-118,90,1,0,0,0,1,1,0,0,55,5,1,4,0.0,0.0,0.4,3,0,31,41,75.6,5,34,4,0,0,Maximilian Eggestein,8.0,de GER,DM,28-118,90,31,41,75.6,507,132,16,21,76.2,15,18,83.3,0,2,0.0,0,0.4,0.4,2,4,0,0,5,Maximilian Eggestein,8.0,de GER,DM,28-118,90,41,39,2,2,0,0,1,0,0,0,0,0,31,0,0,Maximilian Eggestein,8.0,de GER,DM,28-118,90,5,3,2,3,0,2,3,66.7,1,4,4,0,1,6,0,0,Maximilian Eggestein,8.0,de GER,DM,28-118,90,55,5,17,28,10,3,55,0,0,,0,,34,225,119,4,1,1,2,0,32,1,Maximilian Eggestein,8.0,de GER,DM,28-118,90,0,0,0,0,0,0,1,1,3,0,0,0,5,1,3,25.0
