Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J19,Wladimiro Falcone,Lecce,Italian Serie A,it ITA,29-268,90,1,0,1,100.0,0.1,4,14,28.6,29,1,44.8,33.9,1,100.0,56.0,7,1,14.3,0,9.0
J19,Nicola Leali,Genoa,Italian Serie A,it ITA,31-323,90,3,0,3,100.0,0.9,3,11,27.3,26,0,23.1,27.6,9,55.6,41.9,18,0,0.0,0,5.0
