Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J24,David Raya,Arsenal,English Premier League,es ESP,29-140,90,4,1,3,75.0,1.0,5,14,35.7,36,3,27.8,26.9,4,100.0,63.3,9,0,0.0,0,3.0
J24,Stefan Ortega,Manchester City,English Premier League,de GER,32-088,90,7,5,2,28.6,3.0,2,11,18.2,29,2,27.6,28.9,3,100.0,56.0,10,0,0.0,0,7.8
