Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J9,Maduka Okoye,Udinese,Italian Serie A,ng NGA,25-058,90,0,0,0,,0.0,6,9,66.7,29,1,27.6,31.3,5,20.0,27.4,10,1,10.0,0,12.0
J9,Simone Scuffet,Cagliari,Italian Serie A,it ITA,28-147,90,4,2,2,50.0,1.7,2,12,16.7,16,2,37.5,34.8,10,60.0,48.5,12,0,0.0,0,6.0
