Player,Game Week,Position,General Position,Team,League,Minutes,Rating,Age,Nationality
Kelvin Amian,J6,RB,Defender,Nantes,French Ligue 1,90.0,7.13,27,FRA
Lucas Hernández,J6,LB,Defender,Paris S-G,French Ligue 1,90.0,6.89,29,FRA
Lucas Beraldo,J6,CB,Defender,Paris S-G,French Ligue 1,90.0,7.29,21,BRA
Illia Zabarnyi,J6,CB,Defender,Paris S-G,French Ligue 1,90.0,6.79,23,UKR
Achraf Hakimi,J6,RB,Defender,Paris S-G,French Ligue 1,54.0,6.87,26,MAR
Gideon Mensah,J6,LB,Defender,Auxerre,French Ligue 1,90.0,6.51,27,GHA
Clément Akpa,J6,CB,Defender,Auxerre,French Ligue 1,65.0,5.74,23,CIV
Francisco Sierralta,J6,CB,Defender,Auxerre,French Ligue 1,90.0,6.0,28,CHI
Telli Siwe,J6,CB,Defender,Auxerre,French Ligue 1,45.0,5.36,20,FRA
Marvin Senaya,J6,RB,Defender,Auxerre,French Ligue 1,90.0,6.8,24,TOG
Lasso Coulibaly,J6,RB,Defender,Auxerre,French Ligue 1,25.0,6.91,22,CIV
Sebastiano Luperto,J5,CB,Defender,Cagliari,Italian Serie A,90.0,6.03,29,ITA
Yerry Mina,J5,CB,Defender,Cagliari,Italian Serie A,90.0,6.25,31,COL
Zé Pedro Figueiredo,J5,CB,Defender,Cagliari,Italian Serie A,58.0,5.68,28,POR
Riyad Idrissi,J5,LB,Defender,Cagliari,Italian Serie A,13.0,6.47,20,ITA
Alessandro Bastoni,J5,CB,Defender,Inter,Italian Serie A,90.0,6.71,26,ITA
Stefan de Vrij,J5,CB,Defender,Inter,Italian Serie A,90.0,6.44,33,NED
Manuel Akanji,J5,CB,Defender,Inter,Italian Serie A,90.0,6.43,30,SUI
Kojo Peprah Oppong,J6,CB,Defender,Nice,French Ligue 1,90.0,6.25,21,GHA
Moïse Bombito,J6,CB,Defender,Nice,French Ligue 1,90.0,6.6,25,CAN
Antoine Mendy,J6,CB,Defender,Nice,French Ligue 1,90.0,6.85,21,SEN
Thibault De Smet,J6,LB,Defender,Paris FC,French Ligue 1,90.0,6.68,27,BEL
Otavio Ataide,J6,CB,Defender,Paris FC,French Ligue 1,90.0,6.91,23,BRA
Moustapha Mbow,J6,CB,Defender,Paris FC,French Ligue 1,90.0,5.87,25,SEN
Hamari Traoré,J6,RB,Defender,Paris FC,French Ligue 1,90.0,6.8,33,MLI
Jean-Philippe Gbamin,J6,CB,Defender,Metz,French Ligue 1,90.0,6.96,30,CIV
Terry Yegbe,J6,CB,Defender,Metz,French Ligue 1,90.0,6.32,24,GHA
Koffi Kouao,J6,CB,Defender,Metz,French Ligue 1,90.0,6.23,27,CIV
Yanis Zouaoui,J6,LB,Defender,Le Havre,French Ligue 1,76.0,6.3,31,ALG
Gautier Lloris,J6,CB,Defender,Le Havre,French Ligue 1,90.0,6.39,30,FRA
Etienne Youte Kinkoue,J6,CB,Defender,Le Havre,French Ligue 1,90.0,6.03,23,FRA
Loïc Nego,J6,RB,Defender,Le Havre,French Ligue 1,90.0,6.5,34,HUN
Thomas Delaine,J6,LB,Defender,Le Havre,French Ligue 1,14.0,5.49,33,FRA
Calvin Verdonk,J6,LB,Defender,Lille,French Ligue 1,90.0,6.91,28,IDN
Aïssa Mandi,J6,CB,Defender,Lille,French Ligue 1,90.0,6.25,33,ALG
Nathan Ngoy,J6,CB,Defender,Lille,French Ligue 1,90.0,5.88,22,BEL
Tiago Santos,J6,RB,Defender,Lille,French Ligue 1,90.0,5.89,23,POR
Nicolás Tagliafico,J6,LB,Defender,Lyon,French Ligue 1,90.0,6.86,33,ARG
Moussa Niakhate,J6,CB,Defender,Lyon,French Ligue 1,90.0,6.45,29,SEN
Clinton Mata,J6,CB,Defender,Lyon,French Ligue 1,90.0,6.27,32,ANG
Ainsley Maitland-Niles,J6,RB,Defender,Lyon,French Ligue 1,90.0,6.45,28,ENG
Jacques Ekomie,J6,LB,Defender,Angers,French Ligue 1,66.0,6.37,22,GAB
Jordan Lefort,J6,CB,Defender,Angers,French Ligue 1,90.0,6.31,32,FRA
Ousmane Camara,J6,CB,Defender,Angers,French Ligue 1,45.0,6.44,22,MLI
Carlens Arcus,J6,RB,Defender,Angers,French Ligue 1,79.0,6.86,29,HAI
Emmanuel Biumla,J6,CB,Defender,Angers,French Ligue 1,45.0,6.1,20,FRA
Florent Hanin,J6,LB,Defender,Angers,French Ligue 1,24.0,6.54,35,ALG
Marius Louer,J6,RB,Defender,Angers,French Ligue 1,11.0,6.5,18,FRA
Bradley Locko,J6,LB,Defender,Brest,French Ligue 1,90.0,6.64,23,FRA
Junior Diaz,J6,CB,Defender,Brest,French Ligue 1,90.0,6.53,22,CIV
Brendan Chardonnet,J6,CB,Defender,Brest,French Ligue 1,90.0,6.27,30,FRA
Kenny Lala,J6,RB,Defender,Brest,French Ligue 1,90.0,7.01,33,MAD
Quentin Merlin,J6,LB,Defender,Rennes,French Ligue 1,80.0,6.72,23,FRA
Anthony Rouault,J6,CB,Defender,Rennes,French Ligue 1,90.0,6.82,24,FRA
Jérémy Jacquet,J6,CB,Defender,Rennes,French Ligue 1,90.0,6.91,20,FRA
Alidu Seidu,J6,RB,Defender,Rennes,French Ligue 1,90.0,6.85,25,GHA
Mahamadou Nagida,J6,LB,Defender,Rennes,French Ligue 1,10.0,6.54,20,CMR
Matthieu Udol,J6,LB,Defender,Lens,French Ligue 1,90.0,6.74,29,FRA
Ruben Aguilar,J6,RB,Defender,Lens,French Ligue 1,78.0,6.48,32,FRA
Malang Sarr,J6,CB,Defender,Lens,French Ligue 1,90.0,5.95,26,FRA
Samson Baidoo,J6,CB,Defender,Lens,French Ligue 1,90.0,5.78,21,AUT
Saud Abdulhamid,J6,RB,Defender,Lens,French Ligue 1,12.0,5.94,26,KSA
Thibault De Smet,J7,LB,Defender,Paris FC,French Ligue 1,90.0,6.26,27,BEL
Otavio Ataide,J7,CB,Defender,Paris FC,French Ligue 1,90.0,6.8,23,BRA
Moustapha Mbow,J7,CB,Defender,Paris FC,French Ligue 1,90.0,6.61,25,SEN
Hamari Traoré,J7,RB,Defender,Paris FC,French Ligue 1,67.0,6.49,33,MLI
Samir Chergui,J7,RB,Defender,Paris FC,French Ligue 1,23.0,6.35,26,FRA
Darlin Yongwa,J7,LB,Defender,Lorient,French Ligue 1,14.0,5.49,25,CMR
Abdoulaye Faye,J7,CB,Defender,Lorient,French Ligue 1,78.0,6.73,21,SEN
Montassar Talbi,J7,CB,Defender,Lorient,French Ligue 1,90.0,6.37,27,TUN
Bamo Meïté,J7,CB,Defender,Lorient,French Ligue 1,90.0,5.95,23,CIV
Terry Yegbe,J7,CB,Defender,Metz,French Ligue 1,90.0,6.16,24,GHA
Jean-Philippe Gbamin,J7,CB,Defender,Metz,French Ligue 1,20.0,5.85,30,CIV
Maxime Colin,J7,CB,Defender,Metz,French Ligue 1,70.0,5.54,33,FRA
Sadibou Sané,J7,CB,Defender,Metz,French Ligue 1,90.0,6.14,21,SEN
Leonardo Balerdi,J7,CB,Defender,Marseille,French Ligue 1,27.0,7.0,26,ARG
Emerson Palmieri,J7,LB,Defender,Marseille,French Ligue 1,90.0,6.61,31,ITA
Nayef Aguerd,J7,CB,Defender,Marseille,French Ligue 1,90.0,6.57,29,MAR
Benjamin Pavard,J7,CB,Defender,Marseille,French Ligue 1,90.0,6.37,29,FRA
Timothy Weah,J7,RB,Defender,Marseille,French Ligue 1,78.0,6.53,25,USA
Michael Amir Murillo,J7,RB,Defender,Marseille,French Ligue 1,12.0,6.51,29,PAN
Bradley Locko,J7,LB,Defender,Brest,French Ligue 1,90.0,6.41,23,FRA
Junior Diaz,J7,CB,Defender,Brest,French Ligue 1,90.0,6.43,22,CIV
Brendan Chardonnet,J7,CB,Defender,Brest,French Ligue 1,90.0,6.13,30,FRA
Kenny Lala,J7,RB,Defender,Brest,French Ligue 1,90.0,6.54,34,MAD
Nicolas Cozza,J7,LB,Defender,Nantes,French Ligue 1,4.0,5.46,26,FRA
Louis Leroux,J7,LB,Defender,Nantes,French Ligue 1,90.0,6.49,19,FRA
Junior Mwanga,J7,CB,Defender,Nantes,French Ligue 1,90.0,6.22,22,FRA
Chidozie Awaziem,J7,CB,Defender,Nantes,French Ligue 1,90.0,6.66,28,NGA
Kelvin Amian,J7,RB,Defender,Nantes,French Ligue 1,90.0,6.68,27,FRA
Gideon Mensah,J7,LB,Defender,Auxerre,French Ligue 1,90.0,6.22,27,GHA
Clément Akpa,J7,CB,Defender,Auxerre,French Ligue 1,90.0,6.6,23,CIV
Francisco Sierralta,J7,CB,Defender,Auxerre,French Ligue 1,83.0,6.45,28,CHI
Lamine Sy,J7,CB,Defender,Auxerre,French Ligue 1,7.0,6.23,23,MTN
Marvin Senaya,J7,CB,Defender,Auxerre,French Ligue 1,90.0,6.17,24,TOG
Josué Casimir,J7,RB,Defender,Auxerre,French Ligue 1,90.0,6.02,24,HAI
Malang Sarr,J7,CB,Defender,Lens,French Ligue 1,90.0,6.82,26,FRA
Samson Baidoo,J7,CB,Defender,Lens,French Ligue 1,90.0,5.92,21,AUT
Ismaëlo Ganiou,J7,CB,Defender,Lens,French Ligue 1,72.0,6.5,20,BFA
Nicolás Tagliafico,J7,LB,Defender,Lyon,French Ligue 1,90.0,7.06,33,ARG
Moussa Niakhate,J7,CB,Defender,Lyon,French Ligue 1,90.0,6.76,29,SEN
Clinton Mata,J7,CB,Defender,Lyon,French Ligue 1,90.0,6.21,32,ANG
Ainsley Maitland-Niles,J7,RB,Defender,Lyon,French Ligue 1,90.0,6.82,28,ENG
Rasmus Nicolaisen,J7,CB,Defender,Toulouse,French Ligue 1,90.0,5.79,28,DEN
Charlie Cresswell,J7,CB,Defender,Toulouse,French Ligue 1,90.0,6.4,23,ENG
Mark McKenzie,J7,CB,Defender,Toulouse,French Ligue 1,90.0,5.82,26,USA
Josh Doig,J5,LB,Defender,Sassuolo,Italian Serie A,90.0,6.3,23,SCO
Tarik Muharemovic,J5,CB,Defender,Sassuolo,Italian Serie A,90.0,6.21,22,BIH
Jay Idzes,J5,CB,Defender,Sassuolo,Italian Serie A,90.0,5.94,25,IDN
Sebastian Walukiewicz,J5,RB,Defender,Sassuolo,Italian Serie A,80.0,6.61,25,POL
Woyo Coulibaly,J5,RB,Defender,Sassuolo,Italian Serie A,10.0,6.54,26,MLI
Oumar Solet,J5,CB,Defender,Udinese,Italian Serie A,90.0,6.58,25,FRA
Thomas Kristensen,J5,CB,Defender,Udinese,Italian Serie A,90.0,6.25,23,DEN
Matteo Palma,J5,CB,Defender,Udinese,Italian Serie A,45.0,6.52,17,GER
Kingsley Ehizibue,J5,CB,Defender,Udinese,Italian Serie A,45.0,6.34,30,NED
Ismaël Doukouré,J7,CB,Defender,Strasbourg,French Ligue 1,90.0,6.54,22,FRA
Lucas Høgsberg,J7,CB,Defender,Strasbourg,French Ligue 1,76.0,6.46,19,DEN
Andrew Omobamidele,J7,CB,Defender,Strasbourg,French Ligue 1,14.0,6.21,23,IRL
Guela Doué,J7,CB,Defender,Strasbourg,French Ligue 1,90.0,7.26,22,CIV
Florent Hanin,J7,LB,Defender,Angers,French Ligue 1,28.0,6.1,35,ALG
Jacques Ekomie,J7,LB,Defender,Angers,French Ligue 1,90.0,5.46,22,GAB
Jordan Lefort,J7,CB,Defender,Angers,French Ligue 1,90.0,6.41,32,FRA
Emmanuel Biumla,J7,CB,Defender,Angers,French Ligue 1,70.0,6.67,20,FRA
Ousmane Camara,J7,CB,Defender,Angers,French Ligue 1,20.0,6.1,22,MLI
Carlens Arcus,J7,RB,Defender,Angers,French Ligue 1,90.0,6.55,29,HAI
Kassoum Ouattara,J7,LB,Defender,Monaco,French Ligue 1,69.0,6.07,20,FRA
Caio Henrique Oliveira Silva,J7,LB,Defender,Monaco,French Ligue 1,21.0,5.84,28,BRA
Mohammed Salisu,J7,CB,Defender,Monaco,French Ligue 1,90.0,7.11,26,GHA
Eric Dier,J7,CB,Defender,Monaco,French Ligue 1,90.0,6.79,31,ENG
Krépin Diatta,J7,RB,Defender,Monaco,French Ligue 1,90.0,7.19,26,SEN
Kojo Peprah Oppong,J7,CB,Defender,Nice,French Ligue 1,53.0,5.84,21,GHA
Melvin Bard,J7,CB,Defender,Nice,French Ligue 1,90.0,6.23,24,FRA
Moïse Bombito,J7,CB,Defender,Nice,French Ligue 1,55.0,5.68,25,CAN
Tom Louchet,J7,LB,Defender,Nice,French Ligue 1,35.0,6.0,22,FRA
Antoine Mendy,J7,CB,Defender,Nice,French Ligue 1,90.0,6.11,21,SEN
Fodé Doucouré,J7,RB,Defender,Le Havre,French Ligue 1,28.0,6.53,24,MLI
Yanis Zouaoui,J7,LB,Defender,Le Havre,French Ligue 1,90.0,6.63,31,ALG
Gautier Lloris,J7,CB,Defender,Le Havre,French Ligue 1,90.0,6.33,30,FRA
Arouna Sangante,J7,CB,Defender,Le Havre,French Ligue 1,90.0,6.69,23,SEN
Loïc Nego,J7,RB,Defender,Le Havre,French Ligue 1,77.0,6.28,34,HUN
Lilian Brassier,J7,CB,Defender,Rennes,French Ligue 1,90.0,6.65,25,FRA
Jérémy Jacquet,J7,CB,Defender,Rennes,French Ligue 1,90.0,6.54,20,FRA
Alidu Seidu,J7,CB,Defender,Rennes,French Ligue 1,90.0,6.39,25,GHA
Romain Perraud,J7,LB,Defender,Lille,French Ligue 1,90.0,6.5,28,FRA
Aïssa Mandi,J7,CB,Defender,Lille,French Ligue 1,90.0,6.42,33,ALG
Nathan Ngoy,J7,CB,Defender,Lille,French Ligue 1,90.0,6.29,22,BEL
Thomas Meunier,J7,RB,Defender,Lille,French Ligue 1,75.0,6.07,34,BEL
Tiago Santos,J7,RB,Defender,Lille,French Ligue 1,15.0,6.11,23,POR
Lucas Hernández,J7,LB,Defender,Paris S-G,French Ligue 1,67.0,6.72,29,FRA
Illia Zabarnyi,J7,CB,Defender,Paris S-G,French Ligue 1,23.0,5.7,23,UKR
Willian Pacho,J7,CB,Defender,Paris S-G,French Ligue 1,90.0,6.68,23,ECU
Lucas Beraldo,J7,CB,Defender,Paris S-G,French Ligue 1,90.0,7.23,21,BRA
Warren Zaïre-Emery,J7,RB,Defender,Paris S-G,French Ligue 1,90.0,6.85,19,FRA
Lucas Hernández,J8,LB,Defender,Paris S-G,French Ligue 1,90.0,6.64,29,FRA
Lucas Beraldo,J8,CB,Defender,Paris S-G,French Ligue 1,60.0,6.78,21,BRA
Willian Pacho,J8,CB,Defender,Paris S-G,French Ligue 1,30.0,6.84,24,ECU
Illia Zabarnyi,J8,CB,Defender,Paris S-G,French Ligue 1,90.0,6.76,23,UKR
Senny Mayulu,J8,RB,Defender,Paris S-G,French Ligue 1,88.0,6.64,19,FRA
Nuno Mendes,J8,RB,Defender,Paris S-G,French Ligue 1,2.0,5.97,23,POR
Andrew Omobamidele,J8,CB,Defender,Strasbourg,French Ligue 1,26.0,5.82,23,IRL
Ben Chilwell,J8,CB,Defender,Strasbourg,French Ligue 1,90.0,5.75,28,ENG
Lucas Høgsberg,J8,CB,Defender,Strasbourg,French Ligue 1,90.0,5.8,19,DEN
Ismaël Doukouré,J8,CB,Defender,Strasbourg,French Ligue 1,89.0,5.56,22,FRA
Dante,J8,CB,Defender,Nice,French Ligue 1,65.0,5.67,42,BRA
Abdulai Juma Bah,J8,CB,Defender,Nice,French Ligue 1,25.0,5.45,19,SLE
Kojo Peprah Oppong,J8,CB,Defender,Nice,French Ligue 1,90.0,6.33,21,GHA
Antoine Mendy,J8,CB,Defender,Nice,French Ligue 1,90.0,6.35,21,SEN
Abner,J8,LB,Defender,Lyon,French Ligue 1,67.0,6.19,25,BRA
Nicolás Tagliafico,J8,LB,Defender,Lyon,French Ligue 1,23.0,6.85,33,ARG
Ruben Kluivert,J8,CB,Defender,Lyon,French Ligue 1,90.0,7.06,24,NED
Clinton Mata,J8,CB,Defender,Lyon,French Ligue 1,76.0,6.61,32,ANG
Moussa Niakhate,J8,CB,Defender,Lyon,French Ligue 1,14.0,6.64,29,SEN
Ainsley Maitland-Niles,J8,RB,Defender,Lyon,French Ligue 1,90.0,6.47,28,ENG
Jacques Ekomie,J8,LB,Defender,Angers,French Ligue 1,20.0,6.19,22,GAB
Florent Hanin,J8,LB,Defender,Angers,French Ligue 1,78.0,6.26,35,ALG
Jordan Lefort,J8,CB,Defender,Angers,French Ligue 1,90.0,6.06,32,FRA
Ousmane Camara,J8,CB,Defender,Angers,French Ligue 1,90.0,6.32,22,MLI
Carlens Arcus,J8,RB,Defender,Angers,French Ligue 1,90.0,6.94,29,HAI
Caio Henrique Oliveira Silva,J8,CB,Defender,Monaco,French Ligue 1,90.0,5.82,28,BRA
Mohammed Salisu,J8,CB,Defender,Monaco,French Ligue 1,90.0,6.89,26,GHA
Thilo Kehrer,J8,CB,Defender,Monaco,French Ligue 1,90.0,7.28,29,GER
Emerson Palmieri,J8,LB,Defender,Marseille,French Ligue 1,64.0,6.42,31,ITA
Michael Amir Murillo,J8,LB,Defender,Marseille,French Ligue 1,26.0,6.29,29,PAN
Nayef Aguerd,J8,CB,Defender,Marseille,French Ligue 1,90.0,6.54,29,MAR
Leonardo Balerdi,J8,CB,Defender,Marseille,French Ligue 1,90.0,6.46,26,ARG
Benjamin Pavard,J8,RB,Defender,Marseille,French Ligue 1,90.0,7.27,29,FRA
Etienne Youte Kinkoue,J8,CB,Defender,Le Havre,French Ligue 1,53.0,5.83,23,FRA
Yanis Zouaoui,J8,LB,Defender,Le Havre,French Ligue 1,90.0,5.46,31,ALG
Gautier Lloris,J8,CB,Defender,Le Havre,French Ligue 1,33.0,5.31,30,FRA
Arouna Sangante,J8,CB,Defender,Le Havre,French Ligue 1,90.0,5.49,23,SEN
Loïc Nego,J8,RB,Defender,Le Havre,French Ligue 1,90.0,5.97,34,HUN
Malang Sarr,J8,CB,Defender,Lens,French Ligue 1,90.0,6.44,26,FRA
Samson Baidoo,J8,CB,Defender,Lens,French Ligue 1,90.0,6.11,21,AUT
Jonathan Gradit,J8,CB,Defender,Lens,French Ligue 1,90.0,6.2,32,FRA
Thibault De Smet,J8,LB,Defender,Paris FC,French Ligue 1,45.0,6.93,27,BEL
Nhoa Sangui,J8,LB,Defender,Paris FC,French Ligue 1,45.0,6.66,19,FRA
Otavio Ataide,J8,CB,Defender,Paris FC,French Ligue 1,90.0,7.0,23,BRA
Samir Chergui,J8,CB,Defender,Paris FC,French Ligue 1,90.0,6.44,26,ALG
Hamari Traoré,J8,RB,Defender,Paris FC,French Ligue 1,90.0,6.8,33,MLI
Anthony Rouault,J8,CB,Defender,Rennes,French Ligue 1,90.0,5.64,24,FRA
Jérémy Jacquet,J8,CB,Defender,Rennes,French Ligue 1,90.0,6.44,20,FRA
Alidu Seidu,J8,CB,Defender,Rennes,French Ligue 1,90.0,6.17,25,GHA
Gideon Mensah,J8,LB,Defender,Auxerre,French Ligue 1,90.0,6.72,27,GHA
Clément Akpa,J8,CB,Defender,Auxerre,French Ligue 1,90.0,6.66,23,CIV
Francisco Sierralta,J8,CB,Defender,Auxerre,French Ligue 1,90.0,6.12,28,CHI
Marvin Senaya,J8,CB,Defender,Auxerre,French Ligue 1,90.0,5.88,24,TOG
Josué Casimir,J8,RB,Defender,Auxerre,French Ligue 1,67.0,5.97,24,HAI
Sekou Mara,J8,RB,Defender,Auxerre,French Ligue 1,23.0,5.5,23,FRA
Obite N'Dicka,J5,CB,Defender,Roma,Italian Serie A,71.0,6.51,26,CIV
Gianluca Mancini,J5,CB,Defender,Roma,Italian Serie A,90.0,6.3,29,ITA
Zeki Çelik,J5,CB,Defender,Roma,Italian Serie A,90.0,6.23,28,TUR
Mario Hermoso,J5,CB,Defender,Roma,Italian Serie A,31.0,5.73,30,ESP
Jan Ziółkowski,J5,CB,Defender,Roma,Italian Serie A,19.0,5.6,20,POL
Martin Frese,J5,CB,Defender,Hellas Verona,Italian Serie A,90.0,6.26,27,DEN
Victor Nelsson,J5,CB,Defender,Hellas Verona,Italian Serie A,90.0,6.62,26,DEN
Unai Núñez,J5,CB,Defender,Hellas Verona,Italian Serie A,84.0,6.31,28,ESP
Armel Bella Kotchap,J5,CB,Defender,Hellas Verona,Italian Serie A,6.0,6.74,23,GER
Abdoulaye Faye,J8,CB,Defender,Lorient,French Ligue 1,90.0,6.39,21,SEN
Montassar Talbi,J8,CB,Defender,Lorient,French Ligue 1,90.0,5.73,27,TUN
Bamo Meïté,J8,CB,Defender,Lorient,French Ligue 1,90.0,6.6,23,CIV
Bradley Locko,J8,LB,Defender,Brest,French Ligue 1,90.0,6.95,23,FRA
Soumaïla Coulibaly,J8,CB,Defender,Brest,French Ligue 1,90.0,6.37,22,FRA
Brendan Chardonnet,J8,CB,Defender,Brest,French Ligue 1,90.0,6.16,30,FRA
Kenny Lala,J8,RB,Defender,Brest,French Ligue 1,77.0,5.76,34,MAD
Julien Le Cardinal,J8,RB,Defender,Brest,French Ligue 1,13.0,6.09,28,FRA
Mark McKenzie,J8,CB,Defender,Toulouse,French Ligue 1,27.0,6.14,26,USA
Rasmus Nicolaisen,J8,CB,Defender,Toulouse,French Ligue 1,90.0,5.79,28,DEN
Charlie Cresswell,J8,CB,Defender,Toulouse,French Ligue 1,90.0,7.08,23,ENG
Djibril Sidibé,J8,CB,Defender,Toulouse,French Ligue 1,63.0,5.47,33,FRA
Terry Yegbe,J8,CB,Defender,Metz,French Ligue 1,45.0,6.5,24,GHA
Koffi Kouao,J8,RB,Defender,Metz,French Ligue 1,90.0,6.69,27,CIV
Fodé Ballo-Touré,J8,CB,Defender,Metz,French Ligue 1,70.0,6.46,28,SEN
Heorhii Tsitaishvili,J8,LB,Defender,Metz,French Ligue 1,20.0,5.65,24,GEO
Sadibou Sané,J8,CB,Defender,Metz,French Ligue 1,44.0,6.76,21,SEN
Jean-Philippe Gbamin,J8,CB,Defender,Metz,French Ligue 1,90.0,6.91,30,CIV
Louis Leroux,J8,LB,Defender,Nantes,French Ligue 1,90.0,6.15,19,FRA
Tylel Tati,J8,CB,Defender,Nantes,French Ligue 1,90.0,6.7,17,FRA
Chidozie Awaziem,J8,CB,Defender,Nantes,French Ligue 1,90.0,6.54,28,NGA
Kelvin Amian,J8,RB,Defender,Nantes,French Ligue 1,90.0,6.53,27,FRA
Romain Perraud,J8,LB,Defender,Lille,French Ligue 1,81.0,6.81,28,FRA
Calvin Verdonk,J8,LB,Defender,Lille,French Ligue 1,9.0,6.43,28,IDN
Aïssa Mandi,J8,CB,Defender,Lille,French Ligue 1,90.0,7.14,33,ALG
Chancel Mbemba,J8,CB,Defender,Lille,French Ligue 1,90.0,6.83,31,COD
Thomas Meunier,J8,RB,Defender,Lille,French Ligue 1,90.0,6.49,34,BEL
Thibault De Smet,J9,LB,Defender,Paris FC,French Ligue 1,90.0,6.45,27,BEL
Moustapha Mbow,J9,CB,Defender,Paris FC,French Ligue 1,90.0,6.4,25,SEN
Samir Chergui,J9,RB,Defender,Paris FC,French Ligue 1,90.0,6.7,26,ALG
Hamari Traoré,J9,RB,Defender,Paris FC,French Ligue 1,45.0,6.66,33,MLI
Otavio Ataide,J9,CB,Defender,Paris FC,French Ligue 1,45.0,6.7,23,BRA
Nicolas Cozza,J9,LB,Defender,Nantes,French Ligue 1,15.0,5.66,26,FRA
Louis Leroux,J9,LB,Defender,Nantes,French Ligue 1,90.0,6.14,19,FRA
Tylel Tati,J9,CB,Defender,Nantes,French Ligue 1,90.0,6.15,17,FRA
Chidozie Awaziem,J9,CB,Defender,Nantes,French Ligue 1,90.0,6.66,28,NGA
Kelvin Amian,J9,RB,Defender,Nantes,French Ligue 1,90.0,6.04,27,FRA
Bradley Locko,J9,LB,Defender,Brest,French Ligue 1,78.0,6.12,23,FRA
Daouda Guindo,J9,LB,Defender,Brest,French Ligue 1,12.0,6.47,23,MLI
Soumaïla Coulibaly,J9,CB,Defender,Brest,French Ligue 1,90.0,5.65,22,FRA
Junior Diaz,J9,CB,Defender,Brest,French Ligue 1,90.0,5.55,22,CIV
Kenny Lala,J9,RB,Defender,Brest,French Ligue 1,90.0,6.43,34,MAD
Lucas Hernández,J9,LB,Defender,Paris S-G,French Ligue 1,90.0,6.72,29,FRA
Willian Pacho,J9,CB,Defender,Paris S-G,French Ligue 1,66.0,6.1,24,ECU
Marquinhos,J9,CB,Defender,Paris S-G,French Ligue 1,24.0,6.04,31,BRA
Illia Zabarnyi,J9,CB,Defender,Paris S-G,French Ligue 1,90.0,6.72,23,UKR
Achraf Hakimi,J9,RB,Defender,Paris S-G,French Ligue 1,90.0,6.71,26,MAR
Christian Mawissa,J9,CB,Defender,Monaco,French Ligue 1,90.0,6.53,20,FRA
Mohammed Salisu,J9,CB,Defender,Monaco,French Ligue 1,90.0,7.07,26,GHA
Thilo Kehrer,J9,CB,Defender,Monaco,French Ligue 1,90.0,6.61,29,GER
Rasmus Nicolaisen,J9,CB,Defender,Toulouse,French Ligue 1,72.0,6.02,28,DEN
Djibril Sidibé,J9,CB,Defender,Toulouse,French Ligue 1,18.0,5.52,33,FRA
Charlie Cresswell,J9,CB,Defender,Toulouse,French Ligue 1,90.0,5.95,23,ENG
Mark McKenzie,J9,CB,Defender,Toulouse,French Ligue 1,90.0,6.09,26,USA
Malang Sarr,J9,CB,Defender,Lens,French Ligue 1,90.0,6.13,26,FRA
Samson Baidoo,J9,CB,Defender,Lens,French Ligue 1,90.0,6.72,21,AUT
Jonathan Gradit,J9,CB,Defender,Lens,French Ligue 1,90.0,6.2,32,FRA
Leonardo Balerdi,J9,CB,Defender,Marseille,French Ligue 1,39.0,6.84,26,ARG
Emerson Palmieri,J9,LB,Defender,Marseille,French Ligue 1,90.0,6.99,31,ITA
Nayef Aguerd,J9,CB,Defender,Marseille,French Ligue 1,90.0,6.97,29,MAR
Benjamin Pavard,J9,CB,Defender,Marseille,French Ligue 1,60.0,6.04,29,FRA
Michael Amir Murillo,J9,RB,Defender,Marseille,French Ligue 1,73.0,6.33,29,PAN
Romain Perraud,J9,LB,Defender,Lille,French Ligue 1,90.0,6.84,28,FRA
Aïssa Mandi,J9,CB,Defender,Lille,French Ligue 1,67.0,6.52,34,ALG
Nathan Ngoy,J9,CB,Defender,Lille,French Ligue 1,23.0,6.11,22,BEL
Chancel Mbemba,J9,CB,Defender,Lille,French Ligue 1,90.0,6.03,31,COD
Thomas Meunier,J9,RB,Defender,Lille,French Ligue 1,90.0,6.28,34,BEL
Heorhii Tsitaishvili,J9,LB,Defender,Metz,French Ligue 1,90.0,5.81,24,GEO
Terry Yegbe,J9,CB,Defender,Metz,French Ligue 1,90.0,6.07,24,GHA
Jean-Philippe Gbamin,J9,CB,Defender,Metz,French Ligue 1,90.0,6.16,30,CIV
Koffi Kouao,J9,RB,Defender,Metz,French Ligue 1,60.0,6.23,27,CIV
Cléo Melieres,J9,RB,Defender,Metz,French Ligue 1,30.0,6.14,20,FRA
Lasso Coulibaly,J9,RB,Defender,Auxerre,French Ligue 1,23.0,5.68,23,CIV
Fredrik Oppegard,J9,LB,Defender,Auxerre,French Ligue 1,4.0,5.36,23,NOR
Clément Akpa,J9,CB,Defender,Auxerre,French Ligue 1,90.0,5.92,23,CIV
Francisco Sierralta,J9,CB,Defender,Auxerre,French Ligue 1,90.0,6.0,28,CHI
Marvin Senaya,J9,CB,Defender,Auxerre,French Ligue 1,81.0,5.74,24,TOG
Yanis Zouaoui,J9,LB,Defender,Le Havre,French Ligue 1,90.0,7.01,31,ALG
Arouna Sangante,J9,CB,Defender,Le Havre,French Ligue 1,90.0,6.61,23,SEN
Etienne Youte Kinkoue,J9,CB,Defender,Le Havre,French Ligue 1,90.0,6.91,23,FRA
Loïc Nego,J9,RB,Defender,Le Havre,French Ligue 1,90.0,6.36,34,HUN
