Game Week,Home Team,Away Team,Score,Attendance,Venue,Referee,Date,URL
J4,Raków,Rapid Wien,,,ArcelorMittal Park,,2025-11-27,https://fbref.com/en/stathead/matchup/teams/e0b3aa47/912e4c40/Rakow-Czestochowa-vs-Rapid-Wien-History
J4,CS U Craiova,Mainz 05,,,Stadionul Ion Oblemenco,,2025-11-27,https://fbref.com/en/stathead/matchup/teams/a224b06a/1eebf7c3/Mainz-05-vs-CS-Universitatea-Craiova-History
J4,AC Omonia,Dynamo Kyiv,,,Neo GSP,,2025-11-27,https://fbref.com/en/stathead/matchup/teams/c734e22f/15e031af/Dynamo-Kyiv-vs-AC-Omonia-History
J4,Aberdeen,FC Noah,,,Pittodrie Stadium,,2025-11-27,https://fbref.com/en/stathead/matchup/teams/f2067074/8bbab7cf/FC-Noah-vs-Aberdeen-History
J4,Breiðablik,Samsunspor,,,Laugardalsvöllur,,2025-11-27,https://fbref.com/en/stathead/matchup/teams/77356e9e/4a29fb1c/Samsunspor-vs-Breidablik-UBK-History
J4,Shamrock Rov,Shakhtar,,,Tallaght Stadium,,2025-11-27,https://fbref.com/en/stathead/matchup/teams/f082c4f3/e89d5a28/Shamrock-Rovers-vs-Shakhtar-Donetsk-History
J4,KF Drita,Shkëndija 79,,,Stadiumi Fadil Vokrri,,2025-11-27,https://fbref.com/en/stathead/matchup/teams/c480c810/77b23ba3/FK-Shkendija-vs-KF-Drita-History
J4,Rijeka,AÉK Lárnaka,,,Stadion HNK Rijeka,,2025-11-27,https://fbref.com/en/stathead/matchup/teams/25dbe099/01689b1a/Rijeka-vs-AEK-Larnaca-FC-History
J4,Legia Warsaw,Sparta Prague,,,Stadion Miejski Legii Warszawa im. Marsz...,,2025-11-27,https://fbref.com/en/stathead/matchup/teams/ecb862be/a73408a7/Sparta-Prague-vs-Legia-Warsaw-History
J4,Strasbourg,Crystal Palace,,,Stade de la Meinau,,2025-11-27,https://fbref.com/en/stathead/matchup/teams/c0d3eab4/47c64c55/Strasbourg-vs-Crystal-Palace-History
J4,Fiorentina,AEK Athens,,,Stadio Artemio Franchi,,2025-11-27,https://fbref.com/en/stathead/matchup/teams/d5348c80/421387cf/AEK-Athens-vs-Fiorentina-History
J4,Jagiellonia,KuPS,,,Chorten Arena,,2025-11-27,https://fbref.com/en/stathead/matchup/teams/e6f63673/4f7b798d/KuPS-vs-Jagiellonia-History
J5,Breiðablik,Shamrock Rov,,,Laugardalsvöllur,,2025-12-11,https://fbref.com/en/stathead/matchup/teams/f082c4f3/4a29fb1c/Shamrock-Rovers-vs-Breidablik-UBK-History
J5,Fiorentina,Dynamo Kyiv,,,Stadio Artemio Franchi,,2025-12-11,https://fbref.com/en/stathead/matchup/teams/c734e22f/421387cf/Dynamo-Kyiv-vs-Fiorentina-History
