Game Week,Home Team,Away Team,Score,Attendance,Venue,Referee,Date,URL
J3,Braga,Red Star,,,Estádio Municipal de Braga,,2025-10-23,https://fbref.com/en/stathead/matchup/teams/69d84c29/099c6eb5/Braga-vs-Red-Star-History
J3,Go Ahead Eag,Aston Villa,,,De Adelaarshorst,,2025-10-23,https://fbref.com/en/stathead/matchup/teams/e33d6108/8602292d/Go-Ahead-Eagles-vs-Aston-Villa-History
J3,Genk,Betis,,,Cegeka Arena,,2025-10-23,https://fbref.com/en/stathead/matchup/teams/fc536746/1e972a99/Real-Betis-vs-Genk-History
J3,Brann,Rangers,,,Brann Stadion,,2025-10-23,https://fbref.com/en/stathead/matchup/teams/aeae4fe1/86b7acd2/Brann-vs-Rangers-History
J3,Feyenoord,Panathinaikos,,,Stadion Feijenoord,,2025-10-23,https://fbref.com/en/stathead/matchup/teams/fb4ca611/f3a5726c/Feyenoord-vs-Panathinaikos-History
J3,Lyon,Basel,,,Groupama Stadium,,2025-10-23,https://fbref.com/en/stathead/matchup/teams/d53c0b06/d3d9424a/Lyon-vs-Basel-History
J3,RB Salzburg,Ferencváros,,,Red Bull Arena,,2025-10-23,https://fbref.com/en/stathead/matchup/teams/6611f992/50f2a074/Ferencvaros-vs-Red-Bull-Salzburg-History
J3,FCSB,Bologna,,,Arena Naţională,,2025-10-23,https://fbref.com/en/stathead/matchup/teams/aed59852/1d8099f8/FCSB-vs-Bologna-History
J3,Fenerbahçe,Stuttgart,,,Ülker Stadyumu Fenerbahçe Şükrü Saracoğl...,,2025-10-23,https://fbref.com/en/stathead/matchup/teams/ae1e2d7d/598bc722/Fenerbahce-vs-Stuttgart-History
J3,Celtic,Sturm Graz,,,Celtic Park,,2025-10-23,https://fbref.com/en/stathead/matchup/teams/b81aa4fa/3f4fe568/Celtic-vs-Sturm-Graz-History
J3,Nott'ham Forest,Porto,,,The City Ground,,2025-10-23,https://fbref.com/en/stathead/matchup/teams/e4a775cb/5e876ee6/Nottingham-Forest-vs-Porto-History
J3,Freiburg,Utrecht,,,Europa-Park Stadion,,2025-10-23,https://fbref.com/en/stathead/matchup/teams/a486e511/2a428619/Freiburg-vs-Utrecht-History
J3,Young Boys,Ludogorets,,,Stadion Wankdorf,,2025-10-23,https://fbref.com/en/stathead/matchup/teams/4b682260/488c6ba1/Young-Boys-vs-Ludogorets-Razgrad-History
J3,Maccabi Tel Aviv,Midtjylland,,,TSC Arena,,2025-10-23,https://fbref.com/en/stathead/matchup/teams/3c4fb635/04c011d8/Midtjylland-vs-Maccabi-Tel-Aviv-FC-History
J3,Celta Vigo,Nice,,,Estadio Abanca Balaídos,,2025-10-23,https://fbref.com/en/stathead/matchup/teams/f25da7fb/132ebc33/Celta-Vigo-vs-Nice-History
J3,Roma,Viktoria Plzeň,,,Stadio Olimpico,,2025-10-23,https://fbref.com/en/stathead/matchup/teams/cf74a709/02cd81bf/Roma-vs-Viktoria-Plzen-History
J3,Lille,PAOK,,,Decathlon Arena - Stade Pierre-Mauroy,,2025-10-23,https://fbref.com/en/stathead/matchup/teams/cb188c0c/5a5e7874/Lille-vs-PAOK-History
J3,Malmö,Dinamo Zagreb,,,Eleda Stadion,,2025-10-23,https://fbref.com/en/stathead/matchup/teams/f3d8c8b9/edd0d381/Malmo-vs-Dinamo-Zagreb-History
J4,Malmö,Panathinaikos,,,Eleda Stadion,,2025-11-06,https://fbref.com/en/stathead/matchup/teams/f3d8c8b9/f3a5726c/Malmo-vs-Panathinaikos-History
J4,Midtjylland,Celtic,,,MCH Arena,,2025-11-06,https://fbref.com/en/stathead/matchup/teams/b81aa4fa/3c4fb635/Celtic-vs-Midtjylland-History
J4,Dinamo Zagreb,Celta Vigo,,,Stadion Maksimir,,2025-11-06,https://fbref.com/en/stathead/matchup/teams/f25da7fb/edd0d381/Celta-Vigo-vs-Dinamo-Zagreb-History
J4,Basel,FCSB,,,St. Jakob-Park,,2025-11-06,https://fbref.com/en/stathead/matchup/teams/d3d9424a/aed59852/Basel-vs-FCSB-History
J4,Sturm Graz,Nott'ham Forest,,,Merkur Arena,,2025-11-06,https://fbref.com/en/stathead/matchup/teams/e4a775cb/3f4fe568/Nottingham-Forest-vs-Sturm-Graz-History
J4,Nice,Freiburg,,,Allianz Riviera,,2025-11-06,https://fbref.com/en/stathead/matchup/teams/a486e511/132ebc33/Freiburg-vs-Nice-History
J4,RB Salzburg,Go Ahead Eag,,,Red Bull Arena,,2025-11-06,https://fbref.com/en/stathead/matchup/teams/e33d6108/50f2a074/Go-Ahead-Eagles-vs-Red-Bull-Salzburg-History
J4,Utrecht,Porto,,,Stadion Galgenwaard,,2025-11-06,https://fbref.com/en/stathead/matchup/teams/5e876ee6/2a428619/Porto-vs-Utrecht-History
J4,Red Star,Lille,,,Stadion Rajko Mitić,,2025-11-06,https://fbref.com/en/stathead/matchup/teams/cb188c0c/099c6eb5/Lille-vs-Red-Star-History
J4,Braga,Genk,,,Estádio Municipal de Braga,,2025-11-06,https://fbref.com/en/stathead/matchup/teams/69d84c29/1e972a99/Braga-vs-Genk-History
J4,Aston Villa,Maccabi Tel Aviv,,,Villa Park,,2025-11-06,https://fbref.com/en/stathead/matchup/teams/8602292d/04c011d8/Aston-Villa-vs-Maccabi-Tel-Aviv-FC-History
J4,Rangers,Roma,,,Ibrox Stadium,,2025-11-06,https://fbref.com/en/stathead/matchup/teams/cf74a709/86b7acd2/Roma-vs-Rangers-History
