Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time.1,Playing Time.2,Playing Time.3,Performance,Performance.1,Performance.2,Performance.3,Performance.4,Performance.5,Performance.6,Performance.7,Performance.8,Performance.9,Penalty Kicks,Penalty Kicks.1,Penalty Kicks.2,Penalty Kicks.3,Penalty Kicks.4,Unnamed: 26_level_0,Unnamed: 0_level_0.1,Unnamed: 1_level_0.1,Unnamed: 2_level_0.1,Unnamed: 3_level_0.1,Unnamed: 4_level_0.1,Unnamed: 5_level_0.1,Unnamed: 6_level_0.1,Unnamed: 7_level_0,Goals,Goals.1,Goals.2,Goals.3,Goals.4,Expected,Expected.1,Expected.2,Expected.3,Launched,Launched.1,Launched.2,Passes,Passes.1,Passes.2,Passes.3,Goal Kicks,Goal Kicks.1,Goal Kicks.2,Crosses,Crosses.1,Crosses.2,Sweeper,Sweeper.1,Sweeper.2,Unnamed: 33_level_0
42,Tommaso Vitali,it ITA,GK,Ternana,23,1999,6,6,540,6.0,6,1.00,30,24,83.3,3,1,2,3,50.0,1,1,0,0,0.0,Matches,42,Tommaso Vitali,it ITA,GK,Ternana,23,1999,6.0,6,1,0,1,0,8.8,0.27,+2.8,+0.47,42,121,34.7,150,26,56.0,41.9,52,71.2,52.1,115,10,8.7,5,0.83,13.0,Matches
43,Emiliano Viviano,it ITA,GK,Ascoli,37,1985,27,27,2384,26.5,32,1.21,92,61,71.7,7,10,10,8,29.6,9,6,1,2,14.3,Matches,43,Emiliano Viviano,it ITA,GK,Ascoli,37,1985,26.5,32,6,1,4,2,31.4,0.27,+1.4,+0.05,220,489,45.0,593,47,61.7,44.0,150,82.0,53.3,409,30,7.3,17,0.64,11.7,Matches
44,Jeroen Zoet,nl NED,GK,Spezia,32,1991,25,25,2250,25.0,29,1.16,100,71,74.0,8,11,6,7,28.0,4,3,1,0,25.0,Matches,44,Jeroen Zoet,nl NED,GK,Spezia,32,1991,25.0,29,3,1,5,1,28.6,0.25,+0.6,+0.02,127,343,37.0,511,90,44.0,37.3,198,59.6,45.4,371,21,5.7,23,0.92,14.1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches,Rk,Player,Nation,Pos,Squad,Age,Born,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
1,Luis Barraza,us USA,GK,NYCFC,27,1996,1,0,79,0.9,4,4.56,5,1,20.0,0,0,0,0,,0,0,0,0,,Matches,1,Luis Barraza,us USA,GK,NYCFC,27,1996,0.9,4,0,0,0,0,3.2,0.67,-0.8,-0.87,3,6,50.0,27,3,22.2,28.7,5,0.0,23.0,9,1,11.1,0,0.00,11.0,Matches
2,Adam Beaudry,us USA,GK,Colorado Rapids,17,2006,1,1,90,1.0,3,3.00,5,2,60.0,0,0,1,0,0.0,1,1,0,0,0.0,Matches,2,Adam Beaudry,us USA,GK,Colorado Rapids,17,2006,1.0,3,1,0,0,0,2.0,0.27,-1.0,-1.00,4,10,40.0,12,2,41.7,34.7,8,62.5,45.0,20,0,0.0,3,3.00,18.5,Matches
3,Gavin Beavers,us USA,GK,Real Salt Lake,18,2005,11,11,990,11.0,20,1.82,53,32,67.9,6,2,3,3,27.3,4,3,1,0,25.0,Matches,3,Gavin Beavers,us USA,GK,Real Salt Lake,18,2005,11.0,20,3,3,2,0,18.7,0.28,-1.3,-0.12,31,106,29.2,290,64,27.9,30.2,72,34.7,33.9,153,16,10.5,14,1.27,15.6,Matches
4,Andre Blake,jm JAM,GK,Philadelphia Union,33,1990,14,14,1112,12.4,14,1.13,53,40,73.6,5,3,6,3,21.4,0,0,0,0,,Matches,4,Andre Blake,jm JAM,GK,Philadelphia Union,33,1990,12.4,14,0,0,2,1,15.5,0.30,+2.5,+0.20,41,99,41.4,202,53,26.2,29.5,85,54.1,42.7,177,8,4.5,7,0.57,12.7,Matches
5,Isaac Boehmer,us USA,GK,Vancouver W'caps,22,2001,1,1,90,1.0,2,2.00,6,5,66.7,0,0,1,0,0.0,0,0,0,0,,Matches,5,Isaac Boehmer,us USA,GK,Vancouver W'caps,22,2001,1.0,2,0,0,0,1,1.6,0.26,+0.6,+0.57,5,23,21.7,27,2,51.9,39.7,9,100.0,66.6,22,0,0.0,0,0.00,15.7,Matches
6,Alex Bono,us USA,GK,D.C. United,29,1994,29,29,2610,29.0,55,1.90,128,75,59.4,10,9,10,2,6.9,3,3,0,0,0.0,Matches,6,Alex Bono,us USA,GK,D.C. United,29,1994,29.0,55,3,1,6,2,49.9,0.37,-3.1,-0.11,300,649,46.2,860,110,56.2,41.2,190,87.4,58.9,347,14,4.0,58,2.00,19.6,Matches
7,Chris Brady,us USA,GK,Chicago Fire,19,2004,33,33,2970,33.0,61,1.85,164,104,67.7,7,8,18,4,12.1,8,8,0,0,0.0,Matches,7,Chris Brady,us USA,GK,Chicago Fire,19,2004,33.0,61,8,1,2,1,56.9,0.31,-3.1,-0.09,108,341,31.7,672,159,30.7,32.3,253,53.4,43.4,365,25,6.8,31,0.94,14.6,Matches
8,Sebastian Breza,ca CAN,GK,CF Montréal,25,1998,1,1,90,1.0,2,2.00,10,8,90.0,0,1,0,0,0.0,1,1,0,0,0.0,Matches,8,Sebastian Breza,ca CAN,GK,CF Montréal,25,1998,1.0,2,1,0,0,0,2.8,0.18,+0.8,+0.75,3,22,13.6,20,4,60.0,41.1,17,58.8,40.5,28,0,0.0,0,0.00,4.5,Matches
9,Roman Bürki,ch SUI,GK,St. Louis,33,1990,32,32,2821,31.3,55,1.75,152,100,67.1,8,13,11,7,21.9,6,5,1,0,16.7,Matches,9,Roman Bürki,ch SUI,GK,St. Louis,33,1990,31.3,55,5,1,2,4,58.6,0.36,+7.6,+0.24,185,467,39.6,961,122,39.8,36.9,170,50.0,44.6,398,12,3.0,41,1.31,15.6,Matches
10,Evan Bush,us USA,GK,Columbus Crew,37,1986,2,2,124,1.4,2,1.45,8,6,75.0,0,1,1,0,0.0,1,0,0,1,,Matches,10,Evan Bush,us USA,GK,Columbus Crew,37,1986,1.4,2,0,0,0,0,3.1,0.39,+1.1,+0.80,3,13,23.1,43,8,25.6,28.7,12,16.7,24.8,20,0,0.0,0,0.00,3.0,Matches
11,Drake Callender,us USA,GK,Inter Miami,26,1997,32,32,2880,32.0,45,1.41,147,102,72.8,21,8,3,5,15.6,7,5,2,0,28.6,Matches,11,Drake Callender,us USA,GK,Inter Miami,26,1997,32.0,45,5,0,6,2,46.5,0.28,+3.5,+0.11,78,250,31.2,867,175,20.9,28.2,249,27.7,30.7,419,35,8.4,27,0.84,11.7,Matches
12,Roman Celentano,us USA,GK,FC Cincinnati,23,2000,30,30,2700,30.0,42,1.40,129,89,71.3,16,5,9,7,23.3,5,5,0,0,0.0,Matches,12,Roman Celentano,us USA,GK,FC Cincinnati,23,2000,30.0,42,5,0,6,2,40.9,0.28,+0.9,+0.03,88,251,35.1,662,129,27.9,29.9,209,31.6,30.3,361,28,7.8,25,0.83,13.3,Matches
13,Steve Clark,us USA,GK,Houston Dynamo,37,1986,31,31,2772,30.8,34,1.10,127,94,76.4,14,8,9,8,25.8,4,4,0,0,0.0,Matches,13,Steve Clark,us USA,GK,Houston Dynamo,37,1986,30.8,34,4,0,6,1,39.9,0.30,+6.9,+0.22,66,175,37.7,758,123,17.5,25.8,138,30.4,31.5,398,18,4.5,34,1.10,14.6,Matches
14,Josh Cohen,us USA,GK,Atlanta Utd,31,1992,3,2,209,2.3,5,2.15,10,6,50.0,1,0,1,0,0.0,0,0,0,0,,Matches,14,Josh Cohen,us USA,GK,Atlanta Utd,31,1992,2.3,5,0,1,0,1,1.5,0.15,-2.5,-1.07,15,24,62.5,74,14,31.1,29.5,9,11.1,22.1,25,1,4.0,0,0.00,10.7,Matches
15,Carlos Coronel,py PAR,GK,NY Red Bulls,27,1996,27,27,2430,27.0,44,1.63,116,74,67.2,9,10,8,4,14.8,6,6,0,0,0.0,Matches,15,Carlos Coronel,py PAR,GK,NY Red Bulls,27,1996,27.0,44,6,2,4,2,39.1,0.30,-2.9,-0.11,121,433,27.9,707,101,43.4,37.8,182,69.2,52.0,353,20,5.7,34,1.26,14.1,Matches
16,Maxime Crépeau,ca CAN,GK,Portland Timbers,29,1994,20,20,1757,19.5,38,1.95,88,51,59.1,5,7,8,1,5.0,3,2,0,1,0.0,Matches,16,Maxime Crépeau,ca CAN,GK,Portland Timbers,29,1994,19.5,38,2,0,7,1,33.4,0.36,-3.6,-0.18,117,261,44.8,628,99,32.6,33.0,133,42.1,38.3,264,27,10.2,33,1.69,15.5,Matches
17,Daniel,br BRA,GK,SJ Earthquakes,29,1994,12,12,1080,12.0,24,2.00,72,47,66.7,2,1,9,1,8.3,1,0,1,0,100.0,Matches,17,Daniel,br BRA,GK,SJ Earthquakes,29,1994,12.0,24,0,0,6,0,21.2,0.30,-2.8,-0.23,44,113,38.9,301,43,30.6,32.8,94,22.3,26.8,189,7,3.7,12,1.00,12.4,Matches
18,C.J. dos Santos,us USA,GK,Inter Miami,23,2000,1,1,90,1.0,4,4.00,6,2,33.3,0,0,1,0,0.0,0,0,0,0,,Matches,18,C.J. dos Santos,us USA,GK,Inter Miami,23,2000,1.0,4,0,0,0,0,2.4,0.39,-1.6,-1.64,2,4,50.0,25,2,16.0,30.6,11,0.0,21.6,14,0,0.0,1,1.00,17.5,Matches
19,Earl Edwards Jr.,us USA,GK,NE Revolution,32,1992,1,1,90,1.0,1,1.00,2,1,50.0,0,1,0,0,0.0,0,0,0,0,,Matches,19,Earl Edwards Jr.,us USA,GK,NE Revolution,32,1992,1.0,1,0,0,0,0,1.1,0.57,+0.1,+0.14,5,7,71.4,33,2,18.2,25.8,8,12.5,30.4,9,0,0.0,0,0.00,8.0,Matches
20,Matt Freese,us USA,GK,NYCFC,25,1998,34,34,2981,33.1,45,1.36,165,119,75.2,14,8,12,5,14.7,5,4,1,0,20.0,Matches,20,Matt Freese,us USA,GK,NYCFC,25,1998,33.1,45,4,1,5,0,51.1,0.29,+6.1,+0.18,83,320,25.9,1085,205,22.5,28.4,223,34.1,33.5,413,28,6.8,33,1.00,14.6,Matches
21,Stefan Frei,ch SUI,GK,Seattle Sounders,37,1986,29,29,2464,27.4,27,0.99,96,69,75.0,14,7,8,11,37.9,3,3,0,0,0.0,Matches,21,Stefan Frei,ch SUI,GK,Seattle Sounders,37,1986,27.4,27,3,0,1,0,26.7,0.27,-0.3,-0.01,104,302,34.4,586,98,35.0,35.2,210,46.2,41.0,375,27,7.2,11,0.40,10.2,Matches
22,Pedro Gallese,pe PER,GK,Orlando City,33,1990,29,29,2610,29.0,39,1.34,105,64,66.7,13,6,10,8,27.6,6,4,2,0,33.3,Matches,22,Pedro Gallese,pe PER,GK,Orlando City,33,1990,29.0,39,4,1,3,0,37.9,0.32,-1.1,-0.04,102,257,39.7,518,92,36.1,33.1,186,37.6,33.1,332,18,5.4,31,1.07,15.5,Matches
23,Luka Gavran,ca CAN,GK,Toronto FC,23,2000,9,9,810,9.0,18,2.00,50,32,64.0,2,0,7,2,22.2,0,0,0,0,,Matches,23,Luka Gavran,ca CAN,GK,Toronto FC,23,2000,9.0,18,0,1,1,0,16.5,0.33,-1.5,-0.17,35,90,38.9,220,41,32.7,33.5,63,28.6,29.9,107,6,5.6,11,1.22,13.8,Matches
24,Brad Guzan,us USA,GK,Atlanta Utd,39,1984,32,32,2849,31.7,44,1.39,154,107,73.4,9,10,13,5,15.6,6,3,3,0,50.0,Matches,24,Brad Guzan,us USA,GK,Atlanta Utd,39,1984,31.7,44,3,1,8,0,48.4,0.28,+4.4,+0.14,223,476,46.8,992,136,38.0,35.6,197,50.3,41.7,425,24,5.6,29,0.92,14.0,Matches
25,Nicholas Hagen,gt GUA,GK,Columbus Crew,27,1996,4,3,326,3.6,5,1.38,23,18,82.6,1,1,1,1,33.3,1,1,0,0,0.0,Matches,25,Nicholas Hagen,gt GUA,GK,Columbus Crew,27,1996,3.6,5,1,0,2,0,6.2,0.24,+1.2,+0.33,4,26,15.4,105,16,17.1,25.8,25,32.0,34.0,41,1,2.4,2,0.55,12.3,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches,Rk,Player,Nation,Pos,Squad,Age,Born,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
26,Thomas Hasal,ca CAN,GK,LAFC,24,1999,1,1,90,1.0,3,3.00,7,4,57.1,0,0,1,0,0.0,0,0,0,0,,Matches,26,Thomas Hasal,ca CAN,GK,LAFC,24,1999,1.0,3,0,0,0,0,2.5,0.36,-0.5,-0.47,3,12,25.0,24,4,37.5,33.4,8,37.5,36.0,3,0,0.0,0,0.00,10.3,Matches
27,Clint Irwin,us USA,GK,Minnesota Utd,34,1989,5,5,450,5.0,12,2.40,33,21,66.7,0,1,4,0,0.0,1,1,0,0,0.0,Matches,27,Clint Irwin,us USA,GK,Minnesota Utd,34,1989,5.0,12,1,0,1,0,11.5,0.32,-0.5,-0.10,17,46,37.0,106,36,33.0,31.2,41,26.8,25.7,55,5,9.1,8,1.60,17.4,Matches
28,Aljaž Ivačič,si SVN,GK,NE Revolution,30,1993,25,25,2250,25.0,56,2.24,158,101,67.1,8,3,14,4,16.0,5,4,1,0,20.0,Matches,28,Aljaž Ivačič,si SVN,GK,NE Revolution,30,1993,25.0,56,4,1,6,0,53.2,0.31,-2.8,-0.11,113,350,32.3,574,68,38.0,35.2,210,62.9,50.2,344,9,2.6,10,0.40,10.5,Matches
29,Jacob Jackson,us USA,GK,SJ Earthquakes,23,2000,3,3,270,3.0,9,3.00,18,9,50.0,0,0,3,0,0.0,0,0,0,0,,Matches,29,Jacob Jackson,us USA,GK,SJ Earthquakes,23,2000,3.0,9,0,0,0,0,5.2,0.29,-3.8,-1.27,9,32,28.1,70,16,25.7,30.2,30,46.7,40.7,41,2,4.9,2,0.67,13.5,Matches
30,Sean Johnson,us USA,GK,Toronto FC,34,1989,25,25,2250,25.0,43,1.72,111,69,65.8,9,4,12,6,24.0,5,5,0,0,0.0,Matches,30,Sean Johnson,us USA,GK,Toronto FC,34,1989,25.0,43,5,0,3,1,40.6,0.33,-1.4,-0.05,87,298,29.2,687,100,32.3,32.4,172,44.2,40.0,309,17,5.5,34,1.36,16.8,Matches
31,Kristijan Kahlina,hr CRO,GK,Charlotte,31,1992,34,34,3060,34.0,37,1.09,154,116,76.0,14,9,11,12,35.3,1,0,1,0,100.0,Matches,31,Kristijan Kahlina,hr CRO,GK,Charlotte,31,1992,34.0,37,0,1,6,0,47.5,0.31,+10.5,+0.31,129,351,36.8,954,167,27.5,30.9,226,39.4,38.0,512,35,6.8,59,1.74,16.7,Matches
32,Alec Kann,us USA,GK,FC Cincinnati,33,1990,3,3,270,3.0,4,1.33,10,6,60.0,2,0,1,0,0.0,0,0,0,0,,Matches,32,Alec Kann,us USA,GK,FC Cincinnati,33,1990,3.0,4,0,0,1,0,2.7,0.27,-1.3,-0.42,8,25,32.0,59,16,22.0,28.2,23,52.2,38.0,49,0,0.0,0,0.00,10.6,Matches
33,Hugo Lloris,fr FRA,GK,LAFC,37,1986,33,33,2970,33.0,40,1.21,130,92,70.0,19,7,7,12,36.4,3,1,1,1,50.0,Matches,33,Hugo Lloris,fr FRA,GK,LAFC,37,1986,33.0,40,1,2,6,3,38.2,0.28,+1.2,+0.04,166,436,38.1,873,123,38.7,36.0,223,43.9,38.0,474,29,6.1,26,0.79,13.8,Matches
34,Evan Louro,us USA,GK,FC Cincinnati,28,1996,1,1,90,1.0,2,2.00,5,2,60.0,0,0,1,0,0.0,1,0,1,0,100.0,Matches,34,Evan Louro,us USA,GK,FC Cincinnati,28,1996,1.0,2,0,0,0,0,1.8,0.18,-0.2,-0.18,2,8,25.0,17,4,41.2,34.0,6,16.7,20.8,15,0,0.0,0,0.00,,Matches
35,Benjamin Lundt,de GER,GK,St. Louis,28,1995,3,2,239,2.7,8,3.01,15,7,46.7,0,0,2,0,0.0,0,0,0,0,,Matches,35,Benjamin Lundt,de GER,GK,St. Louis,28,1995,2.7,8,0,0,0,0,5.1,0.34,-2.9,-1.10,16,41,39.0,59,12,47.5,38.5,25,52.0,44.6,44,3,6.8,4,1.51,16.3,Matches
36,Zac MacMath,us USA,GK,Real Salt Lake,32,1991,23,23,2070,23.0,28,1.22,99,72,72.7,10,9,4,6,26.1,2,1,0,1,0.0,Matches,36,Zac MacMath,us USA,GK,Real Salt Lake,32,1991,23.0,28,1,0,1,1,25.5,0.26,-1.5,-0.07,115,285,40.4,799,121,30.0,32.3,149,30.2,32.4,252,20,7.9,32,1.39,15.5,Matches
37,Jimmy Maurer,us USA,GK,FC Dallas,35,1988,4,4,360,4.0,4,1.00,21,17,81.0,1,2,1,2,50.0,0,0,0,0,,Matches,37,Jimmy Maurer,us USA,GK,FC Dallas,35,1988,4.0,4,0,0,0,0,6.6,0.32,+2.6,+0.66,21,41,51.2,151,17,25.2,30.5,11,27.3,29.3,56,0,0.0,3,0.75,11.7,Matches
38,John McCarthy,us USA,GK,LA Galaxy,31,1992,32,32,2880,32.0,48,1.50,172,124,74.4,19,6,7,6,18.8,5,4,1,0,20.0,Matches,38,John McCarthy,us USA,GK,LA Galaxy,31,1992,32.0,48,4,0,11,1,51.7,0.28,+4.7,+0.15,88,328,26.8,707,145,36.2,32.8,227,31.7,32.5,478,22,4.6,10,0.31,9.8,Matches
39,Ryan Meara,us USA,GK,NY Red Bulls,33,1990,7,7,630,7.0,6,0.86,15,9,60.0,2,4,1,3,42.9,0,0,0,0,,Matches,39,Ryan Meara,us USA,GK,NY Red Bulls,33,1990,7.0,6,0,1,0,0,5.0,0.33,-1.0,-0.15,20,87,23.0,141,35,39.0,34.8,44,72.7,52.2,56,4,7.1,9,1.29,16.1,Matches
40,Tim Melia,us USA,GK,Sporting KC,37,1986,28,28,2520,28.0,53,1.89,125,72,59.2,7,7,14,3,10.7,5,2,3,0,60.0,Matches,40,Tim Melia,us USA,GK,Sporting KC,37,1986,28.0,53,2,0,6,3,49.2,0.38,-0.8,-0.03,103,378,27.2,679,117,38.1,35.2,192,62.0,48.6,280,13,4.6,21,0.75,13.2,Matches
41,Novak Mićović,rs SRB,GK,LA Galaxy,22,2001,2,2,180,2.0,2,1.00,6,4,66.7,0,1,1,1,50.0,0,0,0,0,,Matches,41,Novak Mićović,rs SRB,GK,LA Galaxy,22,2001,2.0,2,0,0,0,0,0.9,0.16,-1.1,-0.53,3,8,37.5,51,12,9.8,21.6,19,15.8,27.3,20,0,0.0,2,1.00,15.0,Matches
42,Tyler Miller,us USA,GK,D.C. United,30,1993,5,5,450,5.0,15,3.00,29,14,55.2,0,1,4,0,0.0,2,2,0,0,0.0,Matches,42,Tyler Miller,us USA,GK,D.C. United,30,1993,5.0,15,2,0,2,0,10.7,0.30,-4.3,-0.86,58,166,34.9,159,9,77.4,51.0,43,100.0,67.2,65,4,6.2,15,3.00,18.4,Matches
43,Javier Otero,ve VEN,GK,Orlando City,21,2002,1,0,62,0.7,3,4.35,3,0,0.0,0,0,0,0,,0,0,0,0,,Matches,43,Javier Otero,ve VEN,GK,Orlando City,21,2002,0.7,3,0,0,0,0,2.1,0.70,-0.9,-1.31,3,7,42.9,16,4,25.0,30.1,5,60.0,41.0,4,1,25.0,1,1.45,14.6,Matches
44,Maarten Paes,id IDN,GK,FC Dallas,25,1998,30,30,2700,30.0,52,1.73,170,117,72.4,10,6,14,5,16.7,8,5,3,0,37.5,Matches,44,Maarten Paes,id IDN,GK,FC Dallas,25,1998,30.0,52,5,0,6,2,49.2,0.25,-0.8,-0.03,111,286,38.8,809,124,25.7,29.1,208,37.5,33.8,385,12,3.1,39,1.30,16.0,Matches
45,Elliot Panicco,us USA,GK,Nashville SC,27,1996,6,5,432,4.8,10,2.08,34,23,70.6,1,2,2,1,20.0,2,0,1,1,100.0,Matches,45,Elliot Panicco,us USA,GK,Nashville SC,27,1996,4.8,10,0,0,3,0,10.4,0.28,+0.4,+0.08,23,65,35.4,109,30,39.4,33.7,31,71.0,48.3,59,4,6.8,2,0.42,17.5,Matches
46,James Pantemis,ca CAN,GK,Portland Timbers,26,1997,15,14,1301,14.5,18,1.25,58,40,69.0,7,4,3,5,35.7,1,0,1,0,100.0,Matches,46,James Pantemis,ca CAN,GK,Portland Timbers,26,1997,14.5,18,0,1,5,1,20.1,0.33,+3.1,+0.21,76,220,34.5,449,46,39.6,35.6,94,44.7,40.9,212,8,3.8,16,1.11,12.6,Matches
47,John Pulskamp,us USA,GK,Sporting KC,22,2001,6,6,540,6.0,13,2.17,23,11,43.5,1,0,5,0,0.0,0,0,0,0,,Matches,47,John Pulskamp,us USA,GK,Sporting KC,22,2001,6.0,13,0,1,2,1,8.9,0.41,-3.1,-0.52,17,64,26.6,107,20,43.9,38.1,39,43.6,39.2,67,1,1.5,5,0.83,16.2,Matches
48,Henrich Ravas,sk SVK,GK,NE Revolution,26,1997,8,8,720,8.0,17,2.12,43,25,65.1,1,0,7,1,12.5,3,2,1,0,33.3,Matches,48,Henrich Ravas,sk SVK,GK,NE Revolution,26,1997,8.0,17,2,1,1,0,16.8,0.34,-0.2,-0.03,25,90,27.8,165,28,31.5,32.4,68,55.9,44.4,82,5,6.1,2,0.25,12.4,Matches
49,Spencer Richey,us USA,GK,Chicago Fire,31,1992,1,1,90,1.0,1,1.00,4,3,75.0,0,1,0,0,0.0,0,0,0,0,,Matches,49,Spencer Richey,us USA,GK,Chicago Fire,31,1992,1.0,1,0,0,0,0,1.3,0.37,+0.3,+0.32,3,14,21.4,21,5,38.1,33.9,9,66.7,40.7,17,0,0.0,2,2.00,17.0,Matches
50,Andrew Rick,us USA,GK,Philadelphia Union,18,2006,6,6,540,6.0,12,2.00,32,21,62.5,1,1,4,1,16.7,0,0,0,0,,Matches,50,Andrew Rick,us USA,GK,Philadelphia Union,18,2006,6.0,12,0,1,1,1,10.9,0.34,-0.1,-0.02,40,107,37.4,109,18,61.5,44.0,51,78.4,49.5,78,3,3.8,6,1.00,17.8,Matches
51,Abraham Romero,mx MEX,GK,Columbus Crew,25,1998,1,1,90,1.5,0,0.00,3,3,100.0,1,0,1,1,100.0,0,0,0,0,,Matches,51,Abraham Romero,mx MEX,GK,Columbus Crew,25,1998,1.5,0,0,0,0,0,0.4,0.13,+0.4,+0.27,2,6,33.3,32,2,12.5,24.3,3,66.7,52.3,7,0,0.0,1,0.67,13.7,Matches
52,Patrick Schulte,us USA,GK,Columbus Crew,22,2001,27,27,2430,27.0,29,1.07,105,76,74.3,17,7,3,10,37.0,2,2,0,0,0.0,Matches,52,Patrick Schulte,us USA,GK,Columbus Crew,22,2001,27.0,29,2,1,2,0,32.1,0.30,+3.1,+0.12,74,207,35.7,805,135,21.1,28.2,140,26.4,29.2,284,13,4.6,26,0.96,14.5,Matches
53,Oliver Semmle,de GER,GK,Philadelphia Union,25,1998,17,14,1408,15.6,29,1.85,78,49,65.4,3,6,5,4,28.6,2,2,0,0,0.0,Matches,53,Oliver Semmle,de GER,GK,Philadelphia Union,25,1998,15.6,29,2,1,2,0,29.3,0.36,+0.3,+0.02,69,195,35.4,336,64,36.9,33.7,105,67.6,48.1,203,7,3.4,12,0.77,15.8,Matches
54,Jonathan Sirois,ca CAN,GK,CF Montréal,22,2001,33,33,2970,33.0,62,1.88,172,111,66.3,11,9,13,8,24.2,4,4,0,0,0.0,Matches,54,Jonathan Sirois,ca CAN,GK,CF Montréal,22,2001,33.0,62,4,3,8,1,61.5,0.34,+0.5,+0.02,74,272,27.2,1003,225,19.2,26.3,258,30.6,29.3,499,27,5.4,45,1.36,15.4,Matches
55,Alec Smir,us USA,GK,Minnesota Utd,24,1999,3,3,270,3.0,6,2.00,13,7,53.8,0,1,2,0,0.0,0,0,0,0,,Matches,55,Alec Smir,us USA,GK,Minnesota Utd,24,1999,3.0,6,0,0,2,0,5.3,0.41,-0.7,-0.24,8,29,27.6,52,12,44.2,35.2,20,30.0,33.6,37,1,2.7,2,0.67,9.2,Matches
56,Dayne St. Clair,ca CAN,GK,Minnesota Utd,26,1997,26,26,2340,26.0,31,1.19,99,68,69.7,15,5,6,7,26.9,3,1,1,1,50.0,Matches,56,Dayne St. Clair,ca CAN,GK,Minnesota Utd,26,1997,26.0,31,1,0,5,1,32.1,0.31,+2.1,+0.08,110,442,24.9,658,96,48.2,39.1,175,71.4,50.1,387,7,1.8,40,1.54,16.5,Matches
57,Mason Stajduhar,us USA,GK,Orlando City,26,1997,5,5,388,4.3,8,1.86,28,20,78.6,2,1,2,1,20.0,2,2,0,0,0.0,Matches,57,Mason Stajduhar,us USA,GK,Orlando City,26,1997,4.3,8,2,0,0,0,10.0,0.29,+2.0,+0.45,11,28,39.3,75,25,32.0,31.8,22,18.2,31.0,38,4,10.5,4,0.93,13.3,Matches
58,Zack Steffen,us USA,GK,Colorado Rapids,28,1995,33,33,2970,33.0,57,1.73,158,103,65.2,15,5,13,6,18.2,3,2,0,1,0.0,Matches,58,Zack Steffen,us USA,GK,Colorado Rapids,28,1995,33.0,57,2,0,6,2,45.9,0.29,-9.1,-0.27,139,418,33.3,801,150,33.8,34.8,252,58.3,46.4,403,15,3.7,75,2.27,18.7,Matches
59,Brad Stuver,us USA,GK,Austin,32,1991,34,34,3060,34.0,48,1.41,178,129,77.5,11,9,14,8,23.5,9,8,1,0,11.1,Matches,59,Brad Stuver,us USA,GK,Austin,32,1991,34.0,48,8,2,3,0,54.6,0.26,+6.6,+0.20,181,481,37.6,1174,202,29.4,31.3,252,54.0,43.3,482,35,7.3,40,1.18,13.1,Matches
60,Yohei Takaoka,jp JPN,GK,Vancouver W'caps,27,1996,33,33,2970,33.0,47,1.42,132,85,68.2,13,8,12,7,21.2,6,5,1,0,16.7,Matches,60,Yohei Takaoka,jp JPN,GK,Vancouver W'caps,27,1996,33.0,47,5,0,4,1,48.7,0.33,+2.7,+0.08,132,371,35.6,777,98,32.8,34.4,197,58.9,49.8,450,21,4.7,18,0.55,12.2,Matches
61,Andrew Tarbell,us USA,GK,Houston Dynamo,30,1993,4,3,288,3.2,5,1.56,19,13,73.7,1,1,1,0,0.0,1,0,1,0,100.0,Matches,61,Andrew Tarbell,us USA,GK,Houston Dynamo,30,1993,3.2,5,0,0,0,0,5.5,0.24,+0.5,+0.15,12,30,40.0,79,18,27.8,30.8,14,57.1,41.6,45,1,2.2,0,0.00,6.9,Matches
62,Andrew Thomas,ru RUS,GK,Seattle Sounders,25,1998,7,5,593,6.6,8,1.21,29,20,75.9,2,2,1,2,40.0,2,1,1,0,50.0,Matches,62,Andrew Thomas,ru RUS,GK,Seattle Sounders,25,1998,6.6,8,1,0,1,0,7.8,0.21,-0.2,-0.03,25,83,30.1,121,23,52.9,40.2,33,57.6,43.8,96,12,12.5,3,0.46,11.1,Matches
