Game Week,Home Team,Away Team,Score,Attendance,Venue,Referee,Date,URL
J4,Brentford,Bournemouth,2–2,"16,973",Gtech Community Stadium,Robert Madley,2023-09-02,https://fbref.com/en/matches/e2946b10/Brentford-Bournemouth-September-2-2023-Premier-League
J4,Manchester City,Fulham,5–1,"52,899",Etihad Stadium,Michael Oliver,2023-09-02,https://fbref.com/en/matches/88066bdf/Manchester-City-Fulham-September-2-2023-Premier-League
J4,Chelsea,Nott'ham Forest,0–1,"39,820",Stamford Bridge,Tim Robinson,2023-09-02,https://fbref.com/en/matches/44e89d37/Chelsea-Nottingham-Forest-September-2-2023-Premier-League
J4,Burnley,Tottenham,2–5,"21,750",Turf Moor,Darren England,2023-09-02,https://fbref.com/en/matches/f1786fb8/Burnley-Tottenham-Hotspur-September-2-2023-Premier-League
J4,Brighton,Newcastle Utd,3–1,"31,620",The American Express Community Stadium,Stuart Attwell,2023-09-02,https://fbref.com/en/matches/4f754e0a/Brighton-and-Hove-Albion-Newcastle-United-September-2-2023-Premier-League
J4,Crystal Palace,Wolves,3–2,"24,741",Selhurst Park,Robert Jones,2023-09-03,https://fbref.com/en/matches/f9436d32/Crystal-Palace-Wolverhampton-Wanderers-September-3-2023-Premier-League
J4,Liverpool,Aston Villa,3–0,"50,109",Anfield,Simon Hooper,2023-09-03,https://fbref.com/en/matches/bdbc722e/Liverpool-Aston-Villa-September-3-2023-Premier-League
J4,Arsenal,Manchester Utd,3–1,"60,192",Emirates Stadium,Anthony Taylor,2023-09-03,https://fbref.com/en/matches/74125d47/Arsenal-Manchester-United-September-3-2023-Premier-League
J5,Wolves,Liverpool,1–3,"31,257",Molineux Stadium,Michael Oliver,2023-09-16,https://fbref.com/en/matches/38daebd2/Wolverhampton-Wanderers-Liverpool-September-16-2023-Premier-League
J5,Tottenham,Sheffield Utd,2–1,"61,706",Tottenham Hotspur Stadium,Peter Bankes,2023-09-16,https://fbref.com/en/matches/e56e96e1/Tottenham-Hotspur-Sheffield-United-September-16-2023-Premier-League
J5,West Ham,Manchester City,1–3,"62,475",London Stadium,Andy Madley,2023-09-16,https://fbref.com/en/matches/64c0a6e2/West-Ham-United-Manchester-City-September-16-2023-Premier-League
J5,Aston Villa,Crystal Palace,3–1,"40,809",Villa Park,Darren England,2023-09-16,https://fbref.com/en/matches/bc77340e/Aston-Villa-Crystal-Palace-September-16-2023-Premier-League
J5,Fulham,Luton Town,1–0,"24,467",Craven Cottage,Michael Salisbury,2023-09-16,https://fbref.com/en/matches/48b1bdc7/Fulham-Luton-Town-September-16-2023-Premier-League
J5,Manchester Utd,Brighton,1–3,"73,592",Old Trafford,Jarred Gillett,2023-09-16,https://fbref.com/en/matches/ddcf2857/Manchester-United-Brighton-and-Hove-Albion-September-16-2023-Premier-League
J5,Newcastle Utd,Brentford,1–0,"51,670",St James' Park,Craig Pawson,2023-09-16,https://fbref.com/en/matches/71b7e5e2/Newcastle-United-Brentford-September-16-2023-Premier-League
J5,Bournemouth,Chelsea,0–0,"10,421",Vitality Stadium,David Coote,2023-09-17,https://fbref.com/en/matches/be0cbf88/Bournemouth-Chelsea-September-17-2023-Premier-League
J5,Everton,Arsenal,0–1,"39,217",Goodison Park,Simon Hooper,2023-09-17,https://fbref.com/en/matches/b1278924/Everton-Arsenal-September-17-2023-Premier-League
J5,Nott'ham Forest,Burnley,1–1,"28,958",The City Ground,Robert Jones,2023-09-18,https://fbref.com/en/matches/ad7ecfad/Nottingham-Forest-Burnley-September-18-2023-Premier-League
J6,Luton Town,Wolves,1–1,"10,893",Kenilworth Road Stadium,Joshua Smith,2023-09-23,https://fbref.com/en/matches/76a1421e/Luton-Town-Wolverhampton-Wanderers-September-23-2023-Premier-League
J6,Manchester City,Nott'ham Forest,2–0,"53,413",Etihad Stadium,Anthony Taylor,2023-09-23,https://fbref.com/en/matches/5dc7e234/Manchester-City-Nottingham-Forest-September-23-2023-Premier-League
J6,Crystal Palace,Fulham,0–0,"25,072",Selhurst Park,Paul Tierney,2023-09-23,https://fbref.com/en/matches/cf0b2b19/Crystal-Palace-Fulham-September-23-2023-Premier-League
J6,Brentford,Everton,1–3,"16,981",Gtech Community Stadium,Michael Oliver,2023-09-23,https://fbref.com/en/matches/96681b93/Brentford-Everton-September-23-2023-Premier-League
J6,Burnley,Manchester Utd,0–1,"21,593",Turf Moor,Tony Harrington,2023-09-23,https://fbref.com/en/matches/8e26793d/Burnley-Manchester-United-September-23-2023-Premier-League
J6,Chelsea,Aston Villa,0–1,"39,700",Stamford Bridge,Jarred Gillett,2023-09-24,https://fbref.com/en/matches/7d2c5e05/Chelsea-Aston-Villa-September-24-2023-Premier-League
J6,Arsenal,Tottenham,2–2,"60,156",Emirates Stadium,Robert Jones,2023-09-24,https://fbref.com/en/matches/08947a10/North-London-Derby-Arsenal-Tottenham-Hotspur-September-24-2023-Premier-League
J6,Liverpool,West Ham,3–1,"50,136",Anfield,Chris Kavanagh,2023-09-24,https://fbref.com/en/matches/90adf8b3/Liverpool-West-Ham-United-September-24-2023-Premier-League
J6,Brighton,Bournemouth,3–1,"31,617",The American Express Community Stadium,John Brooks,2023-09-24,https://fbref.com/en/matches/5593f16c/Brighton-and-Hove-Albion-Bournemouth-September-24-2023-Premier-League
J6,Sheffield Utd,Newcastle Utd,0–8,"31,127",Bramall Lane,Stuart Attwell,2023-09-24,https://fbref.com/en/matches/cf4fef85/Sheffield-United-Newcastle-United-September-24-2023-Premier-League
J7,Aston Villa,Brighton,6–1,"40,636",Villa Park,Andy Madley,2023-09-30,https://fbref.com/en/matches/2df9a3a1/Aston-Villa-Brighton-and-Hove-Albion-September-30-2023-Premier-League
J7,Manchester Utd,Crystal Palace,0–1,"73,428",Old Trafford,Chris Kavanagh,2023-09-30,https://fbref.com/en/matches/ef2b7ab9/Manchester-United-Crystal-Palace-September-30-2023-Premier-League
J7,Wolves,Manchester City,2–1,"31,415",Molineux Stadium,Craig Pawson,2023-09-30,https://fbref.com/en/matches/60ce29cd/Wolverhampton-Wanderers-Manchester-City-September-30-2023-Premier-League
J7,West Ham,Sheffield Utd,2–0,"62,459",London Stadium,Graham Scott,2023-09-30,https://fbref.com/en/matches/b82be6d7/West-Ham-United-Sheffield-United-September-30-2023-Premier-League
J7,Bournemouth,Arsenal,0–4,"11,193",Vitality Stadium,Michael Salisbury,2023-09-30,https://fbref.com/en/matches/8de4aca0/Bournemouth-Arsenal-September-30-2023-Premier-League
J7,Newcastle Utd,Burnley,2–0,"51,687",St James' Park,Thomas Bramall,2023-09-30,https://fbref.com/en/matches/a79ff136/Newcastle-United-Burnley-September-30-2023-Premier-League
J7,Everton,Luton Town,1–2,"39,289",Goodison Park,Anthony Taylor,2023-09-30,https://fbref.com/en/matches/921d5f17/Everton-Luton-Town-September-30-2023-Premier-League
J7,Tottenham,Liverpool,2–1,"62,001",Tottenham Hotspur Stadium,Simon Hooper,2023-09-30,https://fbref.com/en/matches/ec4145b4/Tottenham-Hotspur-Liverpool-September-30-2023-Premier-League
J7,Nott'ham Forest,Brentford,1–1,"29,004",The City Ground,Paul Tierney,2023-10-01,https://fbref.com/en/matches/923467c5/Nottingham-Forest-Brentford-October-1-2023-Premier-League
J7,Fulham,Chelsea,0–2,"24,445",Craven Cottage,Tim Robinson,2023-10-02,https://fbref.com/en/matches/c9787e60/Fulham-Chelsea-October-2-2023-Premier-League
J2,Luton Town,Burnley,1–2,"10,918",Kenilworth Road Stadium,Peter Bankes,2023-10-03,https://fbref.com/en/matches/4f7b3f27/Luton-Town-Burnley-October-3-2023-Premier-League
J8,Luton Town,Tottenham,0–1,"10,290",Kenilworth Road Stadium,John Brooks,2023-10-07,https://fbref.com/en/matches/d021f28f/Luton-Town-Tottenham-Hotspur-October-7-2023-Premier-League
J8,Burnley,Chelsea,1–4,"21,654",Turf Moor,Stuart Attwell,2023-10-07,https://fbref.com/en/matches/cfd83ca3/Burnley-Chelsea-October-7-2023-Premier-League
J8,Manchester Utd,Brentford,2–1,"73,453",Old Trafford,Andy Madley,2023-10-07,https://fbref.com/en/matches/5006142a/Manchester-United-Brentford-October-7-2023-Premier-League
J8,Everton,Bournemouth,3–0,"38,815",Goodison Park,David Coote,2023-10-07,https://fbref.com/en/matches/497b9558/Everton-Bournemouth-October-7-2023-Premier-League
J8,Fulham,Sheffield Utd,3–1,"24,361",Craven Cottage,Samuel Barrott,2023-10-07,https://fbref.com/en/matches/ffc59ea8/Fulham-Sheffield-United-October-7-2023-Premier-League
J8,Crystal Palace,Nott'ham Forest,0–0,"25,017",Selhurst Park,Craig Pawson,2023-10-07,https://fbref.com/en/matches/1828106c/Crystal-Palace-Nottingham-Forest-October-7-2023-Premier-League
J8,West Ham,Newcastle Utd,2–2,"62,473",London Stadium,Peter Bankes,2023-10-08,https://fbref.com/en/matches/017c9ca5/West-Ham-United-Newcastle-United-October-8-2023-Premier-League
J8,Wolves,Aston Villa,1–1,"31,425",Molineux Stadium,Robert Jones,2023-10-08,https://fbref.com/en/matches/3292ed35/Wolverhampton-Wanderers-Aston-Villa-October-8-2023-Premier-League
J8,Brighton,Liverpool,2–2,"31,752",The American Express Community Stadium,Anthony Taylor,2023-10-08,https://fbref.com/en/matches/3b1ec657/Brighton-and-Hove-Albion-Liverpool-October-8-2023-Premier-League
J8,Arsenal,Manchester City,1–0,"60,233",Emirates Stadium,Michael Oliver,2023-10-08,https://fbref.com/en/matches/59cd18ae/Arsenal-Manchester-City-October-8-2023-Premier-League
J9,Liverpool,Everton,2–0,"50,201",Anfield,Craig Pawson,2023-10-21,https://fbref.com/en/matches/e747ddb3/Merseyside-Derby-Liverpool-Everton-October-21-2023-Premier-League
J9,Brentford,Burnley,3–0,"17,029",Gtech Community Stadium,Joshua Smith,2023-10-21,https://fbref.com/en/matches/52781f37/Brentford-Burnley-October-21-2023-Premier-League
J9,Nott'ham Forest,Luton Town,2–2,"29,361",The City Ground,Samuel Barrott,2023-10-21,https://fbref.com/en/matches/d1671efa/Nottingham-Forest-Luton-Town-October-21-2023-Premier-League
J9,Bournemouth,Wolves,1–2,"11,175",Vitality Stadium,Paul Tierney,2023-10-21,https://fbref.com/en/matches/007b352e/Bournemouth-Wolverhampton-Wanderers-October-21-2023-Premier-League
J9,Newcastle Utd,Crystal Palace,4–0,"52,189",St James' Park,Tim Robinson,2023-10-21,https://fbref.com/en/matches/21625dde/Newcastle-United-Crystal-Palace-October-21-2023-Premier-League
J9,Manchester City,Brighton,2–1,"53,466",Etihad Stadium,Robert Jones,2023-10-21,https://fbref.com/en/matches/b782a834/Manchester-City-Brighton-and-Hove-Albion-October-21-2023-Premier-League
J9,Chelsea,Arsenal,2–2,"39,723",Stamford Bridge,Chris Kavanagh,2023-10-21,https://fbref.com/en/matches/a1c336e2/North-West-London-Derby-Chelsea-Arsenal-October-21-2023-Premier-League
J9,Sheffield Utd,Manchester Utd,1–2,"31,543",Bramall Lane,Michael Oliver,2023-10-21,https://fbref.com/en/matches/d95b42eb/Sheffield-United-Manchester-United-October-21-2023-Premier-League
J9,Aston Villa,West Ham,4–1,"41,734",Villa Park,David Coote,2023-10-22,https://fbref.com/en/matches/7efcc598/Aston-Villa-West-Ham-United-October-22-2023-Premier-League
J9,Tottenham,Fulham,2–0,"61,286",Tottenham Hotspur Stadium,Anthony Taylor,2023-10-23,https://fbref.com/en/matches/8c6293a3/Tottenham-Hotspur-Fulham-October-23-2023-Premier-League
J10,Crystal Palace,Tottenham,1–2,"25,074",Selhurst Park,Andy Madley,2023-10-27,https://fbref.com/en/matches/6b0aa474/Crystal-Palace-Tottenham-Hotspur-October-27-2023-Premier-League
J10,Chelsea,Brentford,0–2,"39,575",Stamford Bridge,Simon Hooper,2023-10-28,https://fbref.com/en/matches/91e3b922/Chelsea-Brentford-October-28-2023-Premier-League
J10,Arsenal,Sheffield Utd,5–0,"60,153",Emirates Stadium,Tim Robinson,2023-10-28,https://fbref.com/en/matches/d498f918/Arsenal-Sheffield-United-October-28-2023-Premier-League
J10,Bournemouth,Burnley,2–1,"11,152",Vitality Stadium,Samuel Barrott,2023-10-28,https://fbref.com/en/matches/c4c42d3e/Bournemouth-Burnley-October-28-2023-Premier-League
J10,Wolves,Newcastle Utd,2–2,"31,584",Molineux Stadium,Anthony Taylor,2023-10-28,https://fbref.com/en/matches/b84d060a/Wolverhampton-Wanderers-Newcastle-United-October-28-2023-Premier-League
J10,West Ham,Everton,0–1,"62,469",London Stadium,Stuart Attwell,2023-10-29,https://fbref.com/en/matches/868a89be/West-Ham-United-Everton-October-29-2023-Premier-League
J10,Brighton,Fulham,1–1,"31,550",The American Express Community Stadium,Michael Salisbury,2023-10-29,https://fbref.com/en/matches/a0c422e9/Brighton-and-Hove-Albion-Fulham-October-29-2023-Premier-League
J10,Liverpool,Nott'ham Forest,3–0,"50,143",Anfield,Chris Kavanagh,2023-10-29,https://fbref.com/en/matches/79bf0c7f/Liverpool-Nottingham-Forest-October-29-2023-Premier-League
J10,Aston Villa,Luton Town,3–1,"41,785",Villa Park,John Brooks,2023-10-29,https://fbref.com/en/matches/ee677172/Aston-Villa-Luton-Town-October-29-2023-Premier-League
J10,Manchester Utd,Manchester City,0–3,"73,502",Old Trafford,Paul Tierney,2023-10-29,https://fbref.com/en/matches/f6bfec82/Manchester-Derby-Manchester-United-Manchester-City-October-29-2023-Premier-League
J11,Fulham,Manchester Utd,0–1,"24,415",Craven Cottage,John Brooks,2023-11-04,https://fbref.com/en/matches/31273be0/Fulham-Manchester-United-November-4-2023-Premier-League
J11,Brentford,West Ham,3–2,"17,103",Gtech Community Stadium,Thomas Bramall,2023-11-04,https://fbref.com/en/matches/3235dd6e/Brentford-West-Ham-United-November-4-2023-Premier-League
J11,Burnley,Crystal Palace,0–2,"21,578",Turf Moor,Peter Bankes,2023-11-04,https://fbref.com/en/matches/8797f9a9/Burnley-Crystal-Palace-November-4-2023-Premier-League
J11,Manchester City,Bournemouth,6–1,"53,358",Etihad Stadium,Craig Pawson,2023-11-04,https://fbref.com/en/matches/e75a870b/Manchester-City-Bournemouth-November-4-2023-Premier-League
J11,Everton,Brighton,1–1,"38,683",Goodison Park,Tim Robinson,2023-11-04,https://fbref.com/en/matches/6ecb53ac/Everton-Brighton-and-Hove-Albion-November-4-2023-Premier-League
J11,Sheffield Utd,Wolves,2–1,"29,454",Bramall Lane,Robert Jones,2023-11-04,https://fbref.com/en/matches/e841bbac/Sheffield-United-Wolverhampton-Wanderers-November-4-2023-Premier-League
J11,Newcastle Utd,Arsenal,1–0,"52,194",St James' Park,Stuart Attwell,2023-11-04,https://fbref.com/en/matches/6096abaa/Newcastle-United-Arsenal-November-4-2023-Premier-League
J11,Nott'ham Forest,Aston Villa,2–0,"29,313",The City Ground,Jarred Gillett,2023-11-05,https://fbref.com/en/matches/ac18f108/Nottingham-Forest-Aston-Villa-November-5-2023-Premier-League
J11,Luton Town,Liverpool,1–1,"11,049",Kenilworth Road Stadium,Andy Madley,2023-11-05,https://fbref.com/en/matches/a62b97ba/Luton-Town-Liverpool-November-5-2023-Premier-League
J11,Tottenham,Chelsea,1–4,"61,726",Tottenham Hotspur Stadium,Michael Oliver,2023-11-06,https://fbref.com/en/matches/478e4eb3/Tottenham-Hotspur-Chelsea-November-6-2023-Premier-League
J12,Wolves,Tottenham,2–1,"31,642",Molineux Stadium,Tim Robinson,2023-11-11,https://fbref.com/en/matches/1634f066/Wolverhampton-Wanderers-Tottenham-Hotspur-November-11-2023-Premier-League
J12,Manchester Utd,Luton Town,1–0,"73,599",Old Trafford,Graham Scott,2023-11-11,https://fbref.com/en/matches/4b9f3f25/Manchester-United-Luton-Town-November-11-2023-Premier-League
J12,Crystal Palace,Everton,2–3,"25,103",Selhurst Park,Samuel Barrott,2023-11-11,https://fbref.com/en/matches/a4795b68/Crystal-Palace-Everton-November-11-2023-Premier-League
J12,Arsenal,Burnley,3–1,"60,232",Emirates Stadium,Michael Oliver,2023-11-11,https://fbref.com/en/matches/2cb4e4dc/Arsenal-Burnley-November-11-2023-Premier-League
J12,Bournemouth,Newcastle Utd,2–0,"11,201",Vitality Stadium,Chris Kavanagh,2023-11-11,https://fbref.com/en/matches/641024cf/Bournemouth-Newcastle-United-November-11-2023-Premier-League
J12,Aston Villa,Fulham,3–1,"41,608",Villa Park,Simon Hooper,2023-11-12,https://fbref.com/en/matches/d6a70a44/Aston-Villa-Fulham-November-12-2023-Premier-League
J12,Brighton,Sheffield Utd,1–1,"31,367",The American Express Community Stadium,John Brooks,2023-11-12,https://fbref.com/en/matches/ebf41e41/Brighton-and-Hove-Albion-Sheffield-United-November-12-2023-Premier-League
J12,Liverpool,Brentford,3–0,"50,151",Anfield,Paul Tierney,2023-11-12,https://fbref.com/en/matches/996ee990/Liverpool-Brentford-November-12-2023-Premier-League
J12,West Ham,Nott'ham Forest,3–2,"62,470",London Stadium,Michael Salisbury,2023-11-12,https://fbref.com/en/matches/76b8e568/West-Ham-United-Nottingham-Forest-November-12-2023-Premier-League
J12,Chelsea,Manchester City,4–4,"39,532",Stamford Bridge,Anthony Taylor,2023-11-12,https://fbref.com/en/matches/53bb8f30/Chelsea-Manchester-City-November-12-2023-Premier-League
J13,Manchester City,Liverpool,1–1,"53,289",Etihad Stadium,Chris Kavanagh,2023-11-25,https://fbref.com/en/matches/5d4a5006/Manchester-City-Liverpool-November-25-2023-Premier-League
J13,Sheffield Utd,Bournemouth,1–3,"30,208",Bramall Lane,Andy Madley,2023-11-25,https://fbref.com/en/matches/799a2c04/Sheffield-United-Bournemouth-November-25-2023-Premier-League
J13,Newcastle Utd,Chelsea,4–1,"52,227",St James' Park,Simon Hooper,2023-11-25,https://fbref.com/en/matches/8c8f48f4/Newcastle-United-Chelsea-November-25-2023-Premier-League
J13,Luton Town,Crystal Palace,2–1,"11,029",Kenilworth Road Stadium,Jarred Gillett,2023-11-25,https://fbref.com/en/matches/f4805536/Luton-Town-Crystal-Palace-November-25-2023-Premier-League
J13,Burnley,West Ham,1–2,"21,319",Turf Moor,Samuel Barrott,2023-11-25,https://fbref.com/en/matches/36a64522/Burnley-West-Ham-United-November-25-2023-Premier-League
J13,Nott'ham Forest,Brighton,2–3,"29,404",The City Ground,Anthony Taylor,2023-11-25,https://fbref.com/en/matches/36be5cee/Nottingham-Forest-Brighton-and-Hove-Albion-November-25-2023-Premier-League
J13,Brentford,Arsenal,0–1,"17,201",Gtech Community Stadium,Tim Robinson,2023-11-25,https://fbref.com/en/matches/626c6561/Brentford-Arsenal-November-25-2023-Premier-League
J13,Tottenham,Aston Villa,1–2,"61,679",Tottenham Hotspur Stadium,Robert Jones,2023-11-26,https://fbref.com/en/matches/83db7754/Tottenham-Hotspur-Aston-Villa-November-26-2023-Premier-League
J13,Everton,Manchester Utd,0–3,"39,257",Goodison Park,John Brooks,2023-11-26,https://fbref.com/en/matches/f82a83dd/Everton-Manchester-United-November-26-2023-Premier-League
J13,Fulham,Wolves,3–2,"24,366",Craven Cottage,Michael Salisbury,2023-11-27,https://fbref.com/en/matches/b19cc422/Fulham-Wolverhampton-Wanderers-November-27-2023-Premier-League
J14,Arsenal,Wolves,2–1,"60,262",Emirates Stadium,Peter Bankes,2023-12-02,https://fbref.com/en/matches/6e65df8e/Arsenal-Wolverhampton-Wanderers-December-2-2023-Premier-League
J14,Brentford,Luton Town,3–1,"17,075",Gtech Community Stadium,Anthony Taylor,2023-12-02,https://fbref.com/en/matches/0f71f535/Brentford-Luton-Town-December-2-2023-Premier-League
J14,Burnley,Sheffield Utd,5–0,"21,478",Turf Moor,Chris Kavanagh,2023-12-02,https://fbref.com/en/matches/e2c53b0a/Burnley-Sheffield-United-December-2-2023-Premier-League
J14,Nott'ham Forest,Everton,0–1,"29,404",The City Ground,Paul Tierney,2023-12-02,https://fbref.com/en/matches/0486198b/Nottingham-Forest-Everton-December-2-2023-Premier-League
J14,Newcastle Utd,Manchester Utd,1–0,"52,214",St James' Park,Robert Jones,2023-12-02,https://fbref.com/en/matches/66a1f3ac/Newcastle-United-Manchester-United-December-2-2023-Premier-League
J14,Bournemouth,Aston Villa,2–2,"11,191",Vitality Stadium,Thomas Bramall,2023-12-03,https://fbref.com/en/matches/19533403/Bournemouth-Aston-Villa-December-3-2023-Premier-League
J14,West Ham,Crystal Palace,1–1,"62,414",London Stadium,Michael Oliver,2023-12-03,https://fbref.com/en/matches/f7fb8049/West-Ham-United-Crystal-Palace-December-3-2023-Premier-League
J14,Liverpool,Fulham,4–3,"50,124",Anfield,Stuart Attwell,2023-12-03,https://fbref.com/en/matches/4b7e6f44/Liverpool-Fulham-December-3-2023-Premier-League
J14,Chelsea,Brighton,3–2,"39,647",Stamford Bridge,Craig Pawson,2023-12-03,https://fbref.com/en/matches/86b7d24f/Chelsea-Brighton-and-Hove-Albion-December-3-2023-Premier-League
J14,Manchester City,Tottenham,3–3,"53,473",Etihad Stadium,Simon Hooper,2023-12-03,https://fbref.com/en/matches/0e39f016/Manchester-City-Tottenham-Hotspur-December-3-2023-Premier-League
J15,Wolves,Burnley,1–0,"30,439",Molineux Stadium,Jarred Gillett,2023-12-05,https://fbref.com/en/matches/a52ffb27/Wolverhampton-Wanderers-Burnley-December-5-2023-Premier-League
J15,Luton Town,Arsenal,3–4,"11,031",Kenilworth Road Stadium,Samuel Barrott,2023-12-05,https://fbref.com/en/matches/dd3a5afc/Luton-Town-Arsenal-December-5-2023-Premier-League
J15,Sheffield Utd,Liverpool,0–2,"31,406",Bramall Lane,Simon Hooper,2023-12-06,https://fbref.com/en/matches/01aca132/Sheffield-United-Liverpool-December-6-2023-Premier-League
