Game Week,Home Team,Away Team,Score,Attendance,Venue,Referee,Date,URL
J32,Toulouse,Montpellier,1–2,"24,559",Stadium Municipal,Marc Bollengier,2024-05-03,https://fbref.com/en/matches/33eeaf12/Toulouse-Montpellier-May-3-2024-Ligue-1
J32,Lens,Lorient,2–0,"37,561",Stade Bollaert-Delelis,Jérémie Pignard,2024-05-03,https://fbref.com/en/matches/e7684537/Lens-Lorient-May-3-2024-Ligue-1
J32,Le Havre,Strasbourg,3–1,"22,293",Stade Océane,Jérôme Brisard,2024-05-04,https://fbref.com/en/matches/024a71c6/Le-Havre-Strasbourg-May-4-2024-Ligue-1
J32,Monaco,Clermont Foot,4–1,"7,256",Stade Louis II,Hakim Ben El Hadj Salem,2024-05-04,https://fbref.com/en/matches/a7f56ab4/Monaco-Clermont-Foot-May-4-2024-Ligue-1
J32,Metz,Rennes,2–3,"23,290",Stade Saint-Symphorien,Ruddy Buquet,2024-05-04,https://fbref.com/en/matches/a299adab/Metz-Rennes-May-4-2024-Ligue-1
J32,Brest,Nantes,0–0,"15,159",Stade Francis-Le Blé,Clément Turpin,2024-05-04,https://fbref.com/en/matches/8e6a7aaa/Brest-Nantes-May-4-2024-Ligue-1
J32,Lille,Lyon,3–4,"45,227",Decathlon Arena - Stade Pierre-Mauroy,Benoît Bastien,2024-05-06,https://fbref.com/en/matches/9a72e466/Lille-Lyon-May-6-2024-Ligue-1
J33,Brest,Reims,1–1,"14,633",Stade Francis-Le Blé,Jérôme Brisard,2024-05-10,https://fbref.com/en/matches/87d4c432/Brest-Reims-May-10-2024-Ligue-1
J33,Nice,Le Havre,1–0,"24,529",Stade de Nice,Benoît Bastien,2024-05-10,https://fbref.com/en/matches/73e73f70/Nice-Le-Havre-May-10-2024-Ligue-1
J33,Marseille,Lorient,3–1,"62,082",Orange Vélodrome,Bastien Dechepy,2024-05-12,https://fbref.com/en/matches/acbbdff5/Marseille-Lorient-May-12-2024-Ligue-1
J33,Nantes,Lille,1–2,"26,529",Stade de la Beaujoire - Louis Fonteneau,Eric Wattellier,2024-05-12,https://fbref.com/en/matches/8f8532aa/Nantes-Lille-May-12-2024-Ligue-1
J33,Rennes,Lens,1–1,"28,660",Roazhon Park,Benoît Millot,2024-05-12,https://fbref.com/en/matches/c55b179e/Rennes-Lens-May-12-2024-Ligue-1
J33,Strasbourg,Metz,2–1,"25,686",Stade de la Meinau,François Letexier,2024-05-12,https://fbref.com/en/matches/2301c78f/Strasbourg-Metz-May-12-2024-Ligue-1
J33,Clermont Foot,Lyon,0–1,"10,603",Stade Gabriel Montpied,Pierre Gaillouste,2024-05-12,https://fbref.com/en/matches/e6afe6a2/Clermont-Foot-Lyon-May-12-2024-Ligue-1
J33,Montpellier,Monaco,0–2,"14,829",Stade de la Mosson,Stéphanie Frappart,2024-05-12,https://fbref.com/en/matches/9f62b1ef/Montpellier-Monaco-May-12-2024-Ligue-1
J33,Paris S-G,Toulouse,1–3,"47,000",Parc des Princes,Florent Batta,2024-05-12,https://fbref.com/en/matches/e8fcc39b/Paris-Saint-Germain-Toulouse-May-12-2024-Ligue-1
J32,Nice,Paris S-G,1–2,"33,818",Stade de Nice,Ruddy Buquet,2024-05-15,https://fbref.com/en/matches/25e694fc/Nice-Paris-Saint-Germain-May-15-2024-Ligue-1
J32,Reims,Marseille,1–0,"19,020",Stade Auguste-Delaune,Hakim Ben El Hadj Salem,2024-05-15,https://fbref.com/en/matches/5a6454f2/Reims-Marseille-May-15-2024-Ligue-1
J34,Metz,Paris S-G,0–2,"28,455",Stade Saint-Symphorien,Gaël Angoula,2024-05-19,https://fbref.com/en/matches/8dac35ed/Metz-Paris-Saint-Germain-May-19-2024-Ligue-1
J34,Monaco,Nantes,4–0,"7,343",Stade Louis II,Romain Lissorgue,2024-05-19,https://fbref.com/en/matches/ba001914/Monaco-Nantes-May-19-2024-Ligue-1
J34,Toulouse,Brest,0–3,"28,885",Stadium Municipal,Jérémie Pignard,2024-05-19,https://fbref.com/en/matches/0c59eeac/Toulouse-Brest-May-19-2024-Ligue-1
J34,Reims,Rennes,2–1,"16,077",Stade Auguste-Delaune,Mathieu Vernice,2024-05-19,https://fbref.com/en/matches/94b311ad/Reims-Rennes-May-19-2024-Ligue-1
J34,Lyon,Strasbourg,2–1,"57,027",Groupama Stadium,Eric Wattellier,2024-05-19,https://fbref.com/en/matches/9576a537/Lyon-Strasbourg-May-19-2024-Ligue-1
J34,Lens,Montpellier,2–2,"37,433",Stade Bollaert-Delelis,Thomas Léonard,2024-05-19,https://fbref.com/en/matches/ac107595/Lens-Montpellier-May-19-2024-Ligue-1
J34,Le Havre,Marseille,1–2,"24,050",Stade Océane,Jeremy Stinat,2024-05-19,https://fbref.com/en/matches/3fa1da40/Le-Havre-Marseille-May-19-2024-Ligue-1
J34,Lorient,Clermont Foot,5–0,"16,176",Stade du Moustoir,Clément Turpin,2024-05-19,https://fbref.com/en/matches/aed44d7a/Lorient-Clermont-Foot-May-19-2024-Ligue-1
J34,Lille,Nice,2–2,"45,488",Decathlon Arena - Stade Pierre-Mauroy,Willy Delajod,2024-05-19,https://fbref.com/en/matches/df360311/Lille-Nice-May-19-2024-Ligue-1
