Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 26_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 33_level_0
10,Leandro Brey,ar ARG,GK,Boca Juniors,22-312,2002,2,2,180,2.0,1,0.50,4,3,75.0,0,2,0,1,50.0,0,0,0,0,,Matches,10,Leandro Brey,ar ARG,GK,Boca Juniors,22-312,2002,2.0,1,0,0,1,0,1.0,0.26,0.0,+0.02,6,20,30.0,44,10,29.5,31.2,16,43.8,44.9,40,0,0.0,2,1.00,16.8,Matches
11,Jorge Broun,ar ARG,GK,Rosario Central,39-065,1986,17,17,1530,17.0,9,0.53,54,46,83.3,10,6,1,9,52.9,0,0,0,0,,Matches,11,Jorge Broun,ar ARG,GK,Rosario Central,39-065,1986,17.0,9,0,0,0,1,12.3,0.23,+4.3,+0.25,92,192,47.9,310,73,38.1,35.2,161,46.0,38.9,287,10,3.5,1,0.06,8.0,Matches
12,Javier Burrai,ec ECU,GK,Talleres,34-294,1990,2,1,135,1.5,1,0.67,4,3,75.0,1,0,0,1,100.0,0,0,0,0,,Matches,12,Javier Burrai,ec ECU,GK,Talleres,34-294,1990,1.5,1,0,0,1,0,0.3,0.06,-0.7,-0.50,10,22,45.5,45,4,33.3,32.0,15,46.7,39.7,34,1,2.9,2,1.33,15.7,Matches
13,Facundo Cambeses,ar ARG,GK,Racing Club,28-112,1997,7,5,513,5.7,8,1.40,30,22,73.3,1,0,4,2,40.0,0,0,0,0,,Matches,13,Facundo Cambeses,ar ARG,GK,Racing Club,28-112,1997,5.7,8,0,0,1,0,6.2,0.21,-1.8,-0.32,25,79,31.6,106,19,38.7,36.3,55,69.1,54.0,89,2,2.2,4,0.70,15.5,Matches
14,Thiago Cardozo,uy URU,GK,Unión,28-364,1996,14,14,1256,14.0,16,1.15,51,35,72.5,2,5,7,3,21.4,2,2,0,0,0.0,Matches,14,Thiago Cardozo,uy URU,GK,Unión,28-364,1996,14.0,16,2,0,4,0,16.5,0.30,+0.5,+0.04,47,136,34.6,248,66,37.1,36.2,98,44.9,41.4,180,7,3.9,6,0.43,12.6,Matches
15,Thiago Cardozo,uy URU,GK,Belgrano,28-364,1996,3,3,270,3.0,1,0.33,7,6,85.7,1,1,1,2,66.7,1,0,0,1,,Matches,15,Thiago Cardozo,uy URU,GK,Belgrano,28-364,1996,3.0,1,0,0,0,0,1.3,0.19,+0.3,+0.11,15,61,24.6,62,8,71.0,49.0,21,81.0,57.6,56,4,7.1,0,0.00,9.1,Matches
16,Jorge Carranza,ar ARG,GK,Aldosivi,44-084,1981,15,15,1350,15.0,22,1.47,65,43,70.8,4,3,8,4,26.7,3,3,0,0,0.0,Matches,16,Jorge Carranza,ar ARG,GK,Aldosivi,44-084,1981,15.0,22,3,0,1,0,16.9,0.23,-5.1,-0.34,75,184,40.8,301,63,41.9,36.7,95,61.1,44.4,238,12,5.0,11,0.73,12.5,Matches
17,Ezequiel Centurión,ar ARG,GK,Ind. Rivadavia,28-071,1997,19,19,1710,19.0,19,1.00,77,58,79.2,8,7,4,8,42.1,4,3,1,0,25.0,Matches,17,Ezequiel Centurión,ar ARG,GK,Ind. Rivadavia,28-071,1997,19.0,19,3,0,1,1,20.4,0.23,+2.4,+0.12,106,324,32.7,397,69,47.1,40.6,161,85.1,60.3,337,18,5.3,10,0.53,12.6,Matches
18,Juan Cozzani,ar ARG,GK,Platense,26-294,1998,19,19,1710,19.0,14,0.74,70,58,82.9,6,7,6,8,42.1,2,2,0,0,0.0,Matches,18,Juan Cozzani,ar ARG,GK,Platense,26-294,1998,19.0,14,2,0,3,2,19.9,0.27,+7.9,+0.42,101,381,26.5,377,27,70.8,49.3,121,94.2,66.2,284,12,4.2,19,1.00,16.3,Matches
19,Tomás Durso,ar ARG,GK,Atlé Tucumán,26-154,1999,11,11,990,11.0,17,1.55,46,29,65.2,2,1,8,2,18.2,3,1,1,1,50.0,Matches,19,Tomás Durso,ar ARG,GK,Atlé Tucumán,26-154,1999,11.0,17,1,1,1,1,17.2,0.34,+1.2,+0.11,63,177,35.6,245,46,49.4,41.2,87,64.4,51.4,128,8,6.3,16,1.45,17.3,Matches
20,Juan Espínola,py PAR,GK,Belgrano,30-270,1994,11,11,990,11.0,18,1.64,41,23,58.5,2,5,4,3,27.3,1,1,0,0,0.0,Matches,20,Juan Espínola,py PAR,GK,Belgrano,30-270,1994,11.0,18,1,2,4,0,12.0,0.27,-6.0,-0.54,65,204,31.9,289,39,52.2,40.3,71,74.6,58.2,182,13,7.1,8,0.73,12.4,Matches
21,Juan Espínola,py PAR,GK,Newell's OB,30-270,1994,1,1,90,1.0,0,0.00,6,6,100.0,0,1,0,1,100.0,0,0,0,0,,Matches,21,Juan Espínola,py PAR,GK,Newell's OB,30-270,1994,1.0,0,0,0,0,0,0.4,0.07,+0.4,+0.41,11,21,52.4,16,4,75.0,53.6,9,100.0,64.4,13,2,15.4,1,1.00,15.7,Matches
22,Hernán Galíndez,ec ECU,GK,Huracán,38-122,1987,16,16,1440,16.0,12,0.75,44,32,77.3,7,6,3,8,50.0,3,2,1,0,33.3,Matches,22,Hernán Galíndez,ec ECU,GK,Huracán,38-122,1987,16.0,12,2,1,2,1,14.9,0.28,+3.9,+0.25,71,217,32.7,345,43,42.0,39.2,109,66.1,52.2,226,13,5.8,6,0.38,10.1,Matches
23,Orlando Gil,py PAR,GK,San Lorenzo,25-049,2000,19,19,1710,19.0,11,0.58,55,45,80.0,8,8,3,11,57.9,0,0,0,0,,Matches,23,Orlando Gil,py PAR,GK,San Lorenzo,25-049,2000,19.0,11,0,0,0,1,13.1,0.24,+3.1,+0.16,97,306,31.7,336,45,58.3,44.4,161,68.3,52.5,280,12,4.3,4,0.21,10.2,Matches
24,Juan González,uy URU,GK,Atlé Tucumán,32-020,1993,6,6,540,6.0,5,0.83,22,18,81.8,4,0,2,2,33.3,1,1,0,0,0.0,Matches,24,Juan González,uy URU,GK,Atlé Tucumán,32-020,1993,6.0,5,1,1,1,1,5.0,0.19,+1.0,+0.17,39,92,42.4,137,17,48.9,39.4,42,59.5,46.4,87,9,10.3,6,1.00,15.7,Matches
25,Guido Herrera,ar ARG,GK,Talleres,33-151,1992,18,18,1575,17.5,17,0.97,55,40,70.9,2,8,8,6,33.3,1,1,0,0,0.0,Matches,25,Guido Herrera,ar ARG,GK,Talleres,33-151,1992,17.5,17,1,0,1,2,16.9,0.29,+1.9,+0.11,104,262,39.7,485,57,45.2,38.6,98,43.9,41.2,243,18,7.4,10,0.57,11.8,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches,Rk,Player,Nation,Pos,Squad,Age,Born,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
26,Marcos Ignacio Ledesma,ar ARG,GK,Barracas Central,28-318,1996,19,19,1710,19.0,22,1.16,78,58,71.8,9,5,5,6,31.6,0,0,0,0,,Matches,26,Marcos Ignacio Ledesma,ar ARG,GK,Barracas Central,28-318,1996,19.0,22,0,1,2,2,19.9,0.26,-0.1,-0.01,117,320,36.6,324,67,65.1,47.4,130,83.8,57.8,351,31,8.8,8,0.42,10.5,Matches
27,Luis Ingolotti,ar ARG,GK,Gimnasia–LP,25-197,2000,3,3,270,3.0,7,2.33,14,7,64.3,0,0,3,0,0.0,2,2,0,0,0.0,Matches,27,Luis Ingolotti,ar ARG,GK,Gimnasia–LP,25-197,2000,3.0,7,2,0,0,0,7.1,0.37,+0.1,+0.02,11,31,35.5,55,12,43.6,36.5,21,33.3,36.5,54,1,1.9,0,0.00,10.5,Matches
28,Nelson Insfrán,ar ARG,GK,Gimnasia–LP,30-067,1995,16,16,1440,16.0,12,0.75,61,47,82.0,5,5,6,8,50.0,3,1,2,0,66.7,Matches,28,Nelson Insfrán,ar ARG,GK,Gimnasia–LP,30-067,1995,16.0,12,1,0,1,0,18.6,0.26,+6.6,+0.41,97,264,36.7,350,46,53.1,43.2,115,67.8,52.8,279,16,5.7,5,0.31,11.2,Matches
29,Nahuel Losada,ar ARG,GK,Lanús,32-104,1993,18,18,1620,18.0,12,0.67,65,52,84.6,5,7,6,8,44.4,4,2,1,1,33.3,Matches,29,Nahuel Losada,ar ARG,GK,Lanús,32-104,1993,18.0,12,2,1,0,0,17.9,0.24,+5.9,+0.33,78,207,37.7,438,95,36.3,34.6,84,57.1,47.1,269,29,10.8,23,1.28,14.6,Matches
30,Matías Mansilla,ar ARG,GK,Atlé Tucumán,29-165,1996,2,2,180,2.0,2,1.00,5,3,80.0,0,1,1,0,0.0,1,1,0,0,0.0,Matches,30,Matías Mansilla,ar ARG,GK,Atlé Tucumán,29-165,1996,2.0,2,1,0,0,0,2.1,0.29,+0.1,+0.05,9,30,30.0,39,4,61.5,45.0,9,66.7,53.3,28,2,7.1,1,0.50,12.0,Matches
31,Matías Mansilla,ar ARG,GK,Estudiantes–LP,29-165,1996,16,16,1440,16.0,19,1.19,52,32,65.4,5,6,5,5,31.3,2,1,1,0,50.0,Matches,31,Matías Mansilla,ar ARG,GK,Estudiantes–LP,29-165,1996,16.0,19,1,0,1,0,15.8,0.27,-3.2,-0.20,67,186,36.0,274,69,38.0,35.6,131,62.6,48.6,234,9,3.8,20,1.25,16.8,Matches
32,Agustín Marchesín,ar ARG,GK,Boca Juniors,37-136,1988,17,17,1530,17.0,12,0.71,57,45,78.9,10,3,4,8,47.1,0,0,0,0,,Matches,32,Agustín Marchesín,ar ARG,GK,Boca Juniors,37-136,1988,17.0,12,0,1,2,0,14.5,0.27,+2.5,+0.15,57,157,36.3,370,81,30.3,31.2,143,31.5,32.8,245,12,4.9,9,0.53,12.1,Matches
33,Tomás Marchiori,ar ARG,GK,Vélez Sarsfield,30-040,1995,18,18,1620,18.0,19,1.06,61,43,70.5,5,4,9,7,38.9,2,1,0,1,0.0,Matches,33,Tomás Marchiori,ar ARG,GK,Vélez Sarsfield,30-040,1995,18.0,19,1,0,2,1,16.4,0.27,-1.6,-0.09,46,147,31.3,315,70,27.9,31.7,147,40.1,36.1,225,14,6.2,6,0.33,12.9,Matches
34,Diego Matías Rodríguez,ar ARG,GK,Arg Juniors,36-035,1989,19,19,1710,19.0,11,0.58,56,45,80.4,9,8,2,11,57.9,1,0,1,0,100.0,Matches,34,Diego Matías Rodríguez,ar ARG,GK,Arg Juniors,36-035,1989,19.0,11,0,0,2,1,13.8,0.23,+3.8,+0.20,111,240,46.3,519,37,35.6,35.9,101,54.5,44.7,205,6,2.9,3,0.16,9.6,Matches
35,Sebastián Meza,ar ARG,GK,Huracán,25-138,2000,3,3,270,3.0,5,1.67,10,5,60.0,1,0,2,1,33.3,1,1,0,0,0.0,Matches,35,Sebastián Meza,ar ARG,GK,Huracán,25-138,2000,3.0,5,1,0,0,0,3.5,0.27,-1.5,-0.50,8,35,22.9,57,14,52.6,39.4,12,41.7,39.2,37,2,5.4,2,0.67,10.7,Matches
36,Lautaro Morales,ar ARG,GK,Lanús,25-226,1999,1,1,90,1.0,1,1.00,2,1,50.0,0,1,0,0,0.0,0,0,0,0,,Matches,36,Lautaro Morales,ar ARG,GK,Lanús,25-226,1999,1.0,1,0,0,0,0,1.0,0.52,0.0,+0.04,3,6,50.0,16,2,31.3,30.3,6,16.7,29.5,7,0,0.0,0,0.00,3.0,Matches
37,Fernando Muslera,uy URU,GK,Estudiantes–LP,39-044,1986,3,3,270,3.0,2,0.67,16,14,87.5,2,0,1,1,33.3,0,0,0,0,,Matches,37,Fernando Muslera,uy URU,GK,Estudiantes–LP,39-044,1986,3.0,2,0,0,1,0,4.5,0.28,+2.5,+0.85,20,43,46.5,66,15,34.8,33.4,38,52.6,45.2,62,4,6.5,2,0.67,16.0,Matches
38,Keylor Navas,cr CRC,GK,Newell's OB,38-227,1986,14,14,1260,14.0,11,0.79,64,54,82.8,5,4,5,6,42.9,1,0,0,1,,Matches,38,Keylor Navas,cr CRC,GK,Newell's OB,38-227,1986,14.0,11,0,0,3,1,16.7,0.26,+6.7,+0.48,106,222,47.7,247,48,51.0,41.1,132,72.7,52.5,272,10,3.7,3,0.21,9.6,Matches
39,Franco Petroli,ar ARG,GK,Godoy Cruz,27-049,1998,19,19,1710,19.0,19,1.00,68,49,73.5,3,11,5,9,47.4,2,1,1,0,50.0,Matches,39,Franco Petroli,ar ARG,GK,Godoy Cruz,27-049,1998,19.0,19,1,0,3,1,19.5,0.27,+1.5,+0.08,147,361,40.7,558,73,52.7,41.3,108,62.0,50.2,286,29,10.1,20,1.05,14.0,Matches
40,Josue Reinatti,ar ARG,GK,Newell's OB,22-058,2003,2,2,180,2.0,4,2.00,14,10,78.6,0,0,2,0,0.0,1,1,0,0,0.0,Matches,40,Josue Reinatti,ar ARG,GK,Newell's OB,22-058,2003,2.0,4,1,0,1,0,4.6,0.26,+0.6,+0.30,7,11,63.6,55,20,20.0,29.4,6,0.0,18.2,33,3,9.1,1,0.50,11.4,Matches
41,Rodrigo Rey,ar ARG,GK,Independiente,34-144,1991,19,19,1710,19.0,17,0.89,58,44,75.9,8,6,5,7,36.8,3,3,0,0,0.0,Matches,41,Rodrigo Rey,ar ARG,GK,Independiente,34-144,1991,19.0,17,3,0,2,3,18.9,0.29,+4.9,+0.26,92,216,42.6,435,77,41.1,35.5,116,31.9,33.4,229,11,4.8,6,0.32,11.3,Matches
42,Randall Rodríguez,uy URU,GK,Vélez Sarsfield,21-243,2003,1,1,90,1.0,4,4.00,8,4,62.5,0,0,1,0,0.0,1,1,0,0,0.0,Matches,42,Randall Rodríguez,uy URU,GK,Vélez Sarsfield,21-243,2003,1.0,4,1,0,0,0,3.1,0.28,-0.9,-0.91,4,16,25.0,23,5,56.5,37.7,7,42.9,36.0,10,1,10.0,0,0.00,12.4,Matches
43,Manuel Roffo,ar ARG,GK,Instituto,25-117,2000,19,19,1710,19.0,24,1.26,77,53,71.4,6,4,9,7,36.8,2,2,0,0,0.0,Matches,43,Manuel Roffo,ar ARG,GK,Instituto,25-117,2000,19.0,24,2,0,1,0,21.8,0.28,-2.2,-0.11,104,260,40.0,373,62,47.2,40.6,136,61.8,48.9,266,20,7.5,12,0.63,13.1,Matches
44,Facundo Sanguinetti,ar ARG,GK,Banfield,24-151,2001,19,19,1710,19.0,23,1.21,81,57,75.3,4,6,9,5,26.3,5,3,2,0,40.0,Matches,44,Facundo Sanguinetti,ar ARG,GK,Banfield,24-151,2001,19.0,23,3,1,1,1,23.7,0.25,+1.7,+0.09,105,288,36.5,350,58,53.1,42.2,139,73.4,54.4,289,12,4.2,13,0.68,13.6,Matches
45,Matías Tagliamonte,ar ARG,GK,Unión,27-161,1998,5,5,450,5.0,2,0.40,13,10,84.6,2,2,1,3,60.0,1,0,1,0,100.0,Matches,45,Matías Tagliamonte,ar ARG,GK,Unión,27-161,1998,5.0,2,0,0,1,0,3.1,0.18,+1.1,+0.22,24,71,33.8,76,19,59.2,43.4,35,74.3,52.8,74,5,6.8,2,0.40,11.7,Matches
46,Manuel Vicentini,ar ARG,GK,Belgrano,35-102,1990,5,5,450,5.0,5,1.00,18,12,72.2,1,3,1,2,40.0,1,0,1,0,100.0,Matches,46,Manuel Vicentini,ar ARG,GK,Belgrano,35-102,1990,5.0,5,0,0,1,0,8.8,0.45,+3.8,+0.75,24,93,25.8,113,18,57.5,42.8,41,68.3,48.5,107,3,2.8,14,2.80,17.7,Matches
47,Axel Werner,ar ARG,GK,Rosario Central,29-152,1996,2,2,180,2.0,0,0.00,3,3,100.0,1,1,0,2,100.0,0,0,0,0,,Matches,47,Axel Werner,ar ARG,GK,Rosario Central,29-152,1996,2.0,0,0,0,0,0,1.5,0.50,+1.5,+0.75,6,19,31.6,28,7,35.7,37.8,15,60.0,47.2,30,1,3.3,0,0.00,7.0,Matches
48,Felipe Zenobio,ar ARG,GK,Tigre,25-069,2000,19,19,1710,19.0,15,0.79,65,50,80.0,9,4,6,8,42.1,3,2,0,1,0.0,Matches,48,Felipe Zenobio,ar ARG,GK,Tigre,25-069,2000,19.0,15,2,0,1,0,18.8,0.26,+3.8,+0.20,81,222,36.5,332,67,50.9,41.2,123,43.1,41.4,279,21,7.5,8,0.42,9.9,Matches
49,Juan Zozaya,ar ARG,GK,Cen. Córdoba–SdE,24-049,2001,2,2,180,2.0,3,1.50,8,5,62.5,0,0,2,0,0.0,0,0,0,0,,Matches,49,Juan Zozaya,ar ARG,GK,Cen. Córdoba–SdE,24-049,2001,2.0,3,0,0,1,0,3.9,0.48,+0.9,+0.43,6,14,42.9,28,6,21.4,27.1,12,66.7,54.2,29,0,0.0,0,0.00,7.3,Matches
