Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 26_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 33_level_0
10,Rafael Cabral,br BRA,GK,Real Salt Lake,35-071,1990,24,24,2160,24.0,30,1.25,99,67,72.7,9,4,11,6,25.0,5,3,2,0,40.0,Matches,10,Rafael Cabral,br BRA,GK,Real Salt Lake,35-071,1990,24.0,30,3,0,7,0,33.3,0.31,+3.3,+0.14,90,241,37.3,895,82,20.2,27.5,176,34.1,34.4,262,4,1.5,39,1.63,18.0,Matches
11,Drake Callender,us USA,GK,Inter Miami,27-296,1997,3,2,185,2.1,5,2.43,13,8,61.5,0,1,1,0,0.0,0,0,0,0,,Matches,11,Drake Callender,us USA,GK,Inter Miami,27-296,1997,2.1,5,0,0,0,0,4.7,0.36,-0.3,-0.17,10,17,58.8,57,10,22.8,30.7,9,44.4,39.4,15,0,0.0,3,1.46,15.8,Matches
12,Roman Celentano,us USA,GK,FC Cincinnati,24-319,2000,25,25,2250,25.0,31,1.24,102,72,72.5,15,4,6,9,36.0,5,3,1,1,25.0,Matches,12,Roman Celentano,us USA,GK,FC Cincinnati,24-319,2000,25.0,31,3,0,2,2,32.8,0.29,+3.8,+0.15,87,253,34.4,598,118,31.3,32.3,176,37.5,35.0,374,20,5.3,11,0.44,10.4,Matches
13,Michael Collodi,us USA,GK,FC Dallas,24-066,2001,2,2,180,2.0,2,1.00,6,4,66.7,1,0,1,1,50.0,0,0,0,0,,Matches,13,Michael Collodi,us USA,GK,FC Dallas,24-066,2001,2.0,2,0,0,0,0,2.5,0.42,+0.5,+0.26,5,18,27.8,59,11,22.0,30.5,8,62.5,46.6,27,1,3.7,6,3.00,19.7,Matches
14,Carlos Coronel,py PAR,GK,NY Red Bulls,28-213,1996,24,24,2160,24.0,35,1.46,116,83,71.6,8,6,10,7,29.2,2,2,0,0,0.0,Matches,14,Carlos Coronel,py PAR,GK,NY Red Bulls,28-213,1996,24.0,35,2,1,4,2,38.9,0.33,+5.9,+0.24,69,292,23.6,617,115,34.7,32.5,131,59.5,47.1,288,18,6.3,49,2.04,17.0,Matches
15,Maxime Crépeau,ca CAN,GK,Portland Timbers,31-080,1994,12,12,1080,12.0,16,1.33,60,44,73.3,4,3,5,3,25.0,0,0,0,0,,Matches,15,Maxime Crépeau,ca CAN,GK,Portland Timbers,31-080,1994,12.0,16,0,0,1,0,15.8,0.27,-0.2,-0.02,56,151,37.1,352,58,31.5,32.5,73,54.8,45.2,132,6,4.5,10,0.83,12.8,Matches
16,Daniel,br BRA,GK,SJ Earthquakes,31-085,1994,21,21,1775,19.7,32,1.62,108,77,71.3,6,7,8,2,9.5,1,1,0,0,0.0,Matches,16,Daniel,br BRA,GK,SJ Earthquakes,31-085,1994,19.7,32,1,0,4,1,34.3,0.32,+3.3,+0.17,75,219,34.2,498,92,32.9,33.7,118,46.6,39.5,248,14,5.6,41,2.08,17.8,Matches
17,C.J. dos Santos,us USA,GK,San Diego FC,24-340,2000,21,21,1890,21.0,29,1.38,90,61,72.2,12,3,6,7,33.3,5,4,1,0,20.0,Matches,17,C.J. dos Santos,us USA,GK,San Diego FC,24-340,2000,21.0,29,4,0,2,1,28.0,0.28,0.0,0.00,27,65,41.5,590,91,9.0,21.2,85,14.1,25.8,188,12,6.4,32,1.52,16.5,Matches
18,Earl Edwards Jr.,us USA,GK,SJ Earthquakes,33-187,1992,6,4,475,5.3,12,2.27,23,11,52.2,1,1,2,2,50.0,1,1,0,0,0.0,Matches,18,Earl Edwards Jr.,us USA,GK,SJ Earthquakes,33-187,1992,5.3,12,1,0,1,0,8.7,0.36,-3.3,-0.63,22,64,34.4,120,30,41.7,35.7,28,50.0,41.6,60,1,1.7,6,1.14,16.3,Matches
19,Matt Freese,us USA,GK,NYCFC,26-331,1998,21,21,1890,21.0,27,1.29,92,68,71.7,9,5,7,6,28.6,1,1,0,0,0.0,Matches,19,Matt Freese,us USA,GK,NYCFC,26-331,1998,21.0,27,1,0,3,3,27.5,0.30,+3.5,+0.17,35,138,25.4,538,128,19.0,27.0,95,37.9,34.1,258,16,6.2,28,1.33,16.5,Matches
20,Stefan Frei,ch SUI,GK,Seattle Sounders,39-101,1986,18,18,1620,18.0,20,1.11,64,46,73.4,7,6,5,6,33.3,3,3,0,0,0.0,Matches,20,Stefan Frei,ch SUI,GK,Seattle Sounders,39-101,1986,18.0,20,3,2,2,2,18.5,0.25,+0.5,+0.03,55,175,31.4,399,70,35.6,34.1,119,27.7,32.9,200,10,5.0,10,0.56,13.0,Matches
21,Jeffrey Gal,us USA,GK,Chicago Fire,32-115,1993,7,6,591,6.6,9,1.37,19,11,57.9,3,0,3,1,16.7,1,1,0,0,0.0,Matches,21,Jeffrey Gal,us USA,GK,Chicago Fire,32-115,1993,6.6,9,1,0,0,1,6.2,0.29,-1.8,-0.27,19,52,36.5,149,27,21.5,26.4,41,48.8,39.0,73,7,9.6,3,0.46,11.5,Matches
22,Pedro Gallese,pe PER,GK,Orlando City,35-157,1990,23,23,2070,23.0,31,1.35,97,67,71.1,10,7,6,8,34.8,3,3,0,0,0.0,Matches,22,Pedro Gallese,pe PER,GK,Orlando City,35-157,1990,23.0,31,3,1,2,1,33.2,0.32,+3.2,+0.14,102,254,40.2,454,56,41.9,35.0,136,47.1,35.9,343,15,4.4,26,1.13,14.3,Matches
23,Blake Gillingham,us USA,GK,Houston Dynamo,22-292,2002,4,3,294,3.3,4,1.22,15,11,73.3,1,1,1,2,66.7,0,0,0,0,,Matches,23,Blake Gillingham,us USA,GK,Houston Dynamo,22-292,2002,3.3,4,0,1,0,0,6.1,0.41,+2.1,+0.64,8,39,20.5,83,18,32.5,33.3,17,70.6,54.5,44,2,4.5,4,1.22,13.3,Matches
24,Brad Guzan,us USA,GK,Atlanta Utd,40-324,1984,23,23,2070,23.0,44,1.91,124,80,68.5,4,8,11,2,8.7,5,5,0,0,0.0,Matches,24,Brad Guzan,us USA,GK,Atlanta Utd,40-324,1984,23.0,44,5,2,5,0,39.5,0.29,-4.5,-0.19,99,237,41.8,579,106,29.0,31.7,164,42.1,37.5,255,7,2.7,28,1.22,15.5,Matches
25,Nicholas Hagen,gt GUA,GK,Columbus Crew,28-362,1996,3,3,270,3.0,10,3.33,23,13,56.5,0,1,2,0,0.0,0,0,0,0,,Matches,25,Nicholas Hagen,gt GUA,GK,Columbus Crew,28-362,1996,3.0,10,0,0,1,0,9.3,0.43,-0.7,-0.24,0,2,0.0,52,13,3.8,18.7,16,0.0,21.3,23,2,8.7,4,1.33,18.3,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches,Rk,Player,Nation,Pos,Squad,Age,Born,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
26,Nicholas Hansen,dk DEN,GK,Colorado Rapids,24-020,2001,10,10,900,10.0,14,1.40,46,33,73.9,3,2,5,3,30.0,3,2,1,0,33.3,Matches,26,Nicholas Hansen,dk DEN,GK,Colorado Rapids,24-020,2001,10.0,14,2,0,0,2,14.2,0.26,+2.2,+0.22,48,182,26.4,249,35,53.0,40.9,72,69.4,52.6,127,16,12.6,23,2.30,15.0,Matches
27,Thomas Hasal,ca CAN,GK,LAFC,26-021,1999,1,1,90,1.0,5,5.00,9,4,44.4,0,0,1,0,0.0,0,0,0,0,,Matches,27,Thomas Hasal,ca CAN,GK,LAFC,26-021,1999,1.0,5,0,0,1,0,2.9,0.33,-2.1,-2.07,1,7,14.3,26,8,15.4,24.9,6,50.0,37.5,11,2,18.2,0,0.00,6.6,Matches
28,Jayden Hibbert,jm JAM,GK,Atlanta Utd,20-359,2004,1,1,90,1.0,1,1.00,5,4,80.0,0,1,0,0,0.0,0,0,0,0,,Matches,28,Jayden Hibbert,jm JAM,GK,Atlanta Utd,20-359,2004,1.0,1,0,0,1,0,0.8,0.18,-0.2,-0.18,0,7,0.0,43,4,16.3,25.7,5,0.0,31.2,11,1,9.1,2,2.00,12.8,Matches
29,Aljaž Ivačič,si SVN,GK,NE Revolution,31-213,1993,24,24,2160,24.0,35,1.46,101,66,69.3,6,7,11,8,33.3,4,4,0,0,0.0,Matches,29,Aljaž Ivačič,si SVN,GK,NE Revolution,31-213,1993,24.0,35,4,0,4,0,31.5,0.29,-3.5,-0.15,83,277,30.0,438,57,39.5,35.7,198,52.5,43.4,293,9,3.1,11,0.46,11.2,Matches
30,Sean Johnson,us USA,GK,Toronto FC,36-060,1989,24,24,2160,24.0,32,1.33,113,81,75.2,5,6,13,6,25.0,4,4,0,0,0.0,Matches,30,Sean Johnson,us USA,GK,Toronto FC,36-060,1989,24.0,32,4,1,1,0,40.4,0.34,+8.4,+0.35,78,258,30.2,548,89,33.8,33.1,174,42.0,36.2,299,12,4.0,19,0.79,13.0,Matches
31,Kim Joonhong,kr KOR,GK,D.C. United,22-057,2003,7,7,630,7.0,17,2.43,39,22,61.5,1,3,3,1,14.3,2,2,0,0,0.0,Matches,31,Kim Joonhong,kr KOR,GK,D.C. United,22-057,2003,7.0,17,2,0,3,0,15.6,0.38,-1.4,-0.20,51,118,43.2,174,26,51.1,40.3,50,58.0,48.1,75,5,6.7,13,1.86,19.0,Matches
32,Kristijan Kahlina,hr CRO,GK,Charlotte,33-006,1992,23,23,2070,23.0,37,1.61,118,81,73.7,11,2,10,6,26.1,6,6,0,0,0.0,Matches,32,Kristijan Kahlina,hr CRO,GK,Charlotte,33-006,1992,23.0,37,6,0,2,0,37.3,0.28,+0.3,+0.02,62,170,36.5,605,125,19.7,27.2,126,40.5,37.3,326,15,4.6,15,0.65,13.3,Matches
33,Hugo Lloris,fr FRA,GK,LAFC,38-216,1986,20,20,1800,20.0,22,1.10,65,44,70.8,10,6,4,8,40.0,3,3,0,0,0.0,Matches,33,Hugo Lloris,fr FRA,GK,LAFC,38-216,1986,20.0,22,3,1,2,1,20.9,0.30,-0.1,-0.01,92,221,41.6,454,68,38.5,35.1,104,44.2,37.8,232,8,3.4,21,1.05,16.5,Matches
34,Benjamin Lundt,de GER,GK,St. Louis,29-309,1995,9,9,810,9.0,14,1.56,46,31,71.7,1,2,6,2,22.2,2,1,1,0,50.0,Matches,34,Benjamin Lundt,de GER,GK,St. Louis,29-309,1995,9.0,14,1,0,2,0,14.1,0.29,+0.1,+0.01,50,114,43.9,210,43,32.9,34.6,81,55.6,43.4,126,6,4.8,6,0.67,13.2,Matches
35,AJ Marcucci,us USA,GK,NY Red Bulls,25-364,1999,1,1,90,1.0,1,1.00,2,1,50.0,1,0,0,0,0.0,0,0,0,0,,Matches,35,AJ Marcucci,us USA,GK,NY Red Bulls,25-364,1999,1.0,1,0,0,0,0,0.7,0.35,-0.3,-0.31,4,16,25.0,27,3,48.1,39.6,4,75.0,57.3,8,1,12.5,2,2.00,22.0,Matches
36,Jimmy Maurer,us USA,GK,Houston Dynamo,36-289,1988,2,1,120,1.3,1,0.75,5,4,80.0,0,1,0,0,0.0,0,0,0,0,,Matches,36,Jimmy Maurer,us USA,GK,Houston Dynamo,36-289,1988,1.3,1,0,0,0,0,0.8,0.17,-0.2,-0.12,6,20,30.0,36,4,38.9,33.3,6,100.0,61.8,16,1,6.3,1,0.75,14.5,Matches
37,John McCarthy,us USA,GK,LA Galaxy,33-026,1992,11,11,990,11.0,26,2.36,56,31,58.9,0,4,7,0,0.0,4,3,1,0,25.0,Matches,37,John McCarthy,us USA,GK,LA Galaxy,33-026,1992,11.0,26,3,2,3,2,20.0,0.31,-4.0,-0.36,27,123,22.0,245,46,39.2,34.7,54,50.0,42.7,135,8,5.9,9,0.82,12.0,Matches
38,Novak Mićović,rs SRB,GK,LA Galaxy,23-278,2001,13,13,1170,13.0,22,1.69,52,30,57.7,3,3,7,2,15.4,0,0,0,0,,Matches,38,Novak Mićović,rs SRB,GK,LA Galaxy,23-278,2001,13.0,22,0,0,1,0,21.6,0.42,-0.4,-0.03,30,142,21.1,322,46,35.1,32.4,74,39.2,36.1,154,13,8.4,4,0.31,9.4,Matches
39,David Ochoa,us USA,GK,LAFC,24-195,2001,1,1,90,1.0,1,1.00,1,0,0.0,0,0,1,0,0.0,0,0,0,0,,Matches,39,David Ochoa,us USA,GK,LAFC,24-195,2001,1.0,1,0,0,0,0,0.9,0.94,-0.1,-0.06,0,1,0.0,18,7,5.6,19.8,5,0.0,15.8,13,0,0.0,0,0.00,5.0,Matches
40,Javier Otero,ve VEN,GK,Orlando City,22-254,2002,2,2,180,2.0,2,1.00,7,5,85.7,1,1,0,0,0.0,1,1,0,0,0.0,Matches,40,Javier Otero,ve VEN,GK,Orlando City,22-254,2002,2.0,2,1,0,0,0,2.6,0.25,+0.6,+0.30,5,9,55.6,32,10,25.0,26.0,11,9.1,20.1,39,4,10.3,1,0.50,9.2,Matches
41,Maarten Paes,id IDN,GK,FC Dallas,27-077,1998,22,22,1980,22.0,43,1.95,105,62,65.7,5,7,10,3,13.6,7,7,0,0,0.0,Matches,41,Maarten Paes,id IDN,GK,FC Dallas,27-077,1998,22.0,43,7,0,3,0,40.6,0.33,-2.4,-0.11,121,280,43.2,546,89,35.5,33.4,144,59.7,44.6,372,18,4.8,31,1.41,14.6,Matches
42,James Pantemis,ca CAN,GK,Portland Timbers,28-159,1997,12,12,1080,12.0,16,1.33,64,46,78.1,6,4,2,3,25.0,5,2,3,0,60.0,Matches,42,James Pantemis,ca CAN,GK,Portland Timbers,28-159,1997,12.0,16,2,3,1,1,17.4,0.24,+2.4,+0.20,60,139,43.2,380,49,29.2,31.8,89,31.5,33.5,187,7,3.7,15,1.25,13.5,Matches
43,John Pulskamp,us USA,GK,Sporting KC,24-102,2001,24,24,2160,24.0,45,1.87,127,84,69.3,6,6,12,3,12.5,7,6,0,1,0.0,Matches,43,John Pulskamp,us USA,GK,Sporting KC,24-102,2001,24.0,45,6,0,7,2,42.0,0.31,-1.0,-0.04,109,402,27.1,517,82,49.5,40.3,204,71.6,53.6,319,16,5.0,19,0.79,13.2,Matches
44,Andrew Rick,us USA,GK,Philadelphia Union,19-181,2006,10,10,900,10.0,10,1.00,23,13,60.9,5,4,1,4,40.0,1,1,0,0,0.0,Matches,44,Andrew Rick,us USA,GK,Philadelphia Union,19-181,2006,10.0,10,1,1,1,0,9.8,0.40,-0.2,-0.02,56,152,36.8,168,28,58.9,40.5,70,75.7,52.1,97,3,3.1,6,0.60,15.0,Matches
45,Rocco Ríos Novo,ar ARG,GK,Inter Miami,23-056,2002,6,3,430,4.8,5,1.05,13,8,61.5,2,1,0,2,66.7,0,0,0,0,,Matches,45,Rocco Ríos Novo,ar ARG,GK,Inter Miami,23-056,2002,4.8,5,0,0,2,0,5.0,0.38,0.0,-0.01,20,34,58.8,172,20,13.4,26.5,21,52.4,38.3,58,2,3.4,3,0.63,14.0,Matches
46,Tomas Romero,sv SLV,GK,NYCFC,24-223,2000,3,3,270,3.0,2,0.67,11,10,81.8,2,0,1,1,33.3,0,0,0,0,,Matches,46,Tomas Romero,sv SLV,GK,NYCFC,24-223,2000,3.0,2,0,0,0,1,3.3,0.35,+2.3,+0.78,5,14,35.7,76,12,9.2,22.8,19,36.8,34.1,42,2,4.8,1,0.33,9.8,Matches
47,Patrick Schulte,us USA,GK,Columbus Crew,24-139,2001,17,17,1530,17.0,23,1.35,61,39,63.9,9,5,3,2,11.8,1,1,0,0,0.0,Matches,47,Patrick Schulte,us USA,GK,Columbus Crew,24-139,2001,17.0,23,1,0,1,1,21.7,0.35,-0.3,-0.02,39,131,29.8,554,79,19.5,25.7,95,24.2,27.5,142,3,2.1,29,1.71,16.9,Matches
48,Jonathan Sirois,ca CAN,GK,CF Montréal,24-033,2001,22,22,1980,22.0,37,1.68,109,72,66.1,4,6,12,4,18.2,0,0,0,0,,Matches,48,Jonathan Sirois,ca CAN,GK,CF Montréal,24-033,2001,22.0,37,0,0,5,0,33.5,0.31,-3.5,-0.16,80,217,36.9,773,91,22.5,28.2,90,47.8,38.9,208,15,7.2,26,1.18,14.5,Matches
49,Pablo Sisniega,mx MEX,GK,San Diego FC,30-023,1995,4,4,360,4.0,3,0.75,13,11,84.6,2,1,1,1,25.0,1,1,0,0,0.0,Matches,49,Pablo Sisniega,mx MEX,GK,San Diego FC,30-023,1995,4.0,3,1,0,1,1,3.7,0.21,+1.7,+0.43,3,12,25.0,127,28,7.1,19.2,10,30.0,36.6,30,6,20.0,8,2.00,16.9,Matches
50,Alec Smir,us USA,GK,Minnesota Utd,26-108,1999,2,1,161,1.8,3,1.68,9,6,66.7,0,1,0,0,0.0,0,0,0,0,,Matches,50,Alec Smir,us USA,GK,Minnesota Utd,26-108,1999,1.8,3,0,0,0,0,3.0,0.35,0.0,-0.01,10,38,26.3,40,3,70.0,50.3,11,90.9,55.5,32,0,0.0,2,1.12,17.2,Matches
51,Wessel Speel,nl NED,GK,Minnesota Utd,23-286,2001,3,3,199,2.2,6,2.71,10,4,50.0,1,1,1,0,0.0,1,1,0,0,0.0,Matches,51,Wessel Speel,nl NED,GK,Minnesota Utd,23-286,2001,2.2,6,1,0,1,0,5.4,0.46,-0.6,-0.28,11,41,26.8,56,1,64.3,43.5,20,25.0,31.1,31,1,3.2,0,0.00,11.2,Matches
52,Dayne St. Clair,ca CAN,GK,Minnesota Utd,28-082,1997,21,21,1890,21.0,19,0.90,77,60,77.9,11,6,4,8,38.1,3,2,0,1,0.0,Matches,52,Dayne St. Clair,ca CAN,GK,Minnesota Utd,28-082,1997,21.0,19,2,0,4,2,20.9,0.25,+3.9,+0.19,111,381,29.1,573,64,54.8,41.3,125,53.6,44.6,389,13,3.3,7,0.33,11.7,Matches
53,Zack Steffen,us USA,GK,Colorado Rapids,30-119,1995,14,14,1260,14.0,22,1.57,81,59,72.8,5,4,5,4,28.6,0,0,0,0,,Matches,53,Zack Steffen,us USA,GK,Colorado Rapids,30-119,1995,14.0,22,0,0,3,0,26.6,0.35,+4.6,+0.33,71,231,30.7,357,68,47.1,39.4,100,63.0,51.9,234,12,5.1,18,1.29,15.2,Matches
54,Brad Stuver,us USA,GK,Austin,34-105,1991,23,23,2070,23.0,26,1.13,105,80,77.1,9,6,8,8,34.8,3,2,1,0,33.3,Matches,54,Brad Stuver,us USA,GK,Austin,34-105,1991,23.0,26,2,1,2,2,28.2,0.25,+4.2,+0.18,131,363,36.1,696,101,34.8,33.1,168,72.0,50.8,343,23,6.7,20,0.87,11.9,Matches
55,Yohei Takaoka,jp JPN,GK,Vancouver W'caps,29-136,1996,24,24,2160,24.0,26,1.08,82,55,72.0,13,6,5,11,45.8,4,3,1,0,25.0,Matches,55,Yohei Takaoka,jp JPN,GK,Vancouver W'caps,29-136,1996,24.0,26,3,0,3,0,25.4,0.28,-0.6,-0.02,76,222,34.2,664,91,22.4,29.3,137,53.3,46.9,292,15,5.1,37,1.54,15.3,Matches
56,Andrew Tarbell,us USA,GK,Houston Dynamo,31-296,1993,4,4,306,3.4,7,2.06,15,8,53.3,0,1,3,1,25.0,0,0,0,0,,Matches,56,Andrew Tarbell,us USA,GK,Houston Dynamo,31-296,1993,3.4,7,0,0,0,0,6.1,0.41,-0.9,-0.27,12,33,36.4,84,15,32.1,30.9,13,46.2,40.2,31,1,3.2,4,1.18,20.3,Matches
57,Andrew Thomas,ru RUS,GK,Seattle Sounders,26-332,1998,6,6,540,6.0,15,2.50,36,22,69.4,3,2,1,0,0.0,4,4,0,0,0.0,Matches,57,Andrew Thomas,ru RUS,GK,Seattle Sounders,26-332,1998,6.0,15,4,0,2,1,11.8,0.25,-2.2,-0.37,6,44,13.6,111,32,30.6,31.8,34,29.4,33.7,86,8,9.3,1,0.17,9.7,Matches
58,Óscar Ustari,ar ARG,GK,Inter Miami,39-027,1986,17,17,1362,15.1,24,1.59,75,52,68.0,10,4,3,2,11.8,0,0,0,0,,Matches,58,Óscar Ustari,ar ARG,GK,Inter Miami,39-027,1986,15.1,24,0,0,4,1,21.0,0.28,-2.0,-0.13,64,127,50.4,535,86,20.0,27.5,80,25.0,30.4,173,6,3.5,33,2.18,18.2,Matches
59,Joe Willis,us USA,GK,Nashville SC,36-354,1988,25,25,2250,25.0,26,1.04,91,64,73.6,14,5,6,9,36.0,4,2,2,0,50.0,Matches,59,Joe Willis,us USA,GK,Nashville SC,36-354,1988,25.0,26,2,2,3,1,28.4,0.28,+3.4,+0.14,80,220,36.4,704,133,25.6,29.2,132,30.3,30.5,307,26,8.5,14,0.56,11.7,Matches
