Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 0_level_0,Unnamed: 1_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 17_level_0,Unnamed: 18_level_0,Expected,Expected,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 15_level_0,Unnamed: 16_level_0,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
Squad,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Squad,# Pl,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Squad,# Pl,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Squad,# Pl,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Squad,# Pl,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Squad,# Pl,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Squad,# Pl,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Squad,# Pl,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Squad,# Pl,Poss,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Squad,# Pl,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Alavés,22,27.7,51.4,10,110,900,10.0,8,4,12,5,3,3,22,0,9.6,7.4,5.3,12.7,125,324,0.8,0.4,1.2,0.5,0.9,0.96,0.53,1.49,0.74,1.27,Alavés,1,10,10,900,10.0,9,0.9,33,24,72.7,3,3,4,2,20.0,0,0,0,0,,Alavés,1,10.0,9,0,0,0,0,9.6,0.3,0.6,0.06,80,179,44.7,189,24,59.8,44.7,74,89.2,62.4,125,5,4.0,3,0.3,9.3,Alavés,22,10.0,8,112,32,28.6,11.2,3.2,0.04,0.16,19.5,2,3,3,9.6,7.4,0.07,-1.6,-2.4,Alavés,22,10.0,3610,4664,77.4,62970,23856,1717,1935,88.7,1443,1739,83.0,340,703,48.4,4,5.3,6.1,-1.3,79,308,55,23,324,Alavés,22,10.0,4664,4117,526,160,11,23,198,209,64,17,29,0,3610,21,90,Alavés,22,10.0,200,20.0,145,19,14,10,9,3,13,1.3,8,0,0,2,3,0,Alavés,22,10.0,192,114,89,79,24,86,169,50.9,83,110,30,80,78,270,250,4,Alavés,22,51.4,10.0,5876,475,1618,2856,1457,190,5873,181,71,39.2,88,48.6,2995,14019,6817,125,105,26,170,98,3578,323,Alavés,22,10.0,22,0,0,158,139,21,198,78,114,2,0,0,424,195,183,51.6
Athletic Club,24,27.9,51.3,10,110,900,10.0,8,2,10,5,3,3,17,2,12.4,10.1,6.9,17.0,178,428,0.8,0.2,1.0,0.5,0.7,1.24,0.69,1.93,1.01,1.7,Athletic Club,1,10,10,900,10.0,10,1.0,34,25,70.6,4,2,4,2,20.0,0,0,0,0,,Athletic Club,1,10.0,10,0,0,1,1,10.5,0.32,1.5,0.15,37,137,27.0,269,47,38.7,34.7,52,63.5,49.5,120,10,8.3,24,2.4,18.3,Athletic Club,24,10.0,8,122,37,30.3,12.2,3.7,0.04,0.14,18.3,1,3,3,12.4,10.1,0.09,-4.4,-5.1,Athletic Club,24,10.0,3842,4866,79.0,69792,24498,1653,1880,87.9,1738,2043,85.1,397,737,53.9,2,6.9,7.5,-4.9,83,353,81,24,428,Athletic Club,24,10.0,4866,4340,515,175,10,33,236,210,58,22,18,1,3842,11,95,Athletic Club,24,10.0,209,20.9,151,20,8,14,11,5,14,1.4,6,1,1,1,3,2,Athletic Club,24,10.0,138,86,44,65,29,73,152,48.0,79,105,24,81,71,209,233,9,Athletic Club,24,51.3,10.0,6049,501,1643,2858,1606,223,6046,196,81,41.3,88,44.9,2897,16232,9001,178,138,34,208,97,3818,426,Athletic Club,24,10.0,17,2,0,141,127,11,236,71,86,3,0,1,432,142,132,51.8
Atlético Madrid,22,28.1,53.6,10,110,900,10.0,17,11,28,16,1,2,21,2,16.4,14.9,12.1,27.0,202,447,1.7,1.1,2.8,1.6,2.7,1.64,1.21,2.85,1.49,2.7,Atlético Madrid,1,10,10,900,10.0,10,1.0,29,19,69.0,5,4,1,3,30.0,1,1,0,0,0.0,Atlético Madrid,1,10.0,10,1,0,0,0,9.1,0.3,-0.9,-0.09,59,135,43.7,247,35,34.4,33.6,83,60.2,42.7,132,7,5.3,8,0.8,12.0,Atlético Madrid,22,10.0,17,127,53,41.7,12.7,5.3,0.13,0.3,16.9,4,1,2,16.4,14.9,0.12,0.6,1.1,Atlético Madrid,22,10.0,4738,5639,84.0,82734,27868,2170,2366,91.7,2003,2237,89.5,448,754,59.4,11,12.1,12.2,-1.1,93,381,110,25,447,Atlético Madrid,22,10.0,5639,5176,442,114,26,37,196,165,60,20,27,0,4738,21,91,Atlético Madrid,22,10.0,228,22.8,170,15,18,13,9,3,29,2.9,17,1,3,5,3,0,Atlético Madrid,22,10.0,156,92,86,54,16,83,162,51.2,79,76,18,58,80,236,205,6,Atlético Madrid,22,53.6,10.0,6682,610,1978,2988,1777,266,6680,176,70,39.8,84,47.7,3944,19762,10436,202,158,54,143,72,4710,447,Atlético Madrid,22,10.0,21,2,1,121,105,21,196,80,92,1,1,0,423,132,136,49.3
Barcelona,25,25.4,69.5,10,110,900,10.0,24,19,43,23,1,2,17,1,20.7,19.2,15.5,34.7,263,572,2.4,1.9,4.3,2.3,4.2,2.07,1.55,3.62,1.92,3.47,Barcelona,2,10,10,900,10.0,12,1.2,39,26,74.4,7,1,2,3,30.0,3,2,1,0,33.3,Barcelona,2,10.0,12,2,0,2,0,16.3,0.35,4.3,0.43,10,31,32.3,270,61,10.4,24.1,43,7.0,23.4,92,3,3.3,41,4.1,22.7,Barcelona,25,10.0,24,203,78,38.4,20.3,7.8,0.11,0.29,18.2,9,1,2,20.7,19.2,0.1,3.3,3.8,Barcelona,25,10.0,6070,6872,88.3,97446,30795,3038,3256,93.3,2598,2846,91.3,309,500,61.8,19,15.5,18.5,3.5,159,586,133,14,572,Barcelona,25,10.0,6872,6377,476,156,24,19,150,185,71,36,5,0,6070,19,95,Barcelona,25,10.0,379,37.9,291,25,24,21,13,5,44,4.4,35,4,1,2,1,1,Barcelona,25,10.0,162,97,66,65,31,71,127,55.9,56,93,22,71,59,221,173,4,Barcelona,25,69.5,10.0,8040,506,1740,3787,2575,350,8038,243,107,44.0,113,46.5,4917,25906,13562,263,203,90,148,87,6038,570,Barcelona,25,10.0,17,1,1,91,115,19,150,59,97,2,3,0,391,122,88,58.1
Betis,25,28.0,51.8,10,110,900,10.0,14,13,27,14,0,0,20,0,13.4,13.4,11.1,24.5,187,409,1.4,1.3,2.7,1.4,2.7,1.34,1.11,2.45,1.34,2.45,Betis,2,10,10,900,10.0,12,1.2,38,26,68.4,4,4,2,2,20.0,1,0,1,0,100.0,Betis,2,10.0,12,0,0,3,1,9.9,0.24,-1.1,-0.11,32,96,33.3,249,37,26.1,32.7,77,40.3,38.7,137,4,2.9,10,1.0,16.5,Betis,25,10.0,14,150,44,29.3,15.0,4.4,0.09,0.32,18.2,5,0,0,13.4,13.4,0.09,0.6,0.6,Betis,25,10.0,4449,5339,83.3,74947,26184,2135,2323,91.9,1701,1960,86.8,425,719,59.1,13,11.1,10.6,1.9,118,326,91,23,409,Betis,25,10.0,5339,4839,484,176,17,50,184,160,49,23,17,0,4449,16,87,Betis,25,10.0,267,26.7,211,15,19,10,6,6,25,2.5,21,1,1,2,0,0,Betis,25,10.0,173,101,80,67,26,78,166,47.0,88,92,19,73,79,252,325,6,Betis,25,51.8,10.0,6575,608,2035,2901,1701,239,6575,179,75,41.9,72,40.2,3861,18927,9662,187,147,43,157,100,4417,403,Betis,25,10.0,20,0,0,90,141,16,184,79,101,0,1,1,445,140,121,53.6
Celta Vigo,25,26.2,51.1,10,110,900,10.0,11,7,18,10,1,1,21,1,12.0,11.3,9.1,20.4,175,446,1.1,0.7,1.8,1.0,1.7,1.2,0.91,2.12,1.13,2.04,Celta Vigo,1,10,10,900,10.0,13,1.3,47,34,74.5,1,7,2,0,0.0,3,1,1,1,50.0,Celta Vigo,1,10.0,13,1,0,2,1,12.6,0.24,0.6,0.06,29,96,30.2,224,59,29.9,31.2,77,37.7,36.9,133,9,6.8,7,0.7,11.5,Celta Vigo,25,10.0,11,113,35,31.0,11.3,3.5,0.09,0.29,18.6,2,1,1,12.0,11.3,0.1,-1.0,-1.3,Celta Vigo,25,10.0,4633,5501,84.2,80792,26663,1965,2141,91.8,2218,2450,90.5,341,636,53.6,7,9.1,10.0,-2.1,90,389,89,15,446,Celta Vigo,25,10.0,5501,5001,481,131,34,26,150,198,52,16,25,0,4633,19,102,Celta Vigo,25,10.0,205,20.5,170,16,5,8,3,3,19,1.9,12,1,0,4,1,1,Celta Vigo,25,10.0,163,96,76,58,29,81,143,56.6,62,91,29,62,70,233,268,10,Celta Vigo,25,51.1,10.0,6564,689,2012,3025,1565,200,6563,163,58,35.6,86,52.8,3620,17665,9562,175,118,48,131,66,4617,445,Celta Vigo,25,10.0,21,1,1,118,108,19,150,70,96,1,3,1,374,83,85,49.4
Elche,26,27.3,59.4,10,110,900,10.0,11,7,18,11,0,1,19,1,11.6,10.8,8.3,19.1,174,366,1.1,0.7,1.8,1.1,1.8,1.16,0.83,1.99,1.08,1.91,Elche,2,10,10,900,10.0,10,1.0,35,25,74.3,3,5,2,3,30.0,1,1,0,0,0.0,Elche,2,10.0,10,1,0,0,0,9.8,0.25,-0.2,-0.02,58,182,31.9,582,41,28.2,27.3,68,26.5,28.4,144,12,8.3,24,2.4,15.6,Elche,26,10.0,11,110,39,35.5,11.0,3.9,0.1,0.28,16.4,2,0,1,11.6,10.8,0.1,-0.6,0.2,Elche,26,10.0,4964,5818,85.3,79745,28170,2531,2721,93.0,1924,2120,90.8,345,666,51.8,7,8.3,8.0,-1.3,85,366,66,22,366,Elche,26,10.0,5818,5343,461,180,5,27,159,159,34,5,4,0,4964,14,67,Elche,26,10.0,185,18.5,134,13,15,15,6,2,17,1.7,10,2,3,1,1,0,Elche,26,10.0,163,91,87,61,15,78,131,59.5,53,89,33,56,81,244,234,7,Elche,26,59.4,10.0,6899,619,2277,3173,1509,188,6898,180,83,46.1,81,45.0,3924,19927,10171,174,122,45,162,101,4898,363,Elche,26,10.0,19,1,0,126,160,14,159,81,91,0,1,0,422,94,130,42.0
Espanyol,22,27.6,40.9,10,110,900,10.0,14,10,24,12,2,3,18,1,19.0,16.7,13.9,30.6,169,330,1.4,1.0,2.4,1.2,2.2,1.9,1.39,3.3,1.67,3.06,Espanyol,1,10,10,900,10.0,11,1.1,45,34,77.8,5,3,2,4,40.0,1,1,0,0,0.0,Espanyol,1,10.0,11,1,1,1,0,11.6,0.24,0.6,0.06,50,160,31.3,244,44,52.9,40.4,66,47.0,41.6,150,9,6.0,11,1.1,13.8,Espanyol,22,10.0,14,137,48,35.0,13.7,4.8,0.09,0.25,17.4,5,2,3,19.0,16.7,0.12,-5.0,-4.7,Espanyol,22,10.0,3063,3962,77.3,55195,22132,1343,1526,88.0,1345,1574,85.5,311,686,45.3,10,13.9,13.6,-3.9,108,245,79,37,330,Espanyol,22,10.0,3962,3521,428,115,10,20,223,184,42,17,18,2,3063,13,64,Espanyol,22,10.0,246,24.6,179,28,9,15,15,0,26,2.6,19,3,0,1,3,0,Espanyol,22,10.0,147,97,74,52,21,75,159,47.2,84,99,39,60,72,219,247,3,Espanyol,22,40.9,10.0,5073,607,1674,2208,1253,189,5070,136,62,45.6,64,47.1,2686,13854,7351,169,104,25,147,89,3039,326,Espanyol,22,10.0,18,1,0,132,107,13,223,72,97,3,1,0,394,141,180,43.9
Getafe,23,28.6,39.2,10,110,900,10.0,10,9,19,10,0,0,27,2,7.0,7.0,4.8,11.8,77,227,1.0,0.9,1.9,1.0,1.9,0.7,0.48,1.18,0.7,1.18,Getafe,1,10,10,900,10.0,12,1.2,42,31,71.4,4,2,4,3,30.0,0,0,0,0,,Getafe,1,10.0,12,0,0,3,1,10.5,0.25,-0.5,-0.05,79,246,32.1,209,11,84.2,52.4,78,89.7,60.5,112,4,3.6,10,1.0,15.5,Getafe,23,10.0,10,82,26,31.7,8.2,2.6,0.12,0.38,19.0,2,0,0,7.0,7.0,0.09,3.0,3.0,Getafe,23,10.0,2226,3309,67.3,42356,17564,1021,1220,83.7,822,1081,76.0,323,794,40.7,9,4.8,5.1,4.2,50,225,32,12,227,Getafe,23,10.0,3309,2750,532,166,6,32,159,228,38,10,18,1,2226,27,76,Getafe,23,10.0,143,14.3,87,23,10,14,7,2,18,1.8,9,2,3,3,1,0,Getafe,23,10.0,193,128,96,77,20,103,183,56.3,80,111,21,90,82,275,308,4,Getafe,23,39.2,10.0,4535,476,1489,2042,1052,135,4535,154,62,40.3,76,49.4,1709,8848,3902,77,65,18,168,88,2201,223,Getafe,23,10.0,27,2,1,160,136,27,159,82,128,0,0,1,386,134,197,40.5
