Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 0_level_0,Unnamed: 1_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 17_level_0,Unnamed: 18_level_0,Expected,Expected,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 15_level_0,Unnamed: 16_level_0,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
Squad,# Pl,Age,Poss,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Squad,# Pl,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Squad,# Pl,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Squad,# Pl,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Squad,# Pl,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Squad,# Pl,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Squad,# Pl,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Squad,# Pl,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Squad,# Pl,Poss,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Squad,# Pl,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
Augsburg,22,26.2,47.3,8,88,720,8.0,12,8,20,11,1,1,26,0,8.3,7.5,6.1,13.5,115,291,1.5,1.0,2.5,1.37,2.37,1.03,0.76,1.79,0.93,1.69,Augsburg,1,8,8,720,8.0,20,2.5,44,23,56.8,2,1,5,0,0.0,2,1,1,0,50.0,Augsburg,1,8.0,20,1,1,1,0,18.4,0.38,-1.6,-0.2,46,138,33.3,270,24,37.0,35.0,64,59.4,45.8,98,7,7.1,20,2.5,15.1,Augsburg,22,8.0,12,94,30,31.9,11.75,3.75,0.12,0.37,18.9,5,1,1,8.3,7.5,0.08,3.7,3.5,Augsburg,22,8.0,2841,3671,77.4,50047,18871,1250,1438,86.9,1296,1493,86.8,247,557,44.3,8,6.1,6.8,1.9,71,242,50,19,291,Augsburg,22,8.0,3671,3261,389,98,3,7,144,165,35,18,9,0,2841,21,79,Augsburg,22,8.0,163,20.37,119,13,9,8,9,5,20,2.5,15,2,1,1,1,0,Augsburg,22,8.0,125,77,56,49,20,66,123,53.7,57,97,26,71,77,202,255,9,Augsburg,22,47.3,8.0,4711,497,1503,2122,1137,143,4710,137,57,41.6,69,50.4,2316,11595,5776,115,86,28,165,70,2824,290,Augsburg,22,8.0,26,0,0,112,83,21,144,77,77,1,2,0,350,125,133,48.4
Bayern Munich,21,28.5,64.3,8,88,720,8.0,30,22,52,26,4,4,20,0,22.8,19.8,15.9,35.7,184,437,3.75,2.75,6.5,3.25,6.0,2.85,1.99,4.84,2.47,4.46,Bayern Munich,2,8,8,720,8.0,4,0.5,14,10,71.4,8,0,0,5,62.5,1,0,0,1,,Bayern Munich,2,8.0,4,0,1,0,0,3.8,0.27,-0.2,-0.02,36,80,45.0,293,38,24.6,30.2,42,19.0,25.1,76,2,2.6,31,3.88,22.8,Bayern Munich,21,8.0,30,155,69,44.5,19.37,8.62,0.17,0.38,17.6,4,4,4,22.8,19.8,0.13,7.2,6.2,Bayern Munich,21,8.0,5034,5694,88.4,80144,25421,2642,2820,93.7,1853,2023,91.6,366,547,66.9,22,15.9,16.8,6.1,124,434,96,9,437,Bayern Munich,21,8.0,5694,5328,351,101,38,46,116,154,42,28,1,1,5034,15,74,Bayern Munich,21,8.0,289,36.12,235,12,12,15,11,4,54,6.75,38,3,4,4,4,1,Bayern Munich,21,8.0,93,55,38,40,15,42,102,41.2,60,80,23,57,67,160,127,8,Bayern Munich,21,64.3,8.0,6571,440,1492,3054,2077,281,6567,165,58,35.2,88,53.3,4387,20259,10371,184,151,77,127,61,5004,434,Bayern Munich,21,8.0,20,0,0,85,88,15,116,67,55,2,1,0,367,57,62,47.9
Dortmund,22,27.0,56.9,8,88,720,8.0,14,13,27,14,0,1,14,1,13.6,12.8,11.3,24.1,155,435,1.75,1.62,3.38,1.75,3.38,1.69,1.42,3.11,1.6,3.01,Dortmund,1,8,8,720,8.0,6,0.75,23,17,78.3,5,2,1,5,62.5,1,1,0,0,0.0,Dortmund,1,8.0,6,1,0,1,0,6.7,0.27,0.7,0.09,26,69,37.7,190,29,31.6,30.9,48,18.8,24.8,96,3,3.1,6,0.75,14.3,Dortmund,22,8.0,14,107,41,38.3,13.37,5.12,0.13,0.34,16.2,1,0,1,13.6,12.8,0.12,0.4,1.2,Dortmund,22,8.0,3986,4729,84.3,69998,22553,1674,1848,90.6,1922,2123,90.5,303,529,57.3,13,11.3,18.0,1.7,86,341,96,24,435,Dortmund,22,8.0,4729,4340,376,95,11,20,160,168,51,35,7,0,3986,13,71,Dortmund,22,8.0,198,24.75,155,13,14,8,5,3,28,3.5,26,0,2,0,0,0,Dortmund,22,8.0,93,56,49,29,15,44,86,51.2,42,79,16,63,57,150,210,6,Dortmund,22,56.9,8.0,5640,435,1375,2690,1616,213,5639,146,61,41.8,73,50.0,3329,16409,9108,155,140,32,134,67,3971,435,Dortmund,22,8.0,14,1,0,99,77,13,160,57,56,1,1,0,333,107,86,55.4
Eint Frankfurt,22,24.9,54.1,8,88,720,8.0,21,16,37,20,1,1,16,0,13.1,12.3,10.3,22.6,136,322,2.62,2.0,4.62,2.5,4.5,1.64,1.28,2.92,1.54,2.82,Eint Frankfurt,2,8,8,720,8.0,18,2.25,39,21,56.4,4,1,3,1,12.5,1,1,0,0,0.0,Eint Frankfurt,2,8.0,18,1,3,2,0,13.8,0.34,-4.2,-0.52,22,94,23.4,255,47,29.8,29.6,67,26.9,29.6,88,7,8.0,11,1.38,15.0,Eint Frankfurt,22,8.0,21,103,39,37.9,12.87,4.87,0.19,0.51,16.9,1,1,1,13.1,12.3,0.12,7.9,7.7,Eint Frankfurt,22,8.0,3544,4329,81.9,61631,21497,1580,1758,89.9,1594,1811,88.0,298,564,52.8,16,10.3,10.2,5.7,86,269,61,17,322,Eint Frankfurt,22,8.0,4329,3915,406,110,11,21,128,166,37,29,1,0,3544,8,79,Eint Frankfurt,22,8.0,187,23.37,146,18,4,5,11,3,37,4.62,33,2,0,1,1,0,Eint Frankfurt,22,8.0,137,86,57,58,22,72,119,60.5,47,82,17,65,71,208,204,8,Eint Frankfurt,22,54.1,8.0,5266,561,1762,2368,1177,189,5265,116,49,42.2,61,52.6,2945,13715,6988,136,92,37,134,70,3520,320,Eint Frankfurt,22,8.0,16,0,0,83,78,8,128,71,86,1,1,0,304,101,114,47.0
Freiburg,23,27.6,47.5,8,88,720,8.0,10,5,15,7,3,3,14,2,10.9,8.5,7.1,15.6,100,267,1.25,0.62,1.87,0.87,1.5,1.36,0.89,2.25,1.07,1.96,Freiburg,1,8,8,720,8.0,13,1.62,34,20,61.8,2,3,3,2,25.0,1,0,1,0,100.0,Freiburg,1,8.0,13,0,0,3,0,12.5,0.35,-0.5,-0.06,72,176,40.9,297,24,48.1,38.7,49,67.3,51.3,97,5,5.2,10,1.25,15.5,Freiburg,23,8.0,10,89,24,27.0,11.12,3.0,0.08,0.29,17.2,5,3,3,10.9,8.5,0.1,-0.9,-1.5,Freiburg,23,8.0,2740,3564,76.9,50808,19418,1131,1307,86.5,1197,1421,84.2,331,638,51.9,5,7.1,7.9,-2.1,64,198,49,15,267,Freiburg,23,8.0,3564,3163,385,109,6,12,148,176,30,27,3,0,2740,16,60,Freiburg,23,8.0,160,20.0,109,21,3,11,12,4,14,1.75,9,1,0,2,2,0,Freiburg,23,8.0,118,65,63,49,6,62,85,72.9,23,86,31,55,75,193,199,7,Freiburg,23,47.5,8.0,4478,461,1492,2025,995,180,4475,122,54,44.3,61,50.0,2259,12803,5803,100,84,24,123,55,2675,263,Freiburg,23,8.0,14,2,1,68,100,16,148,75,65,1,1,0,276,147,155,48.7
Gladbach,23,26.4,46.9,8,88,720,8.0,6,6,12,6,0,1,16,1,8.9,8.1,6.4,14.5,116,306,0.75,0.75,1.5,0.75,1.5,1.11,0.8,1.91,1.02,1.81,Gladbach,1,8,8,720,8.0,18,2.25,44,26,61.4,0,3,5,2,25.0,1,1,0,0,0.0,Gladbach,1,8.0,18,1,0,4,0,15.5,0.34,-2.5,-0.32,33,82,40.2,191,30,32.5,29.4,64,31.3,28.9,109,6,5.5,13,1.63,15.2,Gladbach,23,8.0,6,92,34,37.0,11.5,4.25,0.07,0.18,17.2,2,0,1,8.9,8.1,0.09,-2.9,-2.1,Gladbach,23,8.0,3062,3771,81.2,53196,19674,1358,1512,89.8,1383,1578,87.6,254,494,51.4,6,6.4,9.0,-0.4,74,232,67,20,306,Gladbach,23,8.0,3771,3400,356,93,7,13,158,129,45,27,11,0,3062,15,59,Gladbach,23,8.0,162,20.25,122,20,4,6,4,6,10,1.25,8,2,0,0,0,0,Gladbach,23,8.0,154,86,74,64,16,70,119,58.8,49,83,30,53,68,222,249,2,Gladbach,23,46.9,8.0,4716,588,1548,2199,1013,164,4715,86,28,32.6,56,65.1,2450,13045,6702,116,95,24,127,62,3036,306,Gladbach,23,8.0,16,1,0,100,75,15,158,68,86,1,1,0,307,122,112,52.1
Hamburger SV,25,26.3,47.5,8,88,720,8.0,7,6,13,7,0,1,17,2,10.7,9.9,7.9,17.8,148,279,0.87,0.75,1.62,0.87,1.62,1.34,0.99,2.32,1.24,2.22,Hamburger SV,1,8,8,720,8.0,11,1.37,41,29,75.6,2,2,4,3,37.5,2,1,1,0,50.0,Hamburger SV,1,8.0,11,1,0,2,0,10.3,0.22,-0.7,-0.09,40,112,35.7,335,24,28.1,29.0,60,30.0,32.3,106,4,3.8,6,0.75,13.1,Hamburger SV,25,8.0,7,115,37,32.2,14.37,4.62,0.06,0.19,16.9,4,0,1,10.7,9.9,0.09,-3.7,-2.9,Hamburger SV,25,8.0,2962,3685,80.4,55218,19073,1139,1276,89.3,1444,1641,88.0,314,594,52.9,6,7.9,8.3,-1.9,84,185,51,16,279,Hamburger SV,25,8.0,3685,3291,377,118,14,29,147,148,32,24,3,0,2962,17,61,Hamburger SV,25,8.0,206,25.75,146,16,14,17,9,4,11,1.37,7,1,0,2,0,1,Hamburger SV,25,8.0,111,59,55,44,12,55,108,50.9,53,84,30,54,56,167,254,6,Hamburger SV,25,47.5,8.0,4660,534,1722,2059,935,171,4659,125,66,52.8,51,40.8,2719,14994,7939,148,95,35,129,60,2929,279,Hamburger SV,25,8.0,17,2,1,103,108,17,147,56,59,1,2,0,313,131,100,56.7
Heidenheim,24,27.0,42.4,8,88,720,8.0,7,6,13,7,0,0,14,1,11.1,11.1,9.4,20.5,96,233,0.87,0.75,1.62,0.87,1.62,1.39,1.17,2.56,1.39,2.56,Heidenheim,1,8,8,720,8.0,16,2.0,46,30,67.4,1,1,6,0,0.0,1,1,0,0,0.0,Heidenheim,1,8.0,16,1,0,0,0,16.8,0.36,0.8,0.1,68,193,35.2,376,39,41.2,38.9,79,48.1,41.9,117,14,12.0,10,1.25,11.6,Heidenheim,24,8.0,7,97,32,33.0,12.12,4.0,0.07,0.22,17.2,6,0,0,11.1,11.1,0.12,-4.1,-4.1,Heidenheim,24,8.0,2365,3169,74.6,48239,18369,811,959,84.6,1159,1364,85.0,359,695,51.7,6,9.4,7.5,-3.4,70,178,57,19,233,Heidenheim,24,8.0,3169,2767,388,100,5,28,139,142,43,14,15,0,2365,14,70,Heidenheim,24,8.0,174,21.75,119,23,6,13,11,2,12,1.5,9,0,1,1,1,0,Heidenheim,24,8.0,112,62,69,34,9,59,137,43.1,78,95,25,70,74,186,234,7,Heidenheim,24,42.4,8.0,4067,556,1630,1576,906,137,4067,98,48,49.0,42,42.9,1934,10660,5965,96,67,18,115,45,2332,228,Heidenheim,24,8.0,14,1,0,90,96,14,139,74,62,0,1,0,330,109,143,43.3
Hoffenheim,21,26.7,52.5,8,88,720,8.0,15,11,26,13,2,2,16,0,13.6,12.0,10.6,22.6,130,292,1.87,1.37,3.25,1.62,3.0,1.7,1.32,3.02,1.51,2.83,Hoffenheim,1,8,8,720,8.0,13,1.62,34,21,67.6,4,1,3,1,12.5,2,2,0,0,0.0,Hoffenheim,1,8.0,13,2,0,3,0,11.6,0.31,-1.4,-0.18,32,101,31.7,248,26,35.1,32.1,51,27.5,27.6,128,6,4.7,26,3.25,18.3,Hoffenheim,21,8.0,15,105,39,37.1,13.12,4.87,0.12,0.33,16.2,3,2,2,13.6,12.0,0.12,1.4,1.0,Hoffenheim,21,8.0,3038,3894,78.0,52925,20629,1377,1568,87.8,1264,1476,85.6,297,608,48.8,11,10.6,8.0,0.4,85,226,68,22,292,Hoffenheim,21,8.0,3894,3510,373,83,12,16,157,171,48,26,11,1,3038,11,69,Hoffenheim,21,8.0,180,22.5,124,24,10,10,11,1,26,3.25,20,1,2,0,3,0,Hoffenheim,21,8.0,126,81,63,49,14,64,124,51.6,60,99,26,73,61,187,293,4,Hoffenheim,21,52.5,8.0,4914,504,1631,2260,1065,199,4912,105,49,46.7,51,48.6,2273,11499,5634,130,66,28,119,66,3006,290,Hoffenheim,21,8.0,16,0,0,121,77,11,157,61,81,2,2,0,358,147,138,51.6
