Player,Game Week,Position,General Position,Team,League,Minutes,Rating,Age,Nationality
Noussair Mazraoui,J3,RB,Defender,Bayern Munich,UEFA Champions League,77.0,7.59,25,MAR
Cristian Borja,J3,LB,Defender,Braga,UEFA Champions League,90.0,7.03,30,COL
Sikou Niakaté,J3,CB,Defender,Braga,UEFA Champions League,90.0,7.24,24,MLI
Serdar Saatçı,J3,CB,Defender,Braga,UEFA Champions League,90.0,7.04,20,TUR
Joe Mendes,J3,RB,Defender,Braga,UEFA Champions League,72.0,6.74,20,SWE
Fran Garcia,J3,LB,Defender,Real Madrid,UEFA Champions League,74.0,7.41,24,ESP
Nacho,J3,CB,Defender,Real Madrid,UEFA Champions League,90.0,7.02,33,ESP
Antonio Rüdiger,J3,CB,Defender,Real Madrid,UEFA Champions League,90.0,7.09,30,GER
Dani Carvajal,J3,RB,Defender,Real Madrid,UEFA Champions League,90.0,6.97,31,ESP
Sergio Reguilón,J3,LB,Defender,Manchester Utd,UEFA Champions League,62.0,7.42,26,ESP
Victor Lindelöf,J3,LB,Defender,Manchester Utd,UEFA Champions League,28.0,6.84,29,SWE
Harry Maguire,J3,CB,Defender,Manchester Utd,UEFA Champions League,90.0,7.39,30,ENG
Raphaël Varane,J3,CB,Defender,Manchester Utd,UEFA Champions League,90.0,7.74,30,FRA
Diogo Dalot,J3,RB,Defender,Manchester Utd,UEFA Champions League,90.0,7.64,24,POR
Elias Jelert,J3,LB,Defender,FC Copenhagen,UEFA Champions League,76.0,7.57,20,DEN
Kevin Diks,J3,CB,Defender,FC Copenhagen,UEFA Champions League,90.0,7.34,27,IDN
Denis Vavro,J3,CB,Defender,FC Copenhagen,UEFA Champions League,90.0,7.75,27,SVK
Peter Ankersen,J3,RB,Defender,FC Copenhagen,UEFA Champions League,90.0,7.58,33,DEN
David Jurásek,J3,LB,Defender,Benfica,UEFA Champions League,58.0,7.32,23,CZE
Juan Bernat,J3,LB,Defender,Benfica,UEFA Champions League,32.0,5.85,30,ESP
Nicolás Otamendi,J3,CB,Defender,Benfica,UEFA Champions League,90.0,7.02,35,ARG
António Silva,J3,CB,Defender,Benfica,UEFA Champions League,90.0,7.25,19,POR
Alexander Bah,J3,RB,Defender,Benfica,UEFA Champions League,80.0,7.75,25,DEN
Aihen Muñoz,J3,LB,Defender,Real Sociedad,UEFA Champions League,90.0,7.75,26,ESP
Robin Le Normand,J3,CB,Defender,Real Sociedad,UEFA Champions League,90.0,6.9,26,ESP
Igor Zubeldia,J3,CB,Defender,Real Sociedad,UEFA Champions League,90.0,7.33,26,ESP
Hamari Traoré,J3,RB,Defender,Real Sociedad,UEFA Champions League,69.0,7.48,31,MLI
Aritz Elustondo,J3,RB,Defender,Real Sociedad,UEFA Champions League,21.0,6.07,29,ESP
Josh Doig,J18,LB,Defender,Hellas Verona,Italian Serie A,86.0,6.72,21,SCO
Isak Hien,J18,CB,Defender,Hellas Verona,Italian Serie A,90.0,6.5,24,SWE
Paweł Dawidowicz,J18,CB,Defender,Hellas Verona,Italian Serie A,90.0,6.37,28,POL
Jackson Tchatchoua,J18,RB,Defender,Hellas Verona,Italian Serie A,59.0,6.28,22,CMR
Filippo Terracciano,J18,RB,Defender,Hellas Verona,Italian Serie A,31.0,6.8,20,ITA
Domagoj Bradarić,J18,LB,Defender,Salernitana,Italian Serie A,90.0,6.62,24,CRO
Norbert Gyömbér,J18,CB,Defender,Salernitana,Italian Serie A,86.0,5.04,31,SVK
Federico Fazio,J18,CB,Defender,Salernitana,Italian Serie A,90.0,5.88,36,ARG
Pasquale Mazzocchi,J18,RB,Defender,Salernitana,Italian Serie A,90.0,6.44,28,ITA
Facundo Medina,J3,CB,Defender,Lens,UEFA Champions League,90.0,6.86,24,ARG
Kevin Danso,J3,CB,Defender,Lens,UEFA Champions League,90.0,7.08,25,AUT
Jonathan Gradit,J3,CB,Defender,Lens,UEFA Champions League,90.0,7.27,30,FRA
Sergiño Dest,J3,LB,Defender,PSV Eindhoven,UEFA Champions League,90.0,7.48,22,USA
Olivier Boscagli,J3,CB,Defender,PSV Eindhoven,UEFA Champions League,90.0,7.75,25,FRA
André Ramalho,J3,CB,Defender,PSV Eindhoven,UEFA Champions League,90.0,7.46,31,BRA
Jordan Teze,J3,RB,Defender,PSV Eindhoven,UEFA Champions League,90.0,7.35,24,NED
Diogo Leite,J3,CB,Defender,Union Berlin,UEFA Champions League,90.0,7.24,24,POR
Robin Knoche,J3,CB,Defender,Union Berlin,UEFA Champions League,90.0,7.41,31,GER
Danilho Doekhi,J3,CB,Defender,Union Berlin,UEFA Champions League,79.0,6.47,25,NED
Mário Rui,J3,LB,Defender,Napoli,UEFA Champions League,70.0,7.39,32,POR
Mathías Olivera,J3,LB,Defender,Napoli,UEFA Champions League,20.0,7.75,25,URU
Natan,J3,CB,Defender,Napoli,UEFA Champions League,90.0,7.75,22,BRA
Amir Rrahmani,J3,CB,Defender,Napoli,UEFA Champions League,90.0,7.75,29,KVX
Giovanni Di Lorenzo,J3,RB,Defender,Napoli,UEFA Champions League,90.0,7.63,30,ITA
Marcos Acuña,J3,LB,Defender,Sevilla,UEFA Champions League,90.0,7.16,31,ARG
Sergio Ramos,J3,CB,Defender,Sevilla,UEFA Champions League,90.0,7.76,37,ESP
Nemanja Gudelj,J3,CB,Defender,Sevilla,UEFA Champions League,90.0,7.76,31,SRB
Jesús Navas,J3,RB,Defender,Sevilla,UEFA Champions League,78.0,7.36,37,ESP
Takehiro Tomiyasu,J3,LB,Defender,Arsenal,UEFA Champions League,90.0,7.3,24,JPN
Gabriel Magalhães,J3,CB,Defender,Arsenal,UEFA Champions League,90.0,6.68,25,BRA
William Saliba,J3,CB,Defender,Arsenal,UEFA Champions League,90.0,7.27,22,FRA
Ben White,J3,RB,Defender,Arsenal,UEFA Champions League,90.0,6.91,26,ENG
Quilindschy Hartman,J3,LB,Defender,Feyenoord,UEFA Champions League,90.0,7.76,21,NED
Dávid Hancko,J3,CB,Defender,Feyenoord,UEFA Champions League,90.0,7.33,25,SVK
Lutsharel Geertruida,J3,CB,Defender,Feyenoord,UEFA Champions League,90.0,7.17,23,NED
Bart Nieuwkoop,J3,RB,Defender,Feyenoord,UEFA Champions League,45.0,6.55,27,NED
Marcos López,J3,RB,Defender,Feyenoord,UEFA Champions League,45.0,7.17,23,PER
Adam Marušić,J3,LB,Defender,Lazio,UEFA Champions League,90.0,7.76,31,MNE
Alessio Romagnoli,J3,CB,Defender,Lazio,UEFA Champions League,90.0,7.29,28,ITA
Nicolò Casale,J3,CB,Defender,Lazio,UEFA Champions League,90.0,7.4,25,ITA
Elseid Hysaj,J3,RB,Defender,Lazio,UEFA Champions League,45.0,7.32,29,ALB
Manuel Lazzari,J3,RB,Defender,Lazio,UEFA Champions League,45.0,7.76,29,ITA
Marcos Alonso,J3,LB,Defender,Barcelona,UEFA Champions League,69.0,7.24,32,ESP
Alejandro Balde,J3,LB,Defender,Barcelona,UEFA Champions League,21.0,6.13,20,ESP
Iñigo Martínez,J3,CB,Defender,Barcelona,UEFA Champions League,81.0,6.78,32,ESP
Ronald Araújo,J3,CB,Defender,Barcelona,UEFA Champions League,90.0,7.08,24,URU
João Cancelo,J3,RB,Defender,Barcelona,UEFA Champions League,90.0,7.76,29,POR
Irakli Azarov,J3,LB,Defender,Shakhtar,UEFA Champions League,90.0,7.77,21,GEO
Mykola Matviyenko,J3,CB,Defender,Shakhtar,UEFA Champions League,90.0,7.77,27,UKR
Valerii Bondar,J3,CB,Defender,Shakhtar,UEFA Champions League,90.0,7.16,24,UKR
Yukhym Konoplia,J3,RB,Defender,Shakhtar,UEFA Champions League,90.0,7.04,24,UKR
Nathaniel Phillips,J3,CB,Defender,Celtic,UEFA Champions League,29.0,7.77,26,ENG
Greg Taylor,J3,LB,Defender,Celtic,UEFA Champions League,90.0,7.77,25,SCO
Liam Scales,J3,CB,Defender,Celtic,UEFA Champions League,90.0,7.77,25,IRL
Cameron Carter-Vickers,J3,CB,Defender,Celtic,UEFA Champions League,90.0,7.77,25,USA
Alistair Johnston,J3,RB,Defender,Celtic,UEFA Champions League,90.0,7.77,25,CAN
Mario Hermoso,J3,CB,Defender,Atlético Madrid,UEFA Champions League,90.0,6.88,28,ESP
Axel Witsel,J3,CB,Defender,Atlético Madrid,UEFA Champions League,90.0,7.25,34,BEL
Stefan Savić,J3,CB,Defender,Atlético Madrid,UEFA Champions League,90.0,6.99,32,MNE
Dan Burn,J3,LB,Defender,Newcastle Utd,UEFA Champions League,69.0,7.06,31,ENG
Matt Targett,J3,LB,Defender,Newcastle Utd,UEFA Champions League,21.0,7.28,28,ENG
Fabian Schär,J3,CB,Defender,Newcastle Utd,UEFA Champions League,90.0,7.24,31,SUI
Jamaal Lascelles,J3,CB,Defender,Newcastle Utd,UEFA Champions League,90.0,6.73,29,ENG
Kieran Trippier,J3,RB,Defender,Newcastle Utd,UEFA Champions League,90.0,7.77,33,ENG
Ramy Bensebaini,J3,LB,Defender,Dortmund,UEFA Champions League,90.0,7.18,28,ALG
Nico Schlotterbeck,J3,CB,Defender,Dortmund,UEFA Champions League,90.0,7.25,23,GER
Mats Hummels,J3,CB,Defender,Dortmund,UEFA Champions League,90.0,6.59,34,GER
Marius Wolf,J3,RB,Defender,Dortmund,UEFA Champions League,90.0,7.51,28,GER
Jelle Bataille,J3,LB,Defender,Antwerp,UEFA Champions League,90.0,7.38,24,BEL
Soumaïla Coulibaly,J3,CB,Defender,Antwerp,UEFA Champions League,90.0,7.15,20,FRA
Toby Alderweireld,J3,CB,Defender,Antwerp,UEFA Champions League,90.0,7.78,34,BEL
Ritchie De Laet,J3,RB,Defender,Antwerp,UEFA Champions League,59.0,7.59,34,BEL
Owen Wijndal,J3,RB,Defender,Antwerp,UEFA Champions League,31.0,6.39,23,NED
Jorge Eduardo Sánchez,J3,RB,Defender,Porto,UEFA Champions League,25.0,7.54,25,MEX
Wendell,J3,LB,Defender,Porto,UEFA Champions League,43.0,7.2,30,BRA
David Carmo,J3,CB,Defender,Porto,UEFA Champions League,90.0,7.56,24,ANG
Pepe,J3,CB,Defender,Porto,UEFA Champions League,90.0,7.41,40,POR
João Mário Lopes,J3,RB,Defender,Porto,UEFA Champions League,90.0,6.78,23,POR
Ulisses Garcia,J3,LB,Defender,Young Boys,UEFA Champions League,79.0,7.24,27,SUI
Loris Benito,J3,CB,Defender,Young Boys,UEFA Champions League,90.0,7.32,31,SUI
Mohamed Aly Camara,J3,CB,Defender,Young Boys,UEFA Champions League,90.0,7.13,26,GUI
Lewin Blum,J3,RB,Defender,Young Boys,UEFA Champions League,79.0,6.19,22,SUI
Nathan Aké,J3,LB,Defender,Manchester City,UEFA Champions League,90.0,7.56,28,NED
Rúben Dias,J3,CB,Defender,Manchester City,UEFA Champions League,90.0,7.29,26,POR
Manuel Akanji,J3,RB,Defender,Manchester City,UEFA Champions League,90.0,7.59,28,SUI
David Raum,J3,LB,Defender,RB Leipzig,UEFA Champions League,90.0,7.78,25,GER
Castello Lukeba,J3,CB,Defender,RB Leipzig,UEFA Champions League,90.0,7.78,20,FRA
Mohamed Simakan,J3,CB,Defender,RB Leipzig,UEFA Champions League,90.0,6.78,23,FRA
Benjamin Henrichs,J3,RB,Defender,RB Leipzig,UEFA Champions League,57.0,7.49,26,GER
Lukas Klostermann,J3,CB,Defender,RB Leipzig,UEFA Champions League,33.0,7.12,27,GER
Milan Rodić,J3,CB,Defender,Red Star,UEFA Champions League,64.0,6.73,32,SRB
Aleksandar Dragović,J3,CB,Defender,Red Star,UEFA Champions League,90.0,7.34,32,AUT
Nasser Djiga,J3,CB,Defender,Red Star,UEFA Champions League,90.0,6.65,20,BFA
Adam Marušić,J2,LB,Defender,Lazio,Italian Serie A,65.0,6.22,30,MNE
Luca Pellegrini,J2,LB,Defender,Lazio,Italian Serie A,25.0,6.09,24,ITA
Alessio Romagnoli,J2,CB,Defender,Lazio,Italian Serie A,90.0,6.18,28,ITA
Nicolò Casale,J2,CB,Defender,Lazio,Italian Serie A,90.0,6.68,25,ITA
Manuel Lazzari,J2,RB,Defender,Lazio,Italian Serie A,90.0,6.85,29,ITA
Johan Vásquez,J2,LB,Defender,Genoa,Italian Serie A,90.0,6.93,24,MEX
Radu Drăgușin,J2,CB,Defender,Genoa,Italian Serie A,90.0,6.09,21,ROU
Mattia Bani,J2,CB,Defender,Genoa,Italian Serie A,90.0,6.4,29,ITA
Stefano Sabelli,J2,RB,Defender,Genoa,Italian Serie A,84.0,6.39,30,ITA
Danilo,J18,CB,Defender,Juventus,Italian Serie A,90.0,6.65,32,BRA
Gleison Bremer,J18,CB,Defender,Juventus,Italian Serie A,90.0,6.0,26,BRA
Federico Gatti,J18,CB,Defender,Juventus,Italian Serie A,90.0,5.63,25,ITA
Obite N'Dicka,J18,CB,Defender,Roma,Italian Serie A,90.0,6.38,24,CIV
Diego Llorente,J18,CB,Defender,Roma,Italian Serie A,90.0,6.48,30,ESP
Gianluca Mancini,J18,CB,Defender,Roma,Italian Serie A,90.0,6.08,27,ITA
Lucas Hernández,J3,LB,Defender,Paris S-G,UEFA Champions League,90.0,7.29,27,FRA
Milan Škriniar,J3,CB,Defender,Paris S-G,UEFA Champions League,90.0,6.98,28,SVK
Marquinhos,J3,CB,Defender,Paris S-G,UEFA Champions League,90.0,7.22,29,BRA
Achraf Hakimi,J3,RB,Defender,Paris S-G,UEFA Champions League,89.0,7.78,24,MAR
Theo Hernández,J3,LB,Defender,Milan,UEFA Champions League,90.0,6.89,26,FRA
Malick Thiaw,J3,CB,Defender,Milan,UEFA Champions League,45.0,7.27,22,GER
Davide Calabria,J3,RB,Defender,Milan,UEFA Champions League,45.0,6.63,26,ITA
Fikayo Tomori,J3,CB,Defender,Milan,UEFA Champions League,89.0,6.83,25,ENG
Pierre Kalulu,J3,CB,Defender,Milan,UEFA Champions League,90.0,6.33,23,FRA
Julian Ryerson,J4,LB,Defender,Dortmund,UEFA Champions League,90.0,7.44,25,NOR
Nico Schlotterbeck,J4,CB,Defender,Dortmund,UEFA Champions League,90.0,7.59,23,GER
Mats Hummels,J4,CB,Defender,Dortmund,UEFA Champions League,90.0,7.58,34,GER
Niklas Süle,J4,RB,Defender,Dortmund,UEFA Champions League,90.0,7.17,28,GER
Valentino Livramento,J4,RB,Defender,Newcastle Utd,UEFA Champions League,90.0,7.78,20,ENG
Lewis Hall,J4,LB,Defender,Newcastle Utd,UEFA Champions League,45.0,7.48,19,ENG
Fabian Schär,J4,CB,Defender,Newcastle Utd,UEFA Champions League,90.0,7.31,31,SUI
Jamaal Lascelles,J4,CB,Defender,Newcastle Utd,UEFA Champions League,90.0,7.04,29,ENG
Kieran Trippier,J4,LB,Defender,Newcastle Utd,UEFA Champions League,90.0,7.78,33,ENG
Mykola Matviyenko,J4,LB,Defender,Shakhtar,UEFA Champions League,90.0,7.22,27,UKR
Yaroslav Rakitskiy,J4,CB,Defender,Shakhtar,UEFA Champions League,90.0,7.13,34,UKR
Valerii Bondar,J4,CB,Defender,Shakhtar,UEFA Champions League,90.0,6.88,24,UKR
Giorgi Gocholeishvili,J4,RB,Defender,Shakhtar,UEFA Champions League,90.0,7.59,22,GEO
Marcos Alonso,J4,LB,Defender,Barcelona,UEFA Champions League,59.0,7.47,32,ESP
Alejandro Balde,J4,LB,Defender,Barcelona,UEFA Champions League,31.0,7.25,20,ESP
Andreas Christensen,J4,CB,Defender,Barcelona,UEFA Champions League,90.0,7.52,27,DEN
Ronald Araújo,J4,CB,Defender,Barcelona,UEFA Champions League,90.0,7.19,24,URU
João Cancelo,J4,RB,Defender,Barcelona,UEFA Champions League,90.0,7.78,29,POR
Zaidu Sanusi,J4,LB,Defender,Porto,UEFA Champions League,82.0,7.62,26,NGA
David Carmo,J4,CB,Defender,Porto,UEFA Champions League,90.0,7.52,24,ANG
Pepe,J4,CB,Defender,Porto,UEFA Champions League,90.0,7.5,40,POR
João Mário Lopes,J4,RB,Defender,Porto,UEFA Champions League,90.0,7.78,23,POR
Owen Wijndal,J4,LB,Defender,Antwerp,UEFA Champions League,68.0,7.04,23,NED
Kobe Corbanie,J4,RB,Defender,Antwerp,UEFA Champions League,22.0,7.24,18,BEL
Soumaïla Coulibaly,J4,CB,Defender,Antwerp,UEFA Champions League,90.0,7.08,20,FRA
Zeno Van den Bosch,J4,CB,Defender,Antwerp,UEFA Champions League,90.0,6.77,20,BEL
Ritchie De Laet,J4,RB,Defender,Antwerp,UEFA Champions League,45.0,7.34,34,BEL
Jelle Bataille,J4,RB,Defender,Antwerp,UEFA Champions League,45.0,6.53,24,BEL
Joško Gvardiol,J4,LB,Defender,Manchester City,UEFA Champions League,90.0,7.23,21,CRO
Rúben Dias,J4,CB,Defender,Manchester City,UEFA Champions League,90.0,7.63,26,POR
Kyle Walker,J4,RB,Defender,Manchester City,UEFA Champions League,60.0,7.31,33,ENG
Ulisses Garcia,J4,LB,Defender,Young Boys,UEFA Champions League,77.0,7.09,27,SUI
Loris Benito,J4,CB,Defender,Young Boys,UEFA Champions League,90.0,7.24,31,SUI
Mohamed Aly Camara,J4,CB,Defender,Young Boys,UEFA Champions League,90.0,6.75,26,GUI
Aurele Amenda,J4,CB,Defender,Young Boys,UEFA Champions League,90.0,6.59,20,SUI
Saidy Janko,J4,RB,Defender,Young Boys,UEFA Champions League,65.0,6.24,28,GAM
Lewin Blum,J4,RB,Defender,Young Boys,UEFA Champions League,25.0,5.74,22,SUI
Peter Olayinka,J4,LB,Defender,Red Star,UEFA Champions League,22.0,7.35,27,NGA
Vladimir Lučić,J4,LB,Defender,Red Star,UEFA Champions League,77.0,6.96,21,SRB
Milan Rodić,J4,CB,Defender,Red Star,UEFA Champions League,84.0,6.68,32,SRB
Aleksandar Dragović,J4,CB,Defender,Red Star,UEFA Champions League,90.0,7.41,32,AUT
Nasser Djiga,J4,CB,Defender,Red Star,UEFA Champions League,90.0,7.08,20,BFA
Srđan Mijailović,J4,RB,Defender,Red Star,UEFA Champions League,45.0,7.79,29,SRB
Kosta Nedeljković,J4,RB,Defender,Red Star,UEFA Champions League,45.0,7.17,17,SRB
Lukas Klostermann,J4,CB,Defender,RB Leipzig,UEFA Champions League,21.0,7.33,27,GER
David Raum,J4,LB,Defender,RB Leipzig,UEFA Champions League,90.0,7.79,25,GER
Castello Lukeba,J4,CB,Defender,RB Leipzig,UEFA Champions League,90.0,7.08,20,FRA
Mohamed Simakan,J4,CB,Defender,RB Leipzig,UEFA Champions League,90.0,7.25,23,FRA
Benjamin Henrichs,J4,RB,Defender,RB Leipzig,UEFA Champions League,90.0,7.45,26,GER
Elseid Hysaj,J4,LB,Defender,Lazio,UEFA Champions League,77.0,7.2,29,ALB
Alessio Romagnoli,J4,CB,Defender,Lazio,UEFA Champions League,90.0,7.12,28,ITA
Patric,J4,CB,Defender,Lazio,UEFA Champions League,90.0,7.36,30,ESP
Manuel Lazzari,J4,RB,Defender,Lazio,UEFA Champions League,90.0,7.21,29,ITA
Quilindschy Hartman,J4,LB,Defender,Feyenoord,UEFA Champions League,90.0,7.47,21,NED
Dávid Hancko,J4,CB,Defender,Feyenoord,UEFA Champions League,90.0,7.59,25,SVK
Lutsharel Geertruida,J4,CB,Defender,Feyenoord,UEFA Champions League,90.0,7.19,23,NED
Gernot Trauner,J4,RB,Defender,Feyenoord,UEFA Champions League,54.0,7.45,31,AUT
Rodrigo Riquelme,J4,LB,Defender,Atlético Madrid,UEFA Champions League,64.0,7.26,23,ESP
Samuel Lino,J4,LB,Defender,Atlético Madrid,UEFA Champions League,26.0,7.5,23,BRA
Mario Hermoso,J4,CB,Defender,Atlético Madrid,UEFA Champions League,90.0,7.01,28,ESP
José María Giménez,J4,CB,Defender,Atlético Madrid,UEFA Champions League,76.0,7.16,28,URU
Axel Witsel,J4,CB,Defender,Atlético Madrid,UEFA Champions League,90.0,7.35,34,BEL
Nahuel Molina,J4,RB,Defender,Atlético Madrid,UEFA Champions League,70.0,6.96,25,ARG
César Azpilicueta,J4,RB,Defender,Atlético Madrid,UEFA Champions League,20.0,7.25,34,ESP
Greg Taylor,J4,LB,Defender,Celtic,UEFA Champions League,90.0,7.34,26,SCO
Liam Scales,J4,CB,Defender,Celtic,UEFA Champions League,90.0,7.51,25,IRL
Cameron Carter-Vickers,J4,CB,Defender,Celtic,UEFA Champions League,90.0,7.56,25,USA
Alistair Johnston,J4,RB,Defender,Celtic,UEFA Champions League,90.0,7.79,25,CAN
Theo Hernández,J4,LB,Defender,Milan,UEFA Champions League,90.0,7.34,26,FRA
Malick Thiaw,J4,CB,Defender,Milan,UEFA Champions League,90.0,6.33,22,GER
Fikayo Tomori,J4,CB,Defender,Milan,UEFA Champions League,90.0,6.61,25,ENG
Davide Calabria,J4,RB,Defender,Milan,UEFA Champions League,90.0,7.8,26,ITA
Lucas Hernández,J4,LB,Defender,Paris S-G,UEFA Champions League,64.0,6.68,27,FRA
Nordi Mukiele,J4,LB,Defender,Paris S-G,UEFA Champions League,26.0,6.99,26,FRA
Milan Škriniar,J4,CB,Defender,Paris S-G,UEFA Champions League,88.0,7.8,28,SVK
Marquinhos,J4,CB,Defender,Paris S-G,UEFA Champions League,90.0,7.43,29,BRA
Achraf Hakimi,J4,RB,Defender,Paris S-G,UEFA Champions League,90.0,7.26,25,MAR
Mário Rui,J4,LB,Defender,Napoli,UEFA Champions League,76.0,7.54,32,POR
Natan,J4,CB,Defender,Napoli,UEFA Champions League,90.0,7.8,22,BRA
Amir Rrahmani,J4,CB,Defender,Napoli,UEFA Champions League,90.0,7.8,29,KVX
Giovanni Di Lorenzo,J4,RB,Defender,Napoli,UEFA Champions League,90.0,7.47,30,ITA
Diogo Leite,J4,CB,Defender,Union Berlin,UEFA Champions League,90.0,7.39,24,POR
Leonardo Bonucci,J4,CB,Defender,Union Berlin,UEFA Champions League,90.0,6.54,36,ITA
Paul Jaeckel,J4,CB,Defender,Union Berlin,UEFA Champions League,90.0,6.5,25,GER
Charalampos Lykogiannis,J19,LB,Defender,Bologna,Italian Serie A,53.0,6.39,30,GRE
Victor Bernth Kristiansen,J19,LB,Defender,Bologna,Italian Serie A,37.0,6.65,21,DEN
Riccardo Calafiori,J19,CB,Defender,Bologna,Italian Serie A,90.0,6.69,21,ITA
Jhon Lucumí,J19,CB,Defender,Bologna,Italian Serie A,90.0,6.62,25,COL
Stefan Posch,J19,RB,Defender,Bologna,Italian Serie A,86.0,6.68,26,AUT
Johan Vásquez,J19,CB,Defender,Genoa,Italian Serie A,83.0,5.89,25,MEX
Radu Drăgușin,J19,CB,Defender,Genoa,Italian Serie A,90.0,6.11,21,ROU
Alessandro Vogliacco,J19,CB,Defender,Genoa,Italian Serie A,90.0,5.92,25,ITA
Aihen Muñoz,J4,LB,Defender,Real Sociedad,UEFA Champions League,90.0,7.81,26,ESP
Robin Le Normand,J4,CB,Defender,Real Sociedad,UEFA Champions League,90.0,6.56,26,ESP
Igor Zubeldia,J4,CB,Defender,Real Sociedad,UEFA Champions League,90.0,7.45,26,ESP
Aritz Elustondo,J4,RB,Defender,Real Sociedad,UEFA Champions League,85.0,7.64,29,ESP
Morato,J4,CB,Defender,Benfica,UEFA Champions League,90.0,7.32,22,BRA
Nicolás Otamendi,J4,CB,Defender,Benfica,UEFA Champions League,90.0,7.4,35,ARG
António Silva,J4,CB,Defender,Benfica,UEFA Champions League,90.0,7.24,20,POR
Takehiro Tomiyasu,J4,LB,Defender,Arsenal,UEFA Champions League,45.0,6.49,25,JPN
Oleksandr Zinchenko,J4,LB,Defender,Arsenal,UEFA Champions League,45.0,7.81,26,UKR
Gabriel Magalhães,J4,CB,Defender,Arsenal,UEFA Champions League,90.0,6.62,25,BRA
William Saliba,J4,CB,Defender,Arsenal,UEFA Champions League,90.0,7.36,22,FRA
Ben White,J4,RB,Defender,Arsenal,UEFA Champions League,90.0,7.24,26,ENG
Kike Salas,J4,LB,Defender,Sevilla,UEFA Champions League,75.0,7.22,21,ESP
Nemanja Gudelj,J4,CB,Defender,Sevilla,UEFA Champions League,90.0,6.42,31,SRB
Loïc Bade,J4,CB,Defender,Sevilla,UEFA Champions League,90.0,7.24,23,FRA
Juanlu Sánchez,J4,RB,Defender,Sevilla,UEFA Champions League,90.0,7.13,20,ESP
Alphonso Davies,J4,LB,Defender,Bayern Munich,UEFA Champions League,90.0,7.41,23,CAN
Kim Min-jae,J4,CB,Defender,Bayern Munich,UEFA Champions League,90.0,7.54,26,KOR
Dayot Upamecano,J4,CB,Defender,Bayern Munich,UEFA Champions League,71.0,7.48,25,FRA
Noussair Mazraoui,J4,RB,Defender,Bayern Munich,UEFA Champions League,90.0,7.81,25,MAR
Angeliño,J4,LB,Defender,Galatasaray,UEFA Champions League,77.0,7.18,26,ESP
Abdülkerim Bardakcı,J4,CB,Defender,Galatasaray,UEFA Champions League,90.0,6.88,29,TUR
Davinson Sánchez,J4,CB,Defender,Galatasaray,UEFA Champions League,90.0,6.73,27,COL
Sacha Boey,J4,RB,Defender,Galatasaray,UEFA Champions League,90.0,7.34,23,FRA
Ferland Mendy,J4,LB,Defender,Real Madrid,UEFA Champions League,83.0,6.93,28,FRA
Nacho,J4,CB,Defender,Real Madrid,UEFA Champions League,90.0,7.3,33,ESP
Antonio Rüdiger,J4,CB,Defender,Real Madrid,UEFA Champions League,90.0,7.07,30,GER
Lucas Vázquez,J4,RB,Defender,Real Madrid,UEFA Champions League,73.0,6.91,32,ESP
Cristian Borja,J4,LB,Defender,Braga,UEFA Champions League,90.0,7.81,30,COL
Sikou Niakaté,J4,CB,Defender,Braga,UEFA Champions League,90.0,7.81,24,MLI
José Fonte,J4,CB,Defender,Braga,UEFA Champions League,90.0,6.73,39,POR
Victor Gomez,J4,RB,Defender,Braga,UEFA Champions League,61.0,7.01,23,ESP
Joe Mendes,J4,RB,Defender,Braga,UEFA Champions League,29.0,7.16,20,SWE
Elias Jelert,J4,LB,Defender,FC Copenhagen,UEFA Champions League,90.0,7.52,20,DEN
Kevin Diks,J4,CB,Defender,FC Copenhagen,UEFA Champions League,90.0,6.82,27,IDN
Denis Vavro,J4,CB,Defender,FC Copenhagen,UEFA Champions League,77.0,6.84,27,SVK
Peter Ankersen,J4,RB,Defender,FC Copenhagen,UEFA Champions League,69.0,6.32,33,DEN
Christian Sørensen,J4,LB,Defender,FC Copenhagen,UEFA Champions League,21.0,7.09,31,DEN
Diogo Dalot,J4,LB,Defender,Manchester Utd,UEFA Champions League,90.0,7.61,24,POR
Raphaël Varane,J4,CB,Defender,Manchester Utd,UEFA Champions League,75.0,7.2,30,FRA
Harry Maguire,J4,CB,Defender,Manchester Utd,UEFA Champions League,90.0,7.81,30,ENG
Aaron Wan-Bissaka,J4,RB,Defender,Manchester Utd,UEFA Champions League,90.0,7.81,25,ENG
Nicolás Capaldo,J4,RB,Defender,RB Salzburg,UEFA Champions League,90.0,6.81,26,ARG
Andreas Ulmer,J4,LB,Defender,RB Salzburg,UEFA Champions League,45.0,6.66,38,AUT
Strahinja Pavlović,J4,CB,Defender,RB Salzburg,UEFA Champions League,90.0,7.54,22,SRB
Samson Baidoo,J4,CB,Defender,RB Salzburg,UEFA Champions League,90.0,7.27,19,AUT
Amar Dedić,J4,LB,Defender,RB Salzburg,UEFA Champions League,90.0,7.19,21,BIH
Alessandro Bastoni,J4,CB,Defender,Inter,UEFA Champions League,90.0,7.01,24,ITA
Francesco Acerbi,J4,CB,Defender,Inter,UEFA Champions League,90.0,7.33,35,ITA
Yann Aurel Bisseck,J4,CB,Defender,Inter,UEFA Champions League,45.0,7.31,22,GER
Stefan de Vrij,J4,CB,Defender,Inter,UEFA Champions League,45.0,7.25,31,NED
Sergiño Dest,J4,LB,Defender,PSV Eindhoven,UEFA Champions League,90.0,7.33,23,USA
