Game Week,Home Team,Away Team,Score,Attendance,Venue,Referee,Date,URL
J24,Roma,Inter,2–4,"65,044",Stadio Olimpico,Marco Guida,2024-02-10,https://fbref.com/en/matches/7d4cb549/Roma-Internazionale-February-10-2024-Serie-A
J24,Sassuolo,Torino,1–1,"10,955",Mapei Stadium - Città del Tricolore,Daniele Orsato,2024-02-10,https://fbref.com/en/matches/44120e9d/Sassuolo-Torino-February-10-2024-Serie-A
J24,Fiorentina,Frosinone,5–1,"25,397",Stadio Artemio Franchi,Ermanno Feliciani,2024-02-11,https://fbref.com/en/matches/6d37f665/Fiorentina-Frosinone-February-11-2024-Serie-A
J24,Monza,Hellas Verona,0–0,"10,855",U-Power Stadium,Davide Massa,2024-02-11,https://fbref.com/en/matches/5cba7c58/Monza-Hellas-Verona-February-11-2024-Serie-A
J24,Bologna,Lecce,4–0,"24,658",Stadio Renato Dall'Ara,Gianluca Manganiello,2024-02-11,https://fbref.com/en/matches/50fb8ad3/Bologna-Lecce-February-11-2024-Serie-A
J24,Genoa,Atalanta,1–4,"31,201",Stadio Comunale Luigi Ferraris,Andrea Colombo,2024-02-11,https://fbref.com/en/matches/af2e9e84/Genoa-Atalanta-February-11-2024-Serie-A
J24,Milan,Napoli,1–0,"73,891",Stadio Giuseppe Meazza,Daniele Doveri,2024-02-11,https://fbref.com/en/matches/07524327/Milan-Napoli-February-11-2024-Serie-A
J24,Juventus,Udinese,0–1,"38,856",Allianz Stadium,Rosario Abisso,2024-02-12,https://fbref.com/en/matches/70d80153/Juventus-Udinese-February-12-2024-Serie-A
J21,Bologna,Fiorentina,2–0,"25,684",Stadio Renato Dall'Ara,Daniele Chiffi,2024-02-14,https://fbref.com/en/matches/218232ce/Derby-dellAppennino-Bologna-Fiorentina-February-14-2024-Serie-A
J25,Torino,Lecce,2–0,"22,457",Stadio Olimpico di Torino,Giovanni Ayroldi,2024-02-16,https://fbref.com/en/matches/adbef025/Torino-Lecce-February-16-2024-Serie-A
J25,Inter,Salernitana,4–0,"72,609",Stadio Giuseppe Meazza,Marco Piccinini,2024-02-16,https://fbref.com/en/matches/19a73f2f/Internazionale-Salernitana-February-16-2024-Serie-A
J25,Napoli,Genoa,1–1,"47,000",Stadio Diego Armando Maradona,Juan Sacchi,2024-02-17,https://fbref.com/en/matches/bf05bb55/Napoli-Genoa-February-17-2024-Serie-A
J25,Hellas Verona,Juventus,2–2,"26,000",Stadio Marc'Antonio Bentegodi,Marco Di Bello,2024-02-17,https://fbref.com/en/matches/b690885f/Hellas-Verona-Juventus-February-17-2024-Serie-A
J25,Atalanta,Sassuolo,3–0,"14,474",Gewiss Stadium,Alessandro Prontera,2024-02-17,https://fbref.com/en/matches/1e203a3e/Atalanta-Sassuolo-February-17-2024-Serie-A
J25,Lazio,Bologna,1–2,"37,000",Stadio Olimpico,Fabio Maresca,2024-02-18,https://fbref.com/en/matches/c79de8a0/Lazio-Bologna-February-18-2024-Serie-A
J25,Empoli,Fiorentina,1–1,"12,490",Stadio Carlo Castellani,Luca Pairetto,2024-02-18,https://fbref.com/en/matches/802e40b2/Empoli-Fiorentina-February-18-2024-Serie-A
J25,Udinese,Cagliari,1–1,"15,445",Bluenergy Stadium,Maurizio Mariani,2024-02-18,https://fbref.com/en/matches/8b73e145/Udinese-Cagliari-February-18-2024-Serie-A
J25,Frosinone,Roma,0–3,"16,056",Stadio Benito Stirpe,Antonio Giua,2024-02-18,https://fbref.com/en/matches/ea07d8c6/Frosinone-Roma-February-18-2024-Serie-A
J25,Monza,Milan,4–2,"14,319",U-Power Stadium,Andrea Colombo,2024-02-18,https://fbref.com/en/matches/c735ea6b/Monza-Milan-February-18-2024-Serie-A
J21,Torino,Lazio,0–2,"22,742",Stadio Olimpico di Torino,Federico La Penna,2024-02-22,https://fbref.com/en/matches/e7598003/Torino-Lazio-February-22-2024-Serie-A
J26,Bologna,Hellas Verona,2–0,"26,033",Stadio Renato Dall'Ara,Rosario Abisso,2024-02-23,https://fbref.com/en/matches/35d4984a/Bologna-Hellas-Verona-February-23-2024-Serie-A
J26,Sassuolo,Empoli,2–3,,Mapei Stadium - Città del Tricolore,Gianluca Aureliano,2024-02-24,https://fbref.com/en/matches/fd1c0d24/Sassuolo-Empoli-February-24-2024-Serie-A
J26,Salernitana,Monza,0–2,"18,560",Stadio Arechi,Michael Fabbri,2024-02-24,https://fbref.com/en/matches/9eb1114c/Salernitana-Monza-February-24-2024-Serie-A
J26,Genoa,Udinese,2–0,"31,126",Stadio Comunale Luigi Ferraris,Francesco Fourneau,2024-02-24,https://fbref.com/en/matches/e0b0bdc5/Genoa-Udinese-February-24-2024-Serie-A
J26,Juventus,Frosinone,3–2,"40,719",Allianz Stadium,Antonio Rapuano,2024-02-25,https://fbref.com/en/matches/21134622/Juventus-Frosinone-February-25-2024-Serie-A
J26,Cagliari,Napoli,1–1,"16,382",Unipol Domus,Luca Pairetto,2024-02-25,https://fbref.com/en/matches/9809e688/Cagliari-Napoli-February-25-2024-Serie-A
J26,Lecce,Inter,0–4,"27,910",Stadio Comunale Via Del Mare,Daniele Doveri,2024-02-25,https://fbref.com/en/matches/e65f6ac6/Lecce-Internazionale-February-25-2024-Serie-A
J26,Milan,Atalanta,1–1,"71,264",Stadio Giuseppe Meazza,Daniele Orsato,2024-02-25,https://fbref.com/en/matches/030a751b/Milan-Atalanta-February-25-2024-Serie-A
J26,Roma,Torino,3–2,"61,595",Stadio Olimpico,Juan Sacchi,2024-02-26,https://fbref.com/en/matches/60c4d8af/Roma-Torino-February-26-2024-Serie-A
J26,Fiorentina,Lazio,2–1,"25,190",Stadio Artemio Franchi,Marco Guida,2024-02-26,https://fbref.com/en/matches/76d3d638/Fiorentina-Lazio-February-26-2024-Serie-A
J21,Sassuolo,Napoli,1–6,"17,085",Mapei Stadium - Città del Tricolore,Daniele Chiffi,2024-02-28,https://fbref.com/en/matches/3019b840/Sassuolo-Napoli-February-28-2024-Serie-A
J21,Inter,Atalanta,4–0,"71,422",Stadio Giuseppe Meazza,Andrea Colombo,2024-02-28,https://fbref.com/en/matches/70446f62/Internazionale-Atalanta-February-28-2024-Serie-A
J27,Lazio,Milan,0–1,"48,000",Stadio Olimpico,Marco Di Bello,2024-03-01,https://fbref.com/en/matches/2c7b2e0f/Lazio-Milan-March-1-2024-Serie-A
J27,Udinese,Salernitana,1–1,"20,189",Bluenergy Stadium,Gianluca Manganiello,2024-03-02,https://fbref.com/en/matches/9b628018/Udinese-Salernitana-March-2-2024-Serie-A
J27,Monza,Roma,1–4,"14,188",U-Power Stadium,Marco Piccinini,2024-03-02,https://fbref.com/en/matches/d4ae6c82/Monza-Roma-March-2-2024-Serie-A
J27,Torino,Fiorentina,0–0,"22,845",Stadio Olimpico di Torino,Matteo Marchetti,2024-03-02,https://fbref.com/en/matches/576d1e86/Torino-Fiorentina-March-2-2024-Serie-A
J27,Hellas Verona,Sassuolo,1–0,"19,338",Stadio Marc'Antonio Bentegodi,Fabio Maresca,2024-03-03,https://fbref.com/en/matches/90141069/Hellas-Verona-Sassuolo-March-3-2024-Serie-A
J27,Empoli,Cagliari,0–1,"11,223",Stadio Carlo Castellani,Antonio Rapuano,2024-03-03,https://fbref.com/en/matches/af92650d/Empoli-Cagliari-March-3-2024-Serie-A
J27,Frosinone,Lecce,1–1,"15,334",Stadio Benito Stirpe,Marco Guida,2024-03-03,https://fbref.com/en/matches/0960e2c8/Frosinone-Lecce-March-3-2024-Serie-A
J27,Atalanta,Bologna,1–2,"14,931",Gewiss Stadium,Federico La Penna,2024-03-03,https://fbref.com/en/matches/27aab55a/Atalanta-Bologna-March-3-2024-Serie-A
J27,Napoli,Juventus,2–1,"52,000",Stadio Diego Armando Maradona,Maurizio Mariani,2024-03-03,https://fbref.com/en/matches/51db492f/Napoli-Juventus-March-3-2024-Serie-A
J27,Inter,Genoa,2–1,"75,421",Stadio Giuseppe Meazza,Giovanni Ayroldi,2024-03-04,https://fbref.com/en/matches/c4577218/Internazionale-Genoa-March-4-2024-Serie-A
