,Player,,,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
J4,Hugo Ekitike,Liverpool,UEFA Champions League,22.0,fr FRA,FW,23-137,78,0,0,0,0,3,1,0,0,28,0,0,0,0.2,0.2,0.0,2,0,13,16,81.3,1,20,3,3,0,Hugo Ekitike,22.0,fr FRA,FW,23-137,78,13,16,81.3,148,36,9,11,81.8,2,3,66.7,0,0,,0,0.0,0.0,0,0,1,0,1,Hugo Ekitike,22.0,fr FRA,FW,23-137,78,16,16,0,0,1,0,0,0,0,0,0,0,13,0,0,Hugo Ekitike,22.0,fr FRA,FW,23-137,78,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Hugo Ekitike,22.0,fr FRA,FW,23-137,78,28,0,0,5,23,7,28,3,0,0.0,3,100.0,20,120,71,3,3,1,2,1,28,6,Hugo Ekitike,22.0,fr FRA,FW,23-137,78,0,0,0,2,3,1,0,0,0,0,0,0,0,3,2,60.0
J4,Cody Gakpo,Liverpool,UEFA Champions League,18.0,nl NED,"FW,LW",26-181,12,0,0,0,0,1,1,0,0,8,1,0,0,0.7,0.7,0.0,1,0,1,4,25.0,0,2,0,2,0,Cody Gakpo,18.0,nl NED,"FW,LW",26-181,12,1,4,25.0,5,0,1,1,100.0,0,1,0.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,Cody Gakpo,18.0,nl NED,"FW,LW",26-181,12,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,Cody Gakpo,18.0,nl NED,"FW,LW",26-181,12,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,Cody Gakpo,18.0,nl NED,"FW,LW",26-181,12,8,0,0,5,3,2,8,2,0,0.0,2,100.0,2,32,6,0,1,1,0,0,4,0,Cody Gakpo,18.0,nl NED,"FW,LW",26-181,12,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,25.0
J4,Florian Wirtz,Liverpool,UEFA Champions League,7.0,de GER,LW,22-185,87,0,0,0,0,0,0,0,0,43,1,1,1,0.0,0.0,0.5,6,0,31,38,81.6,2,25,2,2,2,Florian Wirtz,7.0,de GER,LW,22-185,87,31,38,81.6,363,123,15,18,83.3,8,9,88.9,1,2,50.0,0,0.5,0.2,5,1,1,0,2,Florian Wirtz,7.0,de GER,LW,22-185,87,38,36,2,0,0,0,2,0,2,2,0,0,31,0,1,Florian Wirtz,7.0,de GER,LW,22-185,87,1,1,0,0,1,0,2,0.0,2,1,0,1,1,2,0,0,Florian Wirtz,7.0,de GER,LW,22-185,87,43,0,2,17,24,5,43,2,2,100.0,0,0.0,25,142,72,2,2,1,1,1,26,2,Florian Wirtz,7.0,de GER,LW,22-185,87,0,0,0,1,1,0,2,1,1,0,0,0,6,0,0,
J4,Federico Chiesa,Liverpool,UEFA Champions League,14.0,it ITA,FW,28-010,3,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,1,0,0,0,Federico Chiesa,14.0,it ITA,FW,28-010,3,2,2,100.0,14,10,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,Federico Chiesa,14.0,it ITA,FW,28-010,3,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,Federico Chiesa,14.0,it ITA,FW,28-010,3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Federico Chiesa,14.0,it ITA,FW,28-010,3,2,0,1,1,0,0,2,0,0,,0,,1,4,1,0,0,0,0,0,1,0,Federico Chiesa,14.0,it ITA,FW,28-010,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
J4,Mohamed Salah,Liverpool,UEFA Champions League,11.0,eg EGY,RW,33-142,90,0,0,0,0,2,0,0,0,34,2,1,0,0.3,0.3,0.1,6,0,12,20,60.0,2,26,3,10,5,Mohamed Salah,11.0,eg EGY,RW,33-142,90,12,20,60.0,204,51,6,9,66.7,5,8,62.5,1,2,50.0,0,0.1,0.2,2,0,1,1,2,Mohamed Salah,11.0,eg EGY,RW,33-142,90,20,20,0,0,0,0,3,0,0,0,0,0,12,0,0,Mohamed Salah,11.0,eg EGY,RW,33-142,90,2,0,1,0,1,0,2,0.0,2,0,0,0,1,3,0,0,Mohamed Salah,11.0,eg EGY,RW,33-142,90,34,0,5,12,18,7,34,10,5,50.0,5,50.0,26,205,111,3,2,1,2,1,25,8,Mohamed Salah,11.0,eg EGY,RW,33-142,90,0,0,0,1,2,0,3,1,0,0,0,0,3,1,0,100.0
J4,Dominik Szoboszlai,Liverpool,UEFA Champions League,8.0,hu HUN,AM,25-010,90,0,1,0,0,5,4,0,0,52,0,1,0,0.5,0.5,0.5,7,1,33,42,78.6,3,33,2,0,0,Dominik Szoboszlai,8.0,hu HUN,AM,25-010,90,33,42,78.6,595,213,19,22,86.4,8,8,100.0,6,10,60.0,1,0.5,0.4,3,6,0,0,3,Dominik Szoboszlai,8.0,hu HUN,AM,25-010,90,42,36,6,4,0,1,3,0,2,0,1,0,33,0,2,Dominik Szoboszlai,8.0,hu HUN,AM,25-010,90,0,0,0,0,0,0,2,0.0,2,0,0,0,1,1,0,0,Dominik Szoboszlai,8.0,hu HUN,AM,25-010,90,52,0,7,27,18,2,52,0,0,,0,,33,156,88,2,0,1,1,1,34,2,Dominik Szoboszlai,8.0,hu HUN,AM,25-010,90,0,0,0,2,1,0,3,1,0,0,0,0,6,1,2,33.3
J4,Alexis Mac Allister,Liverpool,UEFA Champions League,10.0,ar ARG,DM,26-315,78,1,0,0,0,4,2,1,0,48,3,1,2,0.4,0.4,0.0,0,0,32,36,88.9,0,32,2,1,1,Alexis Mac Allister,10.0,ar ARG,DM,26-315,78,32,36,88.9,356,80,19,22,86.4,9,9,100.0,0,0,,0,0.0,0.0,0,3,0,0,0,Alexis Mac Allister,10.0,ar ARG,DM,26-315,78,36,34,1,0,0,0,0,0,0,0,0,0,32,1,0,Alexis Mac Allister,10.0,ar ARG,DM,26-315,78,3,3,1,2,0,3,4,75.0,1,2,1,1,1,4,0,0,Alexis Mac Allister,10.0,ar ARG,DM,26-315,78,48,2,8,24,17,1,48,1,1,100.0,0,0.0,32,125,79,2,1,0,2,1,34,2,Alexis Mac Allister,10.0,ar ARG,DM,26-315,78,1,0,0,2,0,0,0,1,3,0,0,0,2,0,1,0.0
J4,Curtis Jones,Liverpool,UEFA Champions League,17.0,eng ENG,DM,24-278,12,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,3,1,0,0,Curtis Jones,17.0,eng ENG,DM,24-278,12,2,3,66.7,30,0,1,2,50.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,Curtis Jones,17.0,eng ENG,DM,24-278,12,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,Curtis Jones,17.0,eng ENG,DM,24-278,12,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Curtis Jones,17.0,eng ENG,DM,24-278,12,4,1,1,3,0,0,4,0,0,,0,,3,45,31,1,0,0,0,0,3,0,Curtis Jones,17.0,eng ENG,DM,24-278,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J4,Ryan Gravenberch,Liverpool,UEFA Champions League,38.0,nl NED,DM,23-172,90,0,0,0,0,0,0,0,0,43,0,4,1,0.0,0.0,0.0,3,1,25,29,86.2,3,27,2,0,0,Ryan Gravenberch,38.0,nl NED,DM,23-172,90,25,29,86.2,311,98,21,23,91.3,4,4,100.0,0,1,0.0,0,0.0,0.0,0,1,0,0,3,Ryan Gravenberch,38.0,nl NED,DM,23-172,90,29,27,2,2,0,0,0,0,0,0,0,0,25,0,0,Ryan Gravenberch,38.0,nl NED,DM,23-172,90,0,0,0,0,0,0,1,0.0,1,1,1,0,4,4,1,0,Ryan Gravenberch,38.0,nl NED,DM,23-172,90,43,2,11,21,11,0,43,0,0,,0,,27,145,95,2,1,0,1,0,24,0,Ryan Gravenberch,38.0,nl NED,DM,23-172,90,0,0,0,1,2,1,0,4,0,0,0,0,6,0,1,0.0
J4,Andrew Robertson,Liverpool,UEFA Champions League,26.0,sct SCO,LB,31-238,87,0,0,0,0,0,0,0,0,46,3,1,0,0.0,0.0,0.1,2,0,33,40,82.5,4,24,0,1,0,Andrew Robertson,26.0,sct SCO,LB,31-238,87,33,40,82.5,519,155,19,19,100.0,11,16,68.8,3,4,75.0,0,0.1,0.1,1,0,3,0,4,Andrew Robertson,26.0,sct SCO,LB,31-238,87,40,30,10,2,1,0,3,8,0,0,0,0,33,0,0,Andrew Robertson,26.0,sct SCO,LB,31-238,87,3,1,2,0,1,0,0,,0,0,0,0,1,4,1,0,Andrew Robertson,26.0,sct SCO,LB,31-238,87,46,4,13,16,18,0,46,1,0,0.0,1,100.0,24,87,40,0,0,0,0,0,25,2,Andrew Robertson,26.0,sct SCO,LB,31-238,87,0,0,0,1,0,0,3,1,1,0,0,0,3,1,0,100.0
