Team,League,Game Week,Possession,Passing Accuracy,Shots on Target,Saves
Wolfsburg,German Bundesliga,J7,41%,332 of 444 — 75%,3 of 11 — 27%,4 of 7 — 57%
Stuttgart,German Bundesliga,J7,59%,81% — 526 of 651,47% — 7 of 15,100% — 3 of 3
