Team,League,Game Week,Possession,Passing Accuracy,Shots on Target,Saves
Galatasaray,UEFA Champions League,J3,39%,325 of 398 — 82%,11 of 23 — 48%,1 of 2 — 50%
Bodø/Glimt,UEFA Champions League,J3,61%,85% — 540 of 633,25% — 2 of 8,72% — 8 of 11
