Team,League,Game Week,Possession,Passing Accuracy,Shots on Target,Saves
Brann,UEFA Europa League,J3,52%,362 of 463 — 78%,5 of 13 — 38%,1 of 1 — 100%
Rangers,UEFA Europa League,J3,48%,75% — 314 of 420,11% — 1 of 9,40% — 2 of 5
