,Player,,,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
J3,Nelson Weiper,Mainz 05,UEFA Europa Conference League,44.0,de GER,FW,20-234,90,0,0,0,0,4,2,0,0,34,1,2,1,0.7,0.7,0.1,3,1,12,20,60.0,0,14,2,1,0,Nelson Weiper,44.0,de GER,FW,20-234,90,12,20,60.0,113,5,9,10,90.0,1,7,14.3,0,0,,0,0.1,0.0,1,0,0,0,0,Nelson Weiper,44.0,de GER,FW,20-234,90,20,19,1,0,0,0,1,0,0,0,0,0,12,0,1,Nelson Weiper,44.0,de GER,FW,20-234,90,1,0,0,1,0,0,0,,0,1,0,1,2,3,0,0,Nelson Weiper,44.0,de GER,FW,20-234,90,34,0,1,16,17,5,34,1,0,0.0,1,100.0,14,59,38,2,2,1,2,1,24,8,Nelson Weiper,44.0,de GER,FW,20-234,90,0,0,0,2,1,0,1,2,0,0,0,0,4,3,11,21.4
J3,Armindo Sieb,Mainz 05,UEFA Europa Conference League,11.0,de GER,AM,22-262,59,0,0,0,0,1,0,0,0,18,0,0,0,0.1,0.1,0.0,0,0,8,15,53.3,1,12,1,2,2,Armindo Sieb,11.0,de GER,AM,22-262,59,8,15,53.3,98,21,5,6,83.3,2,4,50.0,0,1,0.0,0,0.0,0.0,0,1,0,0,1,Armindo Sieb,11.0,de GER,AM,22-262,59,15,15,0,0,0,0,0,0,0,0,0,0,8,0,1,Armindo Sieb,11.0,de GER,AM,22-262,59,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Armindo Sieb,11.0,de GER,AM,22-262,59,18,0,2,6,11,3,18,2,2,100.0,0,0.0,12,80,46,1,0,0,2,0,17,3,Armindo Sieb,11.0,de GER,AM,22-262,59,0,0,0,1,0,0,0,0,0,0,0,0,4,1,1,50.0
J3,Lee Jae-sung,Mainz 05,UEFA Europa Conference League,7.0,kr KOR,"AM,CM",33-088,31,1,1,0,0,2,1,0,0,14,1,0,0,0.2,0.2,0.7,2,1,6,10,60.0,1,9,0,0,0,Lee Jae-sung,7.0,kr KOR,"AM,CM",33-088,31,6,10,60.0,96,33,3,5,60.0,2,4,50.0,1,1,100.0,1,0.7,0.0,1,1,0,0,1,Lee Jae-sung,7.0,kr KOR,"AM,CM",33-088,31,10,10,0,0,0,0,1,0,0,0,0,0,6,0,0,Lee Jae-sung,7.0,kr KOR,"AM,CM",33-088,31,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,Lee Jae-sung,7.0,kr KOR,"AM,CM",33-088,31,14,0,0,6,8,2,14,0,0,,0,,9,14,6,0,1,0,0,1,11,2,Lee Jae-sung,7.0,kr KOR,"AM,CM",33-088,31,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2,0.0
J3,Paul Nebel,Mainz 05,UEFA Europa Conference League,8.0,de GER,AM,23-027,64,0,0,0,0,1,0,1,0,41,1,0,1,0.0,0.0,0.3,2,0,25,33,75.8,4,24,0,3,2,Paul Nebel,8.0,de GER,AM,23-027,64,25,33,75.8,389,148,13,17,76.5,7,8,87.5,2,3,66.7,0,0.3,0.2,1,2,2,1,4,Paul Nebel,8.0,de GER,AM,23-027,64,33,30,3,0,0,0,3,1,1,1,0,0,25,0,0,Paul Nebel,8.0,de GER,AM,23-027,64,1,1,0,1,0,1,2,50.0,1,1,0,1,0,1,0,0,Paul Nebel,8.0,de GER,AM,23-027,64,41,0,0,26,15,0,41,3,2,66.7,1,33.3,24,68,23,0,3,0,2,0,24,4,Paul Nebel,8.0,de GER,AM,23-027,64,1,0,0,1,1,1,3,0,1,0,0,0,2,0,3,0.0
J3,Benedict Hollerbach,Mainz 05,UEFA Europa Conference League,17.0,de GER,AM,24-173,26,1,0,0,0,1,1,0,0,14,0,0,2,0.7,0.7,0.1,2,1,5,7,71.4,1,10,0,1,0,Benedict Hollerbach,17.0,de GER,AM,24-173,26,5,7,71.4,61,28,3,4,75.0,0,1,0.0,1,1,100.0,0,0.1,0.0,1,2,0,0,1,Benedict Hollerbach,17.0,de GER,AM,24-173,26,7,7,0,0,0,0,0,0,0,0,0,0,5,0,0,Benedict Hollerbach,17.0,de GER,AM,24-173,26,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,1,0,Benedict Hollerbach,17.0,de GER,AM,24-173,26,14,1,1,9,4,2,14,1,0,0.0,1,100.0,10,55,24,0,0,0,1,3,8,2,Benedict Hollerbach,17.0,de GER,AM,24-173,26,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0.0
J3,Nadiem Amiri,Mainz 05,UEFA Europa Conference League,10.0,de GER,CM,29-010,80,0,0,0,0,1,0,1,0,45,1,0,0,0.1,0.1,0.1,3,0,32,41,78.0,5,24,0,0,0,Nadiem Amiri,10.0,de GER,CM,29-010,80,32,41,78.0,457,191,18,19,94.7,10,11,90.9,2,7,28.6,0,0.1,0.1,2,4,1,0,5,Nadiem Amiri,10.0,de GER,CM,29-010,80,41,38,3,2,0,0,3,0,1,0,1,0,32,0,0,Nadiem Amiri,10.0,de GER,CM,29-010,80,1,0,0,1,0,1,2,50.0,1,0,0,0,0,1,0,0,Nadiem Amiri,10.0,de GER,CM,29-010,80,45,1,5,25,15,1,45,0,0,,0,,24,76,54,0,0,0,1,0,32,2,Nadiem Amiri,10.0,de GER,CM,29-010,80,1,0,0,3,0,0,3,0,0,0,0,0,3,0,0,
J3,William Bøving,Mainz 05,UEFA Europa Conference League,14.0,dk DEN,AM,22-250,10,0,0,0,0,1,0,0,0,12,0,0,0,0.1,0.1,0.0,0,0,6,9,66.7,0,5,0,1,1,William Bøving,14.0,dk DEN,AM,22-250,10,6,9,66.7,41,12,2,3,66.7,1,3,33.3,0,0,,0,0.0,0.0,0,1,0,0,0,William Bøving,14.0,dk DEN,AM,22-250,10,9,7,2,1,0,0,2,0,1,0,1,0,6,0,0,William Bøving,14.0,dk DEN,AM,22-250,10,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,William Bøving,14.0,dk DEN,AM,22-250,10,12,0,2,4,6,1,12,1,1,100.0,0,0.0,5,9,1,0,0,0,1,0,3,1,William Bøving,14.0,dk DEN,AM,22-250,10,0,0,0,1,1,0,2,0,0,0,0,0,1,1,0,100.0
J3,Lennard Maloney,Mainz 05,UEFA Europa Conference League,15.0,us USA,CM,26-029,58,0,0,0,0,0,0,1,0,30,1,0,0,0.0,0.0,0.0,1,0,18,24,75.0,2,14,0,1,0,Lennard Maloney,15.0,us USA,CM,26-029,58,18,24,75.0,225,73,13,16,81.3,5,6,83.3,0,0,,0,0.0,0.0,0,2,0,0,2,Lennard Maloney,15.0,us USA,CM,26-029,58,24,24,0,0,0,0,0,0,0,0,0,0,18,0,1,Lennard Maloney,15.0,us USA,CM,26-029,58,1,0,1,0,0,0,2,0.0,2,0,0,0,0,1,0,0,Lennard Maloney,15.0,us USA,CM,26-029,58,30,0,4,27,0,0,30,1,0,0.0,1,100.0,14,33,12,0,0,0,1,0,17,1,Lennard Maloney,15.0,us USA,CM,26-029,58,1,0,0,4,0,0,0,0,0,0,0,0,3,4,2,66.7
J3,Kaishu Sano,Mainz 05,UEFA Europa Conference League,6.0,jp JPN,CM,24-311,32,0,1,0,0,2,0,0,0,27,0,2,0,0.1,0.1,0.1,3,1,16,20,80.0,6,13,2,1,1,Kaishu Sano,6.0,jp JPN,CM,24-311,32,16,20,80.0,232,137,12,13,92.3,2,3,66.7,2,3,66.7,1,0.1,0.1,1,4,2,1,6,Kaishu Sano,6.0,jp JPN,CM,24-311,32,20,19,1,1,0,0,1,0,0,0,0,0,16,0,1,Kaishu Sano,6.0,jp JPN,CM,24-311,32,0,0,0,0,0,0,0,,0,0,0,0,2,2,0,0,Kaishu Sano,6.0,jp JPN,CM,24-311,32,27,0,1,17,9,1,27,1,1,100.0,0,0.0,13,80,28,2,0,1,0,0,13,2,Kaishu Sano,6.0,jp JPN,CM,24-311,32,0,0,0,0,1,0,1,2,0,0,0,0,3,0,0,
J3,Sota Kawasaki,Mainz 05,UEFA Europa Conference League,24.0,jp JPN,WB,24-099,90,0,0,0,0,0,0,0,0,40,6,3,1,0.0,0.0,0.0,1,0,20,27,74.1,4,14,1,0,0,Sota Kawasaki,24.0,jp JPN,WB,24-099,90,20,27,74.1,283,147,11,13,84.6,8,12,66.7,0,0,,0,0.0,0.0,0,4,0,0,4,Sota Kawasaki,24.0,jp JPN,WB,24-099,90,27,22,4,0,0,0,0,4,0,0,0,0,20,1,0,Sota Kawasaki,24.0,jp JPN,WB,24-099,90,6,5,1,3,2,3,3,100.0,0,1,0,1,3,9,2,0,Sota Kawasaki,24.0,jp JPN,WB,24-099,90,40,1,6,17,17,3,40,0,0,,0,,14,57,27,1,0,0,0,0,15,1,Sota Kawasaki,24.0,jp JPN,WB,24-099,90,0,0,0,2,2,0,0,3,5,0,0,0,2,0,2,0.0
