Team,League,Game Week,Possession,Passing Accuracy,Shots on Target,Saves
Alavés,Spanish La Liga,J5,49%,337 of 444 — 76%,4 of 7 — 57%,1 of 3 — 33%
Sevilla,Spanish La Liga,J5,51%,79% — 367 of 467,33% — 3 of 9,100% — 4 of 4
