Team,League,Game Week,Possession,Passing Accuracy,Shots on Target,Saves
Cremonese,Italian Serie A,J8,34%,197 of 301 — 65%,5 of 9 — 56%,5 of 6 — 83%
Atalanta,Italian Serie A,J8,66%,81% — 469 of 577,30% — 6 of 20,80% — 4 of 5
