,Player,,,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
J3,Kauã Elias,Shakhtar,UEFA Europa Conference League,19.0,br BRA,FW,19-223,90,1,0,0,0,3,1,0,0,32,1,0,0,0.6,0.6,0.0,2,0,14,18,77.8,1,19,1,2,0,Kauã Elias,19.0,br BRA,FW,19-223,90,14,18,77.8,192,20,10,13,76.9,2,3,66.7,1,1,100.0,0,0.0,0.0,1,0,1,0,1,Kauã Elias,19.0,br BRA,FW,19-223,90,18,17,1,0,0,1,0,0,0,0,0,0,14,0,0,Kauã Elias,19.0,br BRA,FW,19-223,90,1,0,0,1,0,0,0,,0,0,0,0,0,1,1,0,Kauã Elias,19.0,br BRA,FW,19-223,90,32,1,2,8,22,6,32,2,0,0.0,2,100.0,19,111,57,1,1,0,4,2,26,9,Kauã Elias,19.0,br BRA,FW,19-223,90,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3,0.0
J3,Isaque,Shakhtar,UEFA Europa Conference League,14.0,br BRA,LM,18-196,90,0,1,0,0,2,0,0,0,69,2,1,0,0.1,0.1,0.2,4,1,44,52,84.6,4,39,1,6,2,Isaque,14.0,br BRA,LM,18-196,90,44,52,84.6,599,118,34,37,91.9,7,10,70.0,3,3,100.0,1,0.2,0.1,3,2,1,0,4,Isaque,14.0,br BRA,LM,18-196,90,52,51,1,0,0,0,1,1,0,0,0,0,44,0,1,Isaque,14.0,br BRA,LM,18-196,90,2,2,1,1,0,0,0,,0,0,0,0,1,3,1,0,Isaque,14.0,br BRA,LM,18-196,90,69,0,5,21,45,7,69,6,2,33.3,3,50.0,39,221,115,1,3,0,3,2,49,9,Isaque,14.0,br BRA,LM,18-196,90,0,0,0,2,3,0,1,1,2,0,0,0,9,0,1,0.0
J3,Luca Meirelles,Shakhtar,UEFA Europa Conference League,49.0,br BRA,CM,18-236,74,0,0,0,0,1,0,0,0,27,1,0,0,0.0,0.0,0.0,2,0,17,18,94.4,2,16,1,3,1,Luca Meirelles,49.0,br BRA,CM,18-236,74,17,18,94.4,256,28,11,11,100.0,5,5,100.0,1,2,50.0,0,0.0,0.1,1,0,1,0,2,Luca Meirelles,49.0,br BRA,CM,18-236,74,18,17,1,0,0,2,0,1,0,0,0,0,17,0,0,Luca Meirelles,49.0,br BRA,CM,18-236,74,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,Luca Meirelles,49.0,br BRA,CM,18-236,74,27,0,0,9,20,6,27,3,1,33.3,2,66.7,16,126,56,1,1,0,3,1,23,6,Luca Meirelles,49.0,br BRA,CM,18-236,74,0,0,0,1,0,0,0,0,1,0,0,0,2,1,0,100.0
J3,Maryan Shved,Shakhtar,UEFA Europa Conference League,9.0,ua UKR,CM,28-113,16,0,0,0,0,1,0,0,0,9,0,1,0,0.0,0.0,0.0,1,0,3,5,60.0,1,3,1,1,0,Maryan Shved,9.0,ua UKR,CM,28-113,16,3,5,60.0,35,14,2,2,100.0,1,2,50.0,0,0,,0,0.0,0.0,0,0,0,0,1,Maryan Shved,9.0,ua UKR,CM,28-113,16,5,5,0,0,0,0,0,0,0,0,0,0,3,0,1,Maryan Shved,9.0,ua UKR,CM,28-113,16,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,1,0,Maryan Shved,9.0,ua UKR,CM,28-113,16,9,1,2,2,5,1,9,1,0,0.0,1,100.0,3,37,34,1,1,0,0,0,5,1,Maryan Shved,9.0,ua UKR,CM,28-113,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
J3,Artem Bondarenko,Shakhtar,UEFA Europa Conference League,21.0,ua UKR,CM,25-077,67,1,0,0,0,2,2,0,0,65,1,1,0,0.1,0.1,0.5,5,0,54,57,94.7,5,33,1,3,2,Artem Bondarenko,21.0,ua UKR,CM,25-077,67,54,57,94.7,836,113,32,33,97.0,21,21,100.0,1,2,50.0,0,0.5,0.6,2,3,2,0,5,Artem Bondarenko,21.0,ua UKR,CM,25-077,67,57,57,0,0,0,0,1,0,0,0,0,0,54,0,1,Artem Bondarenko,21.0,ua UKR,CM,25-077,67,1,1,0,1,0,0,0,,0,0,0,0,1,2,2,0,Artem Bondarenko,21.0,ua UKR,CM,25-077,67,65,2,2,24,40,2,65,3,2,66.7,1,33.3,33,196,46,1,3,1,1,2,57,8,Artem Bondarenko,21.0,ua UKR,CM,25-077,67,0,0,0,0,1,1,1,1,1,0,0,0,2,0,0,
J3,Anton Hlushchenko,Shakhtar,UEFA Europa Conference League,20.0,ua UKR,CM,21-200,23,0,0,0,0,0,0,0,0,16,1,0,0,0.0,0.0,0.0,0,0,12,14,85.7,0,3,0,0,0,Anton Hlushchenko,20.0,ua UKR,CM,21-200,23,12,14,85.7,169,5,7,8,87.5,4,5,80.0,0,0,,0,0.0,0.0,0,0,0,0,0,Anton Hlushchenko,20.0,ua UKR,CM,21-200,23,14,14,0,0,0,0,0,0,0,0,0,0,12,0,0,Anton Hlushchenko,20.0,ua UKR,CM,21-200,23,1,0,1,0,0,1,5,20.0,4,0,0,0,0,1,0,0,Anton Hlushchenko,20.0,ua UKR,CM,21-200,23,16,0,3,7,6,0,16,0,0,,0,,3,10,0,0,0,0,1,0,10,1,Anton Hlushchenko,20.0,ua UKR,CM,21-200,23,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
J3,Lucas Ferreira,Shakhtar,UEFA Europa Conference League,37.0,br BRA,RM,19-192,90,0,0,0,0,3,0,0,0,48,3,0,1,0.2,0.2,0.1,5,0,26,35,74.3,5,32,5,3,2,Lucas Ferreira,37.0,br BRA,RM,19-192,90,26,35,74.3,359,45,17,19,89.5,8,11,72.7,1,1,100.0,0,0.1,0.1,2,0,2,0,5,Lucas Ferreira,37.0,br BRA,RM,19-192,90,35,33,2,1,0,0,4,1,0,0,0,0,26,0,3,Lucas Ferreira,37.0,br BRA,RM,19-192,90,3,2,0,3,0,0,0,,0,1,0,1,0,3,1,0,Lucas Ferreira,37.0,br BRA,RM,19-192,90,48,0,2,16,32,5,48,3,2,66.7,1,33.3,32,297,143,5,5,2,1,5,39,13,Lucas Ferreira,37.0,br BRA,RM,19-192,90,0,0,0,1,2,1,4,0,2,0,0,0,3,0,0,
J3,Yehor Nazaryna,Shakhtar,UEFA Europa Conference League,29.0,ua UKR,DM,28-119,90,0,1,0,0,2,1,0,0,95,2,4,0,0.1,0.1,0.2,5,1,74,87,85.1,6,47,1,1,1,Yehor Nazaryna,29.0,ua UKR,DM,28-119,90,74,87,85.1,1271,408,29,32,90.6,37,40,92.5,5,11,45.5,1,0.2,0.5,3,10,0,0,6,Yehor Nazaryna,29.0,ua UKR,DM,28-119,90,87,74,12,4,0,0,10,0,8,4,3,0,74,1,0,Yehor Nazaryna,29.0,ua UKR,DM,28-119,90,2,1,1,1,0,0,0,,0,0,0,0,4,6,0,0,Yehor Nazaryna,29.0,ua UKR,DM,28-119,90,95,1,6,57,33,0,95,1,1,100.0,0,0.0,47,291,91,1,5,0,2,0,66,1,Yehor Nazaryna,29.0,ua UKR,DM,28-119,90,0,0,0,0,1,0,10,4,1,0,0,0,5,1,0,100.0
J3,Irakli Azarov,Shakhtar,UEFA Europa Conference League,16.0,ge GEO,LB,23-258,90,0,0,0,0,0,0,0,0,89,2,0,0,0.0,0.0,0.0,2,0,74,83,89.2,7,43,1,1,0,Irakli Azarov,16.0,ge GEO,LB,23-258,90,74,83,89.2,1431,289,32,34,94.1,33,37,89.2,9,11,81.8,0,0.0,0.2,1,4,2,1,7,Irakli Azarov,16.0,ge GEO,LB,23-258,90,83,71,12,1,0,1,1,11,0,0,0,0,74,0,0,Irakli Azarov,16.0,ge GEO,LB,23-258,90,2,1,1,1,0,2,2,100.0,0,0,0,0,0,2,1,0,Irakli Azarov,16.0,ge GEO,LB,23-258,90,89,0,14,47,28,1,89,1,0,0.0,1,100.0,43,252,106,1,2,0,1,0,55,5,Irakli Azarov,16.0,ge GEO,LB,23-258,90,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,100.0
J3,Valerii Bondar,Shakhtar,UEFA Europa Conference League,5.0,ua UKR,CB,26-252,90,0,0,0,0,1,0,0,0,102,0,0,1,0.0,0.0,0.0,1,0,93,98,94.9,5,72,0,0,0,Valerii Bondar,5.0,ua UKR,CB,26-252,90,93,98,94.9,1796,444,27,28,96.4,63,63,100.0,3,7,42.9,0,0.0,0.0,1,8,0,0,5,Valerii Bondar,5.0,ua UKR,CB,26-252,90,98,98,0,0,0,2,0,0,0,0,0,0,93,0,0,Valerii Bondar,5.0,ua UKR,CB,26-252,90,0,0,0,0,0,0,0,,0,1,1,0,0,0,2,0,Valerii Bondar,5.0,ua UKR,CB,26-252,90,102,7,15,79,10,1,102,0,0,,0,,72,488,278,0,3,0,0,0,89,0,Valerii Bondar,5.0,ua UKR,CB,26-252,90,0,0,0,1,0,0,0,0,0,0,0,0,6,1,0,100.0
