Team,League,Game Week,Possession,Passing Accuracy,Shots on Target,Saves
Sevilla,Spanish La Liga,J4,53%,359 of 434 — 83%,3 of 7 — 43%,0 of 2 — 0%
Elche,Spanish La Liga,J4,47%,81% — 309 of 382,40% — 2 of 5,33% — 1 of 3
