,Player,,,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
J4,Marko Arnautović,Red Star,UEFA Europa League,89.0,at AUT,FW,36-201,87,1,0,1,1,2,1,1,0,33,0,0,0,1.1,0.3,0.1,4,0,14,25,56.0,1,28,1,0,0,Marko Arnautović,89.0,at AUT,FW,36-201,87,14,25,56.0,222,22,8,12,66.7,2,4,50.0,2,4,50.0,0,0.1,0.1,1,0,0,0,1,Marko Arnautović,89.0,at AUT,FW,36-201,87,25,25,0,0,0,1,0,0,0,0,0,0,14,0,0,Marko Arnautović,89.0,at AUT,FW,36-201,87,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Marko Arnautović,89.0,at AUT,FW,36-201,87,33,1,2,19,13,6,32,0,0,,0,,28,128,28,1,0,1,3,1,30,7,Marko Arnautović,89.0,at AUT,FW,36-201,87,1,0,0,3,2,2,0,0,0,0,0,0,3,2,1,66.7
J4,Bruno Duarte,Red Star,UEFA Europa League,17.0,br BRA,"AM,FW",29-227,3,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,1,0,1,2,50.0,0,2,1,0,0,Bruno Duarte,17.0,br BRA,"AM,FW",29-227,3,1,2,50.0,12,5,1,1,100.0,0,1,0.0,0,0,,0,0.0,0.0,1,0,0,0,0,Bruno Duarte,17.0,br BRA,"AM,FW",29-227,3,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,Bruno Duarte,17.0,br BRA,"AM,FW",29-227,3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Bruno Duarte,17.0,br BRA,"AM,FW",29-227,3,3,0,0,2,1,0,3,0,0,,0,,2,25,10,1,1,0,1,0,2,0,Bruno Duarte,17.0,br BRA,"AM,FW",29-227,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J4,Mirko Ivanić,Red Star,UEFA Europa League,4.0,me MNE,LW,32-054,87,0,0,0,0,1,0,0,0,35,1,2,2,0.1,0.1,0.4,4,1,17,23,73.9,3,20,2,6,1,Mirko Ivanić,4.0,me MNE,LW,32-054,87,17,23,73.9,315,157,5,6,83.3,7,10,70.0,3,4,75.0,0,0.4,0.4,3,3,1,1,3,Mirko Ivanić,4.0,me MNE,LW,32-054,87,23,21,2,0,0,0,2,2,0,0,0,0,17,0,1,Mirko Ivanić,4.0,me MNE,LW,32-054,87,1,1,0,0,1,1,3,33.3,2,2,0,2,2,3,0,0,Mirko Ivanić,4.0,me MNE,LW,32-054,87,35,0,7,16,16,2,35,6,1,16.7,4,66.7,20,156,42,2,1,1,2,0,15,3,Mirko Ivanić,4.0,me MNE,LW,32-054,87,0,0,0,3,1,0,2,2,1,1,0,0,8,0,0,
J4,Milson,Red Star,UEFA Europa League,7.0,ao ANG,LW,26-025,3,0,0,0,0,1,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,3,1,0,0,Milson,7.0,ao ANG,LW,26-025,3,2,2,100.0,23,7,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,Milson,7.0,ao ANG,LW,26-025,3,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,Milson,7.0,ao ANG,LW,26-025,3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Milson,7.0,ao ANG,LW,26-025,3,3,0,0,2,1,1,3,0,0,,0,,3,22,12,1,0,1,0,0,3,0,Milson,7.0,ao ANG,LW,26-025,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
J4,Nemanja Radonjić,Red Star,UEFA Europa League,49.0,rs SRB,RW,29-264,89,0,0,0,0,0,0,1,0,28,1,2,0,0.0,0.0,0.0,0,0,11,18,61.1,4,21,2,2,0,Nemanja Radonjić,49.0,rs SRB,RW,29-264,89,11,18,61.1,130,95,8,12,66.7,3,5,60.0,0,1,0.0,0,0.0,0.0,0,1,3,0,4,Nemanja Radonjić,49.0,rs SRB,RW,29-264,89,18,18,0,0,0,0,0,0,0,0,0,0,11,0,1,Nemanja Radonjić,49.0,rs SRB,RW,29-264,89,1,1,1,0,0,1,2,50.0,1,0,0,0,2,3,2,0,Nemanja Radonjić,49.0,rs SRB,RW,29-264,89,28,3,9,13,6,0,28,2,0,0.0,2,100.0,21,131,53,2,0,0,3,2,18,5,Nemanja Radonjić,49.0,rs SRB,RW,29-264,89,1,0,0,2,0,0,0,2,1,0,0,0,4,0,1,0.0
J4,Aleksandar Katai,Red Star,UEFA Europa League,10.0,rs SRB,FW,34-273,1,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,2,0,0,0,Aleksandar Katai,10.0,rs SRB,FW,34-273,1,2,2,100.0,30,7,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,Aleksandar Katai,10.0,rs SRB,FW,34-273,1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,Aleksandar Katai,10.0,rs SRB,FW,34-273,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Aleksandar Katai,10.0,rs SRB,FW,34-273,1,2,0,0,1,1,0,2,0,0,,0,,2,28,10,0,1,0,0,0,1,0,Aleksandar Katai,10.0,rs SRB,FW,34-273,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,
J4,Tomás Händel,Red Star,UEFA Europa League,20.0,pt POR,AM,24-344,66,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,4,0,17,25,68.0,3,20,1,0,0,Tomás Händel,20.0,pt POR,AM,24-344,66,17,25,68.0,323,96,7,11,63.6,8,9,88.9,2,3,66.7,0,0.0,0.2,0,2,1,0,3,Tomás Händel,20.0,pt POR,AM,24-344,66,25,24,1,0,0,0,2,0,1,1,0,0,17,0,2,Tomás Händel,20.0,pt POR,AM,24-344,66,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Tomás Händel,20.0,pt POR,AM,24-344,66,27,0,3,16,8,1,27,0,0,,0,,20,102,52,1,1,0,0,0,18,1,Tomás Händel,20.0,pt POR,AM,24-344,66,0,0,0,0,1,0,2,0,0,0,0,0,3,0,1,0.0
J4,Vasilije Kostov,Red Star,UEFA Europa League,22.0,rs SRB,"AM,RW",17-179,24,0,0,0,0,1,0,0,0,11,0,0,0,0.1,0.1,0.0,0,0,2,3,66.7,0,5,1,1,1,Vasilije Kostov,22.0,rs SRB,"AM,RW",17-179,24,2,3,66.7,34,4,1,1,100.0,1,1,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,Vasilije Kostov,22.0,rs SRB,"AM,RW",17-179,24,3,3,0,0,0,0,1,0,0,0,0,0,2,0,0,Vasilije Kostov,22.0,rs SRB,"AM,RW",17-179,24,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,Vasilije Kostov,22.0,rs SRB,"AM,RW",17-179,24,11,1,4,2,5,1,11,1,1,100.0,0,0.0,5,32,15,1,0,0,1,0,6,0,Vasilije Kostov,22.0,rs SRB,"AM,RW",17-179,24,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
J4,Timi Elšnik,Red Star,UEFA Europa League,21.0,si SVN,DM,27-191,90,0,0,0,0,0,0,0,0,58,3,1,0,0.0,0.0,0.0,0,0,32,47,68.1,4,29,1,0,0,Timi Elšnik,21.0,si SVN,DM,27-191,90,32,47,68.1,448,106,15,22,68.2,13,16,81.3,1,5,20.0,0,0.0,0.0,0,1,0,0,4,Timi Elšnik,21.0,si SVN,DM,27-191,90,47,40,7,3,0,0,6,0,4,0,4,0,32,0,1,Timi Elšnik,21.0,si SVN,DM,27-191,90,3,1,3,0,0,1,3,33.3,2,0,0,0,1,4,6,0,Timi Elšnik,21.0,si SVN,DM,27-191,90,58,6,20,32,7,0,58,0,0,,0,,29,133,48,1,0,0,0,0,28,0,Timi Elšnik,21.0,si SVN,DM,27-191,90,0,0,0,5,1,0,6,1,1,0,0,0,5,2,0,100.0
J4,Rade Krunić,Red Star,UEFA Europa League,33.0,ba BIH,DM,32-030,90,0,0,0,0,1,0,0,0,44,4,1,1,0.1,0.1,0.0,1,0,29,32,90.6,3,23,0,0,0,Rade Krunić,33.0,ba BIH,DM,32-030,90,29,32,90.6,484,179,17,18,94.4,9,9,100.0,3,3,100.0,0,0.0,0.0,0,3,0,0,3,Rade Krunić,33.0,ba BIH,DM,32-030,90,32,28,3,2,0,0,0,0,0,0,0,0,29,1,1,Rade Krunić,33.0,ba BIH,DM,32-030,90,4,2,3,1,0,4,6,66.7,2,1,1,0,1,5,5,0,Rade Krunić,33.0,ba BIH,DM,32-030,90,44,7,17,23,5,3,44,0,0,,0,,23,86,31,0,0,0,0,0,19,2,Rade Krunić,33.0,ba BIH,DM,32-030,90,0,0,0,1,1,0,0,1,2,0,0,0,4,2,1,66.7
