Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J6,Jordan Pickford,Everton,English Premier League,eng ENG,31-206,90,3,1,2,66.7,1.4,7,13,53.8,30,5,40.0,36.1,4,25.0,38.5,14,0,0.0,4,21.3
J6,Alphonse Areola,West Ham,English Premier League,fr FRA,32-214,90,6,1,5,83.3,0.4,5,18,27.8,32,6,40.6,35.7,6,83.3,55.0,15,0,0.0,0,4.0
