Team,League,Game Week,Possession,Passing Accuracy,Shots on Target,Saves
Toulouse,French Ligue 1,J6,45%,353 of 440 — 80%,6 of 19 — 32%,0 of 2 — 0%
Nantes,French Ligue 1,J6,55%,84% — 455 of 543,17% — 2 of 12,83% — 5 of 6
