Team,League,Game Week,Possession,Passing Accuracy,Shots on Target,Saves
Stuttgart,German Bundesliga,J6,64%,560 of 668 — 84%,6 of 18 — 33%,1 of 1 — 100%
Heidenheim,German Bundesliga,J6,36%,71% — 268 of 379,20% — 1 of 5,83% — 5 of 6
