Game Week,Player,Team,League,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
J1,Marko Lazetić,Aberdeen,UEFA Europa Conference League,27.0,rs SRB,FW,21-253,90,0,0,0,0,4,2,1,0,22,1,0,0,0.3,0.3,0.0,3,1,9,12,75.0,0,11,0,3,1,Marko Lazetić,27.0,rs SRB,FW,21-253,90,9,12,75.0,116,18,5,6,83.3,3,5,60.0,0,0,,0,0.0,0.0,1,1,0,0,0,Marko Lazetić,27.0,rs SRB,FW,21-253,90,12,12,0,0,0,0,0,0,0,0,0,0,9,0,0,Marko Lazetić,27.0,rs SRB,FW,21-253,90,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,Marko Lazetić,27.0,rs SRB,FW,21-253,90,22,0,3,10,10,5,22,3,1,33.3,2,66.7,11,36,13,0,1,0,2,1,12,0,Marko Lazetić,27.0,rs SRB,FW,21-253,90,1,0,0,4,1,0,0,0,0,0,0,0,4,0,3,0.0
J1,Jesper Karlsson,Aberdeen,UEFA Europa Conference League,17.0,se SWE,LW,27-069,84,1,0,1,1,0,0,1,0,23,2,2,1,0.8,0.0,0.1,1,0,6,13,46.2,2,9,2,0,0,Jesper Karlsson,17.0,se SWE,LW,27-069,84,6,13,46.2,124,69,3,3,100.0,2,4,50.0,1,5,20.0,0,0.1,0.1,1,1,0,0,2,Jesper Karlsson,17.0,se SWE,LW,27-069,84,13,8,5,3,0,0,7,0,2,2,0,0,6,0,1,Jesper Karlsson,17.0,se SWE,LW,27-069,84,2,2,1,1,0,1,1,100.0,0,1,0,1,2,4,1,0,Jesper Karlsson,17.0,se SWE,LW,27-069,84,23,3,6,7,10,1,22,0,0,,0,,9,50,27,2,0,0,1,1,9,1,Jesper Karlsson,17.0,se SWE,LW,27-069,84,1,0,0,1,0,0,7,2,2,0,0,0,1,0,1,0.0
J1,Kusini Yengi,Aberdeen,UEFA Europa Conference League,9.0,au AUS,FW,26-260,6,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,Kusini Yengi,9.0,au AUS,FW,26-260,6,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,Kusini Yengi,9.0,au AUS,FW,26-260,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kusini Yengi,9.0,au AUS,FW,26-260,6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Kusini Yengi,9.0,au AUS,FW,26-260,6,1,0,0,1,0,0,1,0,0,,0,,0,0,0,0,0,0,1,0,0,0,Kusini Yengi,9.0,au AUS,FW,26-260,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
J1,Leighton Clarkson,Aberdeen,UEFA Europa Conference League,10.0,eng ENG,RW,23-348,64,0,0,0,0,1,0,0,0,23,1,3,0,0.1,0.1,0.0,0,0,11,17,64.7,0,5,0,0,0,Leighton Clarkson,10.0,eng ENG,RW,23-348,64,11,17,64.7,252,45,3,5,60.0,5,6,83.3,3,5,60.0,0,0.0,0.0,0,0,0,0,0,Leighton Clarkson,10.0,eng ENG,RW,23-348,64,17,11,6,2,0,0,2,0,0,0,0,0,11,0,1,Leighton Clarkson,10.0,eng ENG,RW,23-348,64,1,1,0,1,0,0,1,0.0,1,0,0,0,3,4,1,0,Leighton Clarkson,10.0,eng ENG,RW,23-348,64,23,1,6,12,6,0,23,0,0,,0,,5,32,6,0,0,0,0,0,6,0,Leighton Clarkson,10.0,eng ENG,RW,23-348,64,0,0,0,0,0,0,2,3,1,0,0,0,5,0,2,0.0
J1,Dante Polvara,Aberdeen,UEFA Europa Conference League,8.0,us USA,"RW,WB",25-103,26,0,0,0,0,0,0,0,0,16,0,0,3,0.0,0.0,0.0,1,0,6,11,54.5,1,7,0,0,0,Dante Polvara,8.0,us USA,"RW,WB",25-103,26,6,11,54.5,112,60,3,4,75.0,2,2,100.0,1,2,50.0,0,0.0,0.0,1,0,1,0,1,Dante Polvara,8.0,us USA,"RW,WB",25-103,26,11,11,0,0,0,0,0,0,0,0,0,0,6,0,1,Dante Polvara,8.0,us USA,"RW,WB",25-103,26,0,0,0,0,0,0,0,,0,3,0,3,0,0,0,0,Dante Polvara,8.0,us USA,"RW,WB",25-103,26,16,0,3,10,4,0,16,0,0,,0,,7,36,15,0,1,0,3,0,7,0,Dante Polvara,8.0,us USA,"RW,WB",25-103,26,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,50.0
J1,Topi Keskinen,Aberdeen,UEFA Europa Conference League,81.0,fi FIN,"LM,WB",22-209,90,0,0,0,0,2,1,0,0,27,1,0,0,0.1,0.1,0.0,0,0,9,19,47.4,0,18,0,4,0,Topi Keskinen,81.0,fi FIN,"LM,WB",22-209,90,9,19,47.4,73,6,6,9,66.7,1,1,100.0,0,5,0.0,0,0.0,0.0,0,0,0,0,0,Topi Keskinen,81.0,fi FIN,"LM,WB",22-209,90,19,17,2,0,0,1,0,2,0,0,0,0,9,0,3,Topi Keskinen,81.0,fi FIN,"LM,WB",22-209,90,1,1,1,0,0,1,3,33.3,2,0,0,0,0,1,0,0,Topi Keskinen,81.0,fi FIN,"LM,WB",22-209,90,27,0,6,11,10,2,27,4,0,0.0,4,100.0,18,101,39,0,0,0,0,2,23,6,Topi Keskinen,81.0,fi FIN,"LM,WB",22-209,90,0,0,0,2,3,0,0,0,1,0,0,0,3,0,0,
J1,Ante Palaversa,Aberdeen,UEFA Europa Conference League,18.0,hr CRO,CM,25-179,63,0,0,0,0,0,0,0,0,21,3,0,0,0.0,0.0,0.0,0,0,14,19,73.7,1,7,0,0,0,Ante Palaversa,18.0,hr CRO,CM,25-179,63,14,19,73.7,252,42,4,6,66.7,8,10,80.0,1,1,100.0,0,0.0,0.0,0,1,0,0,1,Ante Palaversa,18.0,hr CRO,CM,25-179,63,19,19,0,0,0,0,0,0,0,0,0,0,14,0,1,Ante Palaversa,18.0,hr CRO,CM,25-179,63,3,2,1,1,1,1,3,33.3,2,0,0,0,0,3,0,0,Ante Palaversa,18.0,hr CRO,CM,25-179,63,21,0,6,10,6,0,21,0,0,,0,,7,33,16,0,0,0,0,0,13,0,Ante Palaversa,18.0,hr CRO,CM,25-179,63,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,
J1,Sivert Heltne Nilsen,Aberdeen,UEFA Europa Conference League,6.0,no NOR,CM,34-000,27,0,0,0,0,1,0,1,0,18,3,0,0,0.1,0.1,0.0,0,0,12,13,92.3,1,5,1,0,0,Sivert Heltne Nilsen,6.0,no NOR,CM,34-000,27,12,13,92.3,150,24,9,9,100.0,3,3,100.0,0,1,0.0,0,0.0,0.0,0,1,1,0,1,Sivert Heltne Nilsen,6.0,no NOR,CM,34-000,27,13,13,0,0,0,0,0,0,0,0,0,0,12,0,0,Sivert Heltne Nilsen,6.0,no NOR,CM,34-000,27,3,2,2,1,0,3,4,75.0,1,0,0,0,0,3,1,0,Sivert Heltne Nilsen,6.0,no NOR,CM,34-000,27,18,1,6,9,4,2,18,0,0,,0,,5,33,27,1,0,0,0,1,11,3,Sivert Heltne Nilsen,6.0,no NOR,CM,34-000,27,1,0,0,1,0,1,0,0,2,0,0,0,3,0,0,
J1,Stuart Armstrong,Aberdeen,UEFA Europa Conference League,16.0,sct SCO,CM,33-186,63,0,0,0,0,1,0,0,0,17,1,2,1,0.0,0.0,0.0,2,0,5,9,55.6,1,7,1,1,1,Stuart Armstrong,16.0,sct SCO,CM,33-186,63,5,9,55.6,96,31,1,4,25.0,4,4,100.0,0,0,,0,0.0,0.0,0,1,0,0,1,Stuart Armstrong,16.0,sct SCO,CM,33-186,63,9,9,0,0,0,0,0,0,0,0,0,0,5,0,2,Stuart Armstrong,16.0,sct SCO,CM,33-186,63,1,1,1,0,0,1,1,100.0,0,1,1,0,2,3,2,0,Stuart Armstrong,16.0,sct SCO,CM,33-186,63,17,4,5,8,6,0,17,1,1,100.0,0,0.0,7,59,26,1,1,0,1,1,6,0,Stuart Armstrong,16.0,sct SCO,CM,33-186,63,0,0,0,1,0,0,0,2,1,0,0,0,3,1,0,100.0
J1,Graeme Shinnie,Aberdeen,UEFA Europa Conference League,4.0,sct SCO,CM,34-059,27,0,0,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.1,1,0,6,9,66.7,1,6,1,0,0,Graeme Shinnie,4.0,sct SCO,CM,34-059,27,6,9,66.7,107,46,4,4,100.0,1,2,50.0,1,3,33.3,0,0.1,0.1,1,0,0,0,1,Graeme Shinnie,4.0,sct SCO,CM,34-059,27,9,7,2,0,0,0,2,0,2,2,0,0,6,0,0,Graeme Shinnie,4.0,sct SCO,CM,34-059,27,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,Graeme Shinnie,4.0,sct SCO,CM,34-059,27,11,0,1,5,5,0,11,0,0,,0,,6,50,30,1,1,0,0,2,9,0,Graeme Shinnie,4.0,sct SCO,CM,34-059,27,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,
