Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J2,Dominik Greif,Lyon,UEFA Europa League,sk SVK,28-179,90,5,0,5,100.0,0.6,1,1,100.0,27,5,3.7,22.0,0,,,8,1,12.5,2,17.3
J2,Alexander Schlager,RB Salzburg,UEFA Europa League,at AUT,29-243,90,5,2,2,60.0,2.7,2,12,16.7,36,6,30.6,35.8,4,25.0,30.8,12,0,0.0,0,14.7
