Game Week,Player,Team,League,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
J6,Chris Wood,Nott'ham Forest,English Premier League,11.0,nz NZL,FW,33-294,90,0,0,0,0,6,1,0,0,26,0,0,1,0.7,0.7,0.0,2,0,10,14,71.4,1,6,0,0,0,Chris Wood,11.0,nz NZL,FW,33-294,90,10,14,71.4,174,22,5,6,83.3,5,7,71.4,0,0,,0,0.0,0.0,0,1,0,0,1,Chris Wood,11.0,nz NZL,FW,33-294,90,14,14,0,0,0,0,1,0,0,0,0,0,10,0,1,Chris Wood,11.0,nz NZL,FW,33-294,90,0,0,0,0,0,0,0,,0,1,1,0,0,0,1,1,Chris Wood,11.0,nz NZL,FW,33-294,90,26,4,4,10,12,8,26,0,0,,0,,6,14,2,0,0,0,2,0,18,4,Chris Wood,11.0,nz NZL,FW,33-294,90,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,50.0
J6,Dan Ndoye,Nott'ham Forest,English Premier League,14.0,ch SUI,LW,24-337,60,0,0,0,0,1,0,0,0,36,1,0,1,0.1,0.1,0.0,1,0,20,28,71.4,2,19,4,3,2,Dan Ndoye,14.0,ch SUI,LW,24-337,60,20,28,71.4,308,43,9,12,75.0,11,14,78.6,0,1,0.0,0,0.0,0.0,0,1,1,0,2,Dan Ndoye,14.0,ch SUI,LW,24-337,60,28,26,2,0,0,0,2,1,1,1,0,0,20,0,2,Dan Ndoye,14.0,ch SUI,LW,24-337,60,1,1,0,0,1,0,1,0.0,1,1,0,1,0,1,0,0,Dan Ndoye,14.0,ch SUI,LW,24-337,60,36,0,2,14,21,4,36,3,2,66.7,0,0.0,19,201,119,4,2,1,3,1,29,8,Dan Ndoye,14.0,ch SUI,LW,24-337,60,0,0,0,1,0,0,2,0,1,0,0,0,1,0,2,0.0
J6,Dilane Bakwa,Nott'ham Forest,English Premier League,29.0,fr FRA,RW,23-032,72,0,0,0,0,1,1,0,0,58,0,0,0,0.1,0.1,0.3,4,0,32,43,74.4,7,33,3,6,1,Dilane Bakwa,29.0,fr FRA,RW,23-032,72,32,43,74.4,461,128,21,22,95.5,7,8,87.5,3,9,33.3,0,0.3,0.2,3,2,1,1,7,Dilane Bakwa,29.0,fr FRA,RW,23-032,72,43,40,3,1,0,1,7,0,2,2,0,0,32,0,1,Dilane Bakwa,29.0,fr FRA,RW,23-032,72,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,Dilane Bakwa,29.0,fr FRA,RW,23-032,72,58,2,8,9,41,1,58,6,1,16.7,5,83.3,33,261,116,3,4,0,2,1,42,10,Dilane Bakwa,29.0,fr FRA,RW,23-032,72,0,0,0,1,1,0,7,0,0,0,0,0,4,0,1,0.0
J6,James Mcatee,Nott'ham Forest,English Premier League,24.0,eng ENG,AM,22-344,60,0,0,0,0,1,0,0,0,32,1,0,1,0.0,0.0,0.0,0,0,25,28,89.3,4,18,2,1,1,James Mcatee,24.0,eng ENG,AM,22-344,60,25,28,89.3,341,84,14,14,100.0,11,13,84.6,0,1,0.0,0,0.0,0.0,0,4,1,0,4,James Mcatee,24.0,eng ENG,AM,22-344,60,28,25,3,0,0,0,3,0,1,1,0,0,25,0,0,James Mcatee,24.0,eng ENG,AM,22-344,60,1,1,1,0,0,0,1,0.0,1,1,0,1,0,1,1,0,James Mcatee,24.0,eng ENG,AM,22-344,60,32,0,5,14,13,0,32,1,1,100.0,0,0.0,18,119,74,2,2,0,0,0,24,4,James Mcatee,24.0,eng ENG,AM,22-344,60,0,0,0,1,1,0,3,0,1,0,0,0,3,0,1,0.0
J6,Elliot Anderson,Nott'ham Forest,English Premier League,8.0,eng ENG,DM,22-325,90,0,0,0,0,4,1,1,0,96,4,1,1,0.2,0.2,0.0,6,0,70,81,86.4,14,53,2,0,0,Elliot Anderson,8.0,eng ENG,DM,22-325,90,70,81,86.4,1195,295,32,35,91.4,31,35,88.6,7,9,77.8,0,0.0,0.0,1,11,0,0,14,Elliot Anderson,8.0,eng ENG,DM,22-325,90,81,78,3,2,1,0,2,1,0,0,0,0,70,0,2,Elliot Anderson,8.0,eng ENG,DM,22-325,90,4,1,2,0,2,1,1,100.0,0,1,0,1,1,5,2,0,Elliot Anderson,8.0,eng ENG,DM,22-325,90,96,2,16,47,33,5,96,0,0,,0,,53,397,156,2,2,0,2,0,73,7,Elliot Anderson,8.0,eng ENG,DM,22-325,90,1,0,0,2,2,0,2,1,1,0,0,0,9,2,1,66.7
J6,Nicolás Domínguez,Nott'ham Forest,English Premier League,16.0,ar ARG,DM,27-091,45,0,0,0,0,0,0,1,0,43,2,0,1,0.0,0.0,0.0,1,0,37,38,97.4,5,23,0,0,0,Nicolás Domínguez,16.0,ar ARG,DM,27-091,45,37,38,97.4,715,231,13,13,100.0,18,19,94.7,6,6,100.0,0,0.0,0.0,0,12,0,0,5,Nicolás Domínguez,16.0,ar ARG,DM,27-091,45,38,37,1,1,0,0,0,0,0,0,0,0,37,0,0,Nicolás Domínguez,16.0,ar ARG,DM,27-091,45,2,0,0,2,0,0,0,,0,1,0,1,0,2,1,1,Nicolás Domínguez,16.0,ar ARG,DM,27-091,45,43,1,8,32,3,0,43,0,0,,0,,23,140,81,0,1,0,1,0,34,0,Nicolás Domínguez,16.0,ar ARG,DM,27-091,45,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,
J6,Oleksandr Zinchenko,Nott'ham Forest,English Premier League,35.0,ua UKR,LB,28-286,90,0,0,0,0,0,0,0,0,79,3,0,0,0.0,0.0,0.0,3,0,67,72,93.1,10,33,0,0,0,Oleksandr Zinchenko,35.0,ua UKR,LB,28-286,90,67,72,93.1,1218,298,23,23,100.0,41,43,95.3,3,5,60.0,0,0.0,0.1,1,9,2,0,10,Oleksandr Zinchenko,35.0,ua UKR,LB,28-286,90,72,59,13,1,1,0,2,12,0,0,0,0,67,0,1,Oleksandr Zinchenko,35.0,ua UKR,LB,28-286,90,3,1,1,2,0,1,3,33.3,2,0,0,0,0,3,1,0,Oleksandr Zinchenko,35.0,ua UKR,LB,28-286,90,79,3,15,41,23,0,79,0,0,,0,,33,140,77,0,2,0,2,0,58,3,Oleksandr Zinchenko,35.0,ua UKR,LB,28-286,90,0,0,0,0,1,0,2,0,1,0,0,0,3,1,0,100.0
J6,Morato,Nott'ham Forest,English Premier League,4.0,br BRA,CB,24-089,90,0,0,0,0,1,0,0,0,83,1,0,0,0.0,0.0,0.0,0,0,69,74,93.2,8,41,1,1,1,Morato,4.0,br BRA,CB,24-089,90,69,74,93.2,1339,551,27,29,93.1,29,31,93.5,12,13,92.3,0,0.0,0.0,0,5,0,0,8,Morato,4.0,br BRA,CB,24-089,90,74,74,0,0,0,0,0,0,0,0,0,0,69,0,0,Morato,4.0,br BRA,CB,24-089,90,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,5,0,Morato,4.0,br BRA,CB,24-089,90,83,12,43,37,5,1,83,1,1,100.0,0,0.0,41,268,181,1,0,0,1,0,58,0,Morato,4.0,br BRA,CB,24-089,90,0,0,0,0,0,0,0,0,1,0,0,0,8,2,1,66.7
J6,Nikola Milenković,Nott'ham Forest,English Premier League,31.0,rs SRB,CB,27-350,90,0,0,0,0,1,0,1,0,87,0,0,2,0.0,0.0,0.0,0,0,76,79,96.2,10,42,0,0,0,Nikola Milenković,31.0,rs SRB,CB,27-350,90,76,79,96.2,1491,533,19,19,100.0,47,48,97.9,8,10,80.0,0,0.0,0.0,0,8,1,0,10,Nikola Milenković,31.0,rs SRB,CB,27-350,90,79,78,1,1,0,0,0,0,0,0,0,0,76,0,0,Nikola Milenković,31.0,rs SRB,CB,27-350,90,0,0,0,0,0,0,0,,0,2,2,0,0,0,4,0,Nikola Milenković,31.0,rs SRB,CB,27-350,90,87,10,37,42,8,1,87,0,0,,0,,42,170,91,0,1,0,0,0,65,0,Nikola Milenković,31.0,rs SRB,CB,27-350,90,1,0,0,0,0,0,0,0,0,0,0,0,4,2,2,50.0
J6,Neco Williams,Nott'ham Forest,English Premier League,3.0,wls WAL,RB,24-167,90,0,0,0,0,0,0,1,0,78,3,0,3,0.0,0.0,0.1,6,0,55,64,85.9,7,28,1,3,2,Neco Williams,3.0,wls WAL,RB,24-167,90,55,64,85.9,904,283,23,25,92.0,31,34,91.2,1,3,33.3,0,0.1,0.2,4,6,3,3,7,Neco Williams,3.0,wls WAL,RB,24-167,90,64,55,9,1,0,0,10,8,0,0,0,0,55,0,3,Neco Williams,3.0,wls WAL,RB,24-167,90,3,3,1,1,1,2,3,66.7,1,3,0,3,0,3,2,0,Neco Williams,3.0,wls WAL,RB,24-167,90,78,5,22,24,32,3,78,3,2,66.7,0,0.0,28,150,62,1,0,0,2,1,46,13,Neco Williams,3.0,wls WAL,RB,24-167,90,1,0,0,2,1,0,10,0,3,0,0,0,2,3,3,50.0
