,Player,,,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
J3,Sergio Camello,Rayo Vallecano,UEFA Europa Conference League,10.0,es ESP,FW,24-269,54,0,0,0,0,3,0,0,0,21,0,0,0,0.2,0.2,0.0,2,0,12,14,85.7,1,12,1,0,0,Sergio Camello,10.0,es ESP,FW,24-269,54,12,14,85.7,207,46,7,8,87.5,4,4,100.0,1,1,100.0,0,0.0,0.0,2,1,0,0,1,Sergio Camello,10.0,es ESP,FW,24-269,54,14,11,3,0,0,0,1,0,0,0,0,0,12,0,1,Sergio Camello,10.0,es ESP,FW,24-269,54,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Sergio Camello,10.0,es ESP,FW,24-269,54,21,0,0,7,14,6,21,0,0,,0,,12,50,7,1,0,0,3,0,15,2,Sergio Camello,10.0,es ESP,FW,24-269,54,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,50.0
J3,Alexandre Alemão,Rayo Vallecano,UEFA Europa Conference League,9.0,br BRA,FW,27-219,36,0,0,0,0,5,2,0,0,13,0,0,0,0.5,0.5,0.0,1,0,4,6,66.7,1,3,0,0,0,Alexandre Alemão,9.0,br BRA,FW,27-219,36,4,6,66.7,101,12,1,2,50.0,2,3,66.7,1,1,100.0,0,0.0,0.0,0,0,0,0,1,Alexandre Alemão,9.0,br BRA,FW,27-219,36,6,6,0,0,0,0,2,0,0,0,0,0,4,0,0,Alexandre Alemão,9.0,br BRA,FW,27-219,36,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Alexandre Alemão,9.0,br BRA,FW,27-219,36,13,0,0,1,12,8,13,0,0,,0,,3,9,1,0,0,0,2,0,9,2,Alexandre Alemão,9.0,br BRA,FW,27-219,36,0,0,0,1,0,0,2,0,0,0,0,0,1,0,2,0.0
J3,Álvaro García,Rayo Vallecano,UEFA Europa Conference League,18.0,es ESP,LW,33-010,90,1,0,0,0,5,2,1,0,54,1,1,0,1.0,1.0,0.0,4,0,24,38,63.2,2,26,1,2,1,Álvaro García,18.0,es ESP,LW,33-010,90,24,38,63.2,391,93,11,16,68.8,8,15,53.3,3,5,60.0,0,0.0,0.2,1,2,3,1,2,Álvaro García,18.0,es ESP,LW,33-010,90,38,36,2,0,0,0,8,2,0,0,0,0,24,0,2,Álvaro García,18.0,es ESP,LW,33-010,90,1,1,0,0,1,0,1,0.0,1,0,0,0,1,2,3,0,Álvaro García,18.0,es ESP,LW,33-010,90,54,2,6,10,38,9,54,2,1,50.0,1,50.0,26,141,35,1,1,1,2,1,31,12,Álvaro García,18.0,es ESP,LW,33-010,90,1,0,0,1,0,0,8,1,1,0,0,0,7,1,0,100.0
J3,Francisco Perez,Rayo Vallecano,UEFA Europa Conference League,21.0,es ESP,RW,23-058,79,0,0,0,0,2,0,0,0,48,1,0,2,0.1,0.1,0.1,4,0,28,35,80.0,2,23,3,3,1,Francisco Perez,21.0,es ESP,RW,23-058,79,28,35,80.0,450,89,17,20,85.0,9,12,75.0,1,2,50.0,0,0.1,0.1,2,1,2,1,2,Francisco Perez,21.0,es ESP,RW,23-058,79,35,33,2,0,0,1,5,1,1,0,0,0,28,0,0,Francisco Perez,21.0,es ESP,RW,23-058,79,1,0,0,0,1,1,1,100.0,0,2,0,2,0,1,0,0,Francisco Perez,21.0,es ESP,RW,23-058,79,48,0,4,10,35,5,48,3,1,33.3,2,66.7,23,175,44,3,1,1,4,1,32,17,Francisco Perez,21.0,es ESP,RW,23-058,79,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,
J3,Jorge de Frutos,Rayo Vallecano,UEFA Europa Conference League,19.0,es ESP,RW,28-259,11,1,0,0,0,1,1,0,0,5,0,0,0,0.5,0.5,0.0,1,0,1,3,33.3,0,2,1,0,0,Jorge de Frutos,19.0,es ESP,RW,28-259,11,1,3,33.3,20,0,0,1,0.0,1,1,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,Jorge de Frutos,19.0,es ESP,RW,28-259,11,3,3,0,0,0,0,1,0,0,0,0,0,1,0,0,Jorge de Frutos,19.0,es ESP,RW,28-259,11,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Jorge de Frutos,19.0,es ESP,RW,28-259,11,5,0,0,1,4,2,5,0,0,,0,,2,20,17,1,0,0,1,0,3,2,Jorge de Frutos,19.0,es ESP,RW,28-259,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
J3,Gerard Gumbau,Rayo Vallecano,UEFA Europa Conference League,15.0,es ESP,LM,30-323,54,0,0,0,0,1,0,0,0,49,2,0,1,0.0,0.0,0.2,2,0,34,42,81.0,2,22,0,0,0,Gerard Gumbau,15.0,es ESP,LM,30-323,54,34,42,81.0,617,153,12,13,92.3,19,23,82.6,3,6,50.0,0,0.2,0.2,2,5,0,0,2,Gerard Gumbau,15.0,es ESP,LM,30-323,54,42,37,5,0,0,0,4,2,3,2,1,0,34,0,0,Gerard Gumbau,15.0,es ESP,LM,30-323,54,2,2,0,1,1,1,1,100.0,0,1,0,1,0,2,1,0,Gerard Gumbau,15.0,es ESP,LM,30-323,54,49,0,2,25,22,1,49,0,0,,0,,22,108,20,0,0,0,0,0,35,4,Gerard Gumbau,15.0,es ESP,LM,30-323,54,0,0,0,0,0,0,4,0,2,0,0,0,1,0,0,
J3,Pedro Díaz,Rayo Vallecano,UEFA Europa Conference League,4.0,es ESP,LM,27-154,36,0,1,0,0,2,0,0,0,42,1,0,0,0.0,0.0,0.7,4,1,33,36,91.7,11,15,2,0,0,Pedro Díaz,4.0,es ESP,LM,27-154,36,33,36,91.7,634,259,13,13,100.0,17,19,89.5,3,4,75.0,1,0.7,0.4,2,10,3,2,11,Pedro Díaz,4.0,es ESP,LM,27-154,36,36,34,2,0,0,0,3,0,2,0,1,0,33,0,0,Pedro Díaz,4.0,es ESP,LM,27-154,36,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,Pedro Díaz,4.0,es ESP,LM,27-154,36,42,0,2,21,19,1,42,0,0,,0,,15,91,53,2,1,0,0,0,33,5,Pedro Díaz,4.0,es ESP,LM,27-154,36,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,100.0
J3,Óscar Valentín,Rayo Vallecano,UEFA Europa Conference League,23.0,es ESP,CM,31-078,90,0,0,0,0,2,0,1,0,55,1,0,1,0.1,0.1,0.1,5,1,46,47,97.9,10,22,1,0,0,Óscar Valentín,23.0,es ESP,CM,31-078,90,46,47,97.9,804,297,19,19,100.0,24,25,96.0,2,2,100.0,0,0.1,0.1,3,6,3,1,10,Óscar Valentín,23.0,es ESP,CM,31-078,90,47,47,0,0,0,1,1,0,0,0,0,0,46,0,0,Óscar Valentín,23.0,es ESP,CM,31-078,90,1,1,0,1,0,1,2,50.0,1,1,1,0,0,1,2,0,Óscar Valentín,23.0,es ESP,CM,31-078,90,55,1,10,30,15,2,55,0,0,,0,,22,140,92,1,0,0,1,0,32,1,Óscar Valentín,23.0,es ESP,CM,31-078,90,1,0,0,2,0,0,1,0,1,0,0,0,6,1,2,33.3
J3,Óscar Trejo,Rayo Vallecano,UEFA Europa Conference League,8.0,ar ARG,RM,37-194,54,0,0,0,0,1,0,1,0,37,2,1,2,0.0,0.0,0.0,4,0,23,30,76.7,2,11,1,1,1,Óscar Trejo,8.0,ar ARG,RM,37-194,54,23,30,76.7,322,87,16,22,72.7,5,5,100.0,1,1,100.0,0,0.0,0.1,2,2,2,1,2,Óscar Trejo,8.0,ar ARG,RM,37-194,54,30,30,0,0,0,0,2,0,0,0,0,0,23,0,2,Óscar Trejo,8.0,ar ARG,RM,37-194,54,2,2,0,0,2,1,1,100.0,0,2,0,2,1,3,0,0,Óscar Trejo,8.0,ar ARG,RM,37-194,54,37,0,3,7,27,2,37,1,1,100.0,0,0.0,11,38,16,1,1,1,0,2,29,3,Óscar Trejo,8.0,ar ARG,RM,37-194,54,1,0,0,1,0,0,2,1,2,0,0,0,0,2,0,100.0
J3,Isaac Palazón Camacho,Rayo Vallecano,UEFA Europa Conference League,7.0,es ESP,RM,30-314,36,1,0,0,0,2,1,0,0,16,0,0,0,0.5,0.5,0.1,3,0,9,13,69.2,2,11,0,0,0,Isaac Palazón Camacho,7.0,es ESP,RM,30-314,36,9,13,69.2,184,52,3,4,75.0,5,5,100.0,1,4,25.0,0,0.1,0.0,1,3,0,0,2,Isaac Palazón Camacho,7.0,es ESP,RM,30-314,36,13,12,1,0,0,1,1,0,1,0,1,0,9,0,1,Isaac Palazón Camacho,7.0,es ESP,RM,30-314,36,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Isaac Palazón Camacho,7.0,es ESP,RM,30-314,36,16,0,1,3,12,1,16,0,0,,0,,11,76,7,0,1,0,0,1,13,4,Isaac Palazón Camacho,7.0,es ESP,RM,30-314,36,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,
