,Player,,,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
J4,Nicolo Tresoldi,Club Brugge,UEFA Champions League,7.0,de GER,FW,21-077,77,1,0,0,0,2,1,0,0,22,0,0,2,0.5,0.5,0.0,2,0,10,13,76.9,1,9,0,1,0,Nicolo Tresoldi,7.0,de GER,FW,21-077,77,10,13,76.9,149,48,5,6,83.3,5,6,83.3,0,0,,0,0.0,0.0,0,0,0,0,1,Nicolo Tresoldi,7.0,de GER,FW,21-077,77,13,11,2,0,0,0,0,0,0,0,0,0,10,0,0,Nicolo Tresoldi,7.0,de GER,FW,21-077,77,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,1,0,Nicolo Tresoldi,7.0,de GER,FW,21-077,77,22,1,5,11,6,2,22,1,0,0.0,1,100.0,9,30,3,0,0,0,2,0,14,1,Nicolo Tresoldi,7.0,de GER,FW,21-077,77,0,0,0,1,1,0,0,0,0,0,0,0,1,1,2,33.3
J4,Romeo Vermant,Club Brugge,UEFA Champions League,17.0,be BEL,FW,21-285,13,0,0,0,0,0,0,0,0,7,0,0,2,0.0,0.0,0.0,0,0,1,1,100.0,0,1,0,1,0,Romeo Vermant,17.0,be BEL,FW,21-285,13,1,1,100.0,17,0,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,Romeo Vermant,17.0,be BEL,FW,21-285,13,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Romeo Vermant,17.0,be BEL,FW,21-285,13,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,0,Romeo Vermant,17.0,be BEL,FW,21-285,13,7,0,1,3,3,0,7,1,0,0.0,1,100.0,1,4,0,0,0,0,0,1,1,0,Romeo Vermant,17.0,be BEL,FW,21-285,13,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0.0
J4,Christos Tzolis,Club Brugge,UEFA Champions League,8.0,gr GRE,"LW,RW",23-279,90,0,1,0,0,3,2,0,0,38,3,0,0,0.1,0.1,0.6,4,2,16,26,61.5,5,24,5,0,0,Christos Tzolis,8.0,gr GRE,"LW,RW",23-279,90,16,26,61.5,257,109,10,13,76.9,3,6,50.0,3,6,50.0,1,0.6,0.2,2,2,1,0,5,Christos Tzolis,8.0,gr GRE,"LW,RW",23-279,90,26,25,1,1,1,0,3,0,0,0,0,0,16,0,0,Christos Tzolis,8.0,gr GRE,"LW,RW",23-279,90,3,1,2,0,1,1,2,50.0,1,0,0,0,0,3,4,0,Christos Tzolis,8.0,gr GRE,"LW,RW",23-279,90,38,4,14,11,13,5,38,0,0,,0,,24,186,99,5,0,3,2,1,25,4,Christos Tzolis,8.0,gr GRE,"LW,RW",23-279,90,0,0,0,0,1,1,3,0,1,0,0,1,4,1,0,100.0
J4,Carlos Forbs,Club Brugge,UEFA Champions League,9.0,pt POR,RW,21-231,77,2,1,0,0,3,2,0,0,22,2,1,0,1.4,1.4,0.5,2,2,9,10,90.0,2,17,5,2,0,Carlos Forbs,9.0,pt POR,RW,21-231,77,9,10,90.0,105,57,7,7,100.0,2,2,100.0,0,0,,1,0.5,0.3,1,2,0,0,2,Carlos Forbs,9.0,pt POR,RW,21-231,77,10,10,0,0,0,0,0,0,0,0,0,0,9,0,1,Carlos Forbs,9.0,pt POR,RW,21-231,77,2,0,1,1,0,2,2,100.0,0,0,0,0,1,3,0,0,Carlos Forbs,9.0,pt POR,RW,21-231,77,22,1,6,8,8,6,22,2,0,0.0,2,100.0,17,177,128,5,2,5,2,1,16,8,Carlos Forbs,9.0,pt POR,RW,21-231,77,0,0,0,1,1,0,0,1,0,0,0,0,3,0,1,0.0
J4,Mamadou Diakhon,Club Brugge,UEFA Champions League,67.0,fr FRA,LW,20-044,13,0,0,0,0,1,0,1,0,7,0,0,0,0.0,0.0,0.0,0,0,4,5,80.0,0,5,1,0,0,Mamadou Diakhon,67.0,fr FRA,LW,20-044,13,4,5,80.0,61,0,2,3,66.7,2,2,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,Mamadou Diakhon,67.0,fr FRA,LW,20-044,13,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0,Mamadou Diakhon,67.0,fr FRA,LW,20-044,13,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,Mamadou Diakhon,67.0,fr FRA,LW,20-044,13,7,0,2,1,4,2,7,0,0,,0,,5,51,29,1,0,1,0,0,4,2,Mamadou Diakhon,67.0,fr FRA,LW,20-044,13,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,
J4,Hans Vanaken,Club Brugge,UEFA Champions League,20.0,be BEL,"AM,DM",33-073,90,0,1,0,0,0,0,0,0,53,2,2,1,0.0,0.0,0.7,5,1,34,44,77.3,5,30,1,4,3,Hans Vanaken,20.0,be BEL,"AM,DM",33-073,90,34,44,77.3,593,237,15,19,78.9,13,15,86.7,4,7,57.1,1,0.7,0.3,4,5,0,0,5,Hans Vanaken,20.0,be BEL,"AM,DM",33-073,90,44,43,1,0,1,3,0,0,0,0,0,0,34,0,0,Hans Vanaken,20.0,be BEL,"AM,DM",33-073,90,2,1,1,0,1,1,2,50.0,1,1,0,1,2,4,4,0,Hans Vanaken,20.0,be BEL,"AM,DM",33-073,90,53,4,18,29,8,2,53,4,3,75.0,1,25.0,30,111,59,1,1,0,1,1,32,4,Hans Vanaken,20.0,be BEL,"AM,DM",33-073,90,0,0,0,1,0,0,0,2,1,0,0,0,6,2,5,28.6
J4,Raphael Onyedika,Club Brugge,UEFA Champions League,15.0,ng NGA,DM,24-200,83,0,0,0,0,0,0,1,0,20,1,0,0,0.0,0.0,0.0,2,0,15,15,100.0,5,12,0,0,0,Raphael Onyedika,15.0,ng NGA,DM,24-200,83,15,15,100.0,336,133,3,3,100.0,8,8,100.0,3,3,100.0,0,0.0,0.0,1,4,0,0,5,Raphael Onyedika,15.0,ng NGA,DM,24-200,83,15,13,2,1,0,0,0,0,0,0,0,0,15,0,0,Raphael Onyedika,15.0,ng NGA,DM,24-200,83,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,1,0,Raphael Onyedika,15.0,ng NGA,DM,24-200,83,20,3,9,11,1,0,20,0,0,,0,,12,75,44,0,0,0,1,2,11,0,Raphael Onyedika,15.0,ng NGA,DM,24-200,83,1,0,0,2,0,0,0,0,1,0,0,0,2,0,0,
J4,Lynnt Audoor,Club Brugge,UEFA Champions League,62.0,be BEL,DM,22-023,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,Lynnt Audoor,62.0,be BEL,DM,22-023,3,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,Lynnt Audoor,62.0,be BEL,DM,22-023,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lynnt Audoor,62.0,be BEL,DM,22-023,3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Lynnt Audoor,62.0,be BEL,DM,22-023,3,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Lynnt Audoor,62.0,be BEL,DM,22-023,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J4,Hugo Vetlesen,Club Brugge,UEFA Champions League,10.0,no NOR,AM,25-249,4,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,1,0,0,0,Hugo Vetlesen,10.0,no NOR,AM,25-249,4,1,2,50.0,4,0,0,1,0.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,Hugo Vetlesen,10.0,no NOR,AM,25-249,4,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,Hugo Vetlesen,10.0,no NOR,AM,25-249,4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Hugo Vetlesen,10.0,no NOR,AM,25-249,4,2,0,0,1,1,0,2,0,0,,0,,1,0,0,0,0,0,0,0,2,0,Hugo Vetlesen,10.0,no NOR,AM,25-249,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J4,Aleksandar Stanković,Club Brugge,UEFA Champions League,25.0,rs SRB,DM,20-094,90,0,0,0,0,0,0,0,0,30,0,1,1,0.0,0.0,0.4,1,0,15,23,65.2,1,18,0,0,0,Aleksandar Stanković,25.0,rs SRB,DM,20-094,90,15,23,65.2,263,108,11,14,78.6,1,2,50.0,3,7,42.9,0,0.4,0.5,1,2,0,0,1,Aleksandar Stanković,25.0,rs SRB,DM,20-094,90,23,23,0,0,0,0,0,0,0,0,0,0,15,0,0,Aleksandar Stanković,25.0,rs SRB,DM,20-094,90,0,0,0,0,0,0,0,,0,1,0,1,1,1,3,0,Aleksandar Stanković,25.0,rs SRB,DM,20-094,90,30,3,17,9,4,1,30,0,0,,0,,18,62,13,0,1,0,0,0,16,0,Aleksandar Stanković,25.0,rs SRB,DM,20-094,90,0,0,0,1,1,0,0,1,0,0,0,0,6,0,0,
