Team,League,Game Week,Possession,Passing Accuracy,Shots on Target,Saves
Ajax,UEFA Champions League,J4,48%,432 of 498 — 87%,2 of 8 — 25%,5 of 6 — 83%
Galatasaray,UEFA Champions League,J4,52%,87% — 467 of 539,50% — 6 of 12,100% — 2 of 2
