Team,League,Game Week,Possession,Passing Accuracy,Shots on Target,Saves
Paris S-G,French Ligue 1,J8,71%,742 of 818 — 91%,8 of 20 — 40%,4 of 7 — 57%
Strasbourg,French Ligue 1,J8,29%,81% — 269 of 333,58% — 7 of 12,75% — 6 of 8
