,Player,,,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
J4,Vlad Dragomir,Pafos FC,UEFA Champions League,30.0,ro ROU,"FW,CM",26-195,90,0,0,0,0,0,0,0,0,17,0,0,1,0.0,0.0,0.0,1,0,7,11,63.6,1,8,0,1,0,Vlad Dragomir,30.0,ro ROU,"FW,CM",26-195,90,7,11,63.6,91,11,4,5,80.0,3,5,60.0,0,0,,0,0.0,0.0,0,0,0,0,1,Vlad Dragomir,30.0,ro ROU,"FW,CM",26-195,90,11,10,1,0,0,0,0,0,0,0,0,0,7,0,1,Vlad Dragomir,30.0,ro ROU,"FW,CM",26-195,90,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0,Vlad Dragomir,30.0,ro ROU,"FW,CM",26-195,90,17,0,6,7,5,0,17,1,0,0.0,1,100.0,8,30,9,0,1,0,1,3,10,1,Vlad Dragomir,30.0,ro ROU,"FW,CM",26-195,90,0,0,0,1,2,1,0,0,0,0,0,0,3,0,0,
J4,Domingos Quina,Pafos FC,UEFA Champions League,8.0,pt POR,LM,25-352,86,0,0,0,0,2,1,0,0,45,3,0,0,0.1,0.1,0.0,1,0,20,29,69.0,4,22,3,5,1,Domingos Quina,8.0,pt POR,LM,25-352,86,20,29,69.0,334,57,13,16,81.3,5,7,71.4,2,4,50.0,0,0.0,0.0,0,2,0,0,4,Domingos Quina,8.0,pt POR,LM,25-352,86,29,28,0,0,0,2,0,0,0,0,0,0,20,1,2,Domingos Quina,8.0,pt POR,LM,25-352,86,3,2,3,0,0,3,3,100.0,0,0,0,0,0,3,1,0,Domingos Quina,8.0,pt POR,LM,25-352,86,45,2,14,15,16,1,45,5,1,20.0,3,60.0,22,157,89,3,1,1,2,0,29,6,Domingos Quina,8.0,pt POR,LM,25-352,86,0,0,0,1,3,0,0,0,2,0,0,0,5,0,0,
J4,Bruno Langa,Pafos FC,UEFA Champions League,25.0,mz MOZ,LB,28-005,4,0,0,0,0,0,0,0,0,3,0,1,0,0.0,0.0,0.0,0,0,3,3,100.0,0,2,1,0,0,Bruno Langa,25.0,mz MOZ,LB,28-005,4,3,3,100.0,110,22,1,1,100.0,0,0,,2,2,100.0,0,0.0,0.0,0,0,0,0,0,Bruno Langa,25.0,mz MOZ,LB,28-005,4,3,3,0,0,0,0,1,0,0,0,0,0,3,0,0,Bruno Langa,25.0,mz MOZ,LB,28-005,4,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,Bruno Langa,25.0,mz MOZ,LB,28-005,4,3,0,2,1,1,0,3,0,0,,0,,2,16,13,1,0,0,0,0,2,1,Bruno Langa,25.0,mz MOZ,LB,28-005,4,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,
J4,Pedro Rodrigues,Pafos FC,UEFA Champions League,88.0,pt POR,CM,28-169,77,0,0,0,0,0,0,0,0,51,1,0,0,0.0,0.0,0.0,3,1,42,47,89.4,5,25,0,0,0,Pedro Rodrigues,88.0,pt POR,CM,28-169,77,42,47,89.4,851,172,18,19,94.7,17,19,89.5,7,8,87.5,0,0.0,0.0,1,3,0,0,5,Pedro Rodrigues,88.0,pt POR,CM,28-169,77,47,45,2,2,0,1,0,0,0,0,0,0,42,0,1,Pedro Rodrigues,88.0,pt POR,CM,28-169,77,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,2,0,Pedro Rodrigues,88.0,pt POR,CM,28-169,77,51,1,20,27,4,0,51,0,0,,0,,25,119,61,0,2,0,0,1,43,1,Pedro Rodrigues,88.0,pt POR,CM,28-169,77,0,0,0,1,3,0,0,0,0,0,0,0,4,0,0,
J4,Anderson,Pafos FC,UEFA Champions League,33.0,br BRA,FW,27-349,13,0,0,0,0,1,0,0,0,12,0,0,0,0.0,0.0,0.0,0,0,4,7,57.1,2,2,1,0,0,Anderson,33.0,br BRA,FW,27-349,13,4,7,57.1,84,42,2,3,66.7,1,3,33.3,1,1,100.0,0,0.0,0.0,0,1,0,0,2,Anderson,33.0,br BRA,FW,27-349,13,7,7,0,0,0,0,1,0,0,0,0,0,4,0,1,Anderson,33.0,br BRA,FW,27-349,13,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Anderson,33.0,br BRA,FW,27-349,13,12,0,2,4,6,4,12,0,0,,0,,2,7,5,1,0,1,2,0,5,0,Anderson,33.0,br BRA,FW,27-349,13,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3,25.0
J4,Ivan Šunjić,Pafos FC,UEFA Champions League,26.0,ba BIH,CM,29-027,90,0,0,0,0,0,0,0,0,46,1,1,1,0.0,0.0,0.0,0,0,26,31,83.9,1,9,0,1,1,Ivan Šunjić,26.0,ba BIH,CM,29-027,90,26,31,83.9,383,83,15,15,100.0,11,15,73.3,0,1,0.0,0,0.0,0.0,0,0,0,0,1,Ivan Šunjić,26.0,ba BIH,CM,29-027,90,31,31,0,0,0,0,0,0,0,0,0,0,26,0,0,Ivan Šunjić,26.0,ba BIH,CM,29-027,90,1,0,1,0,0,1,2,50.0,1,1,0,1,1,2,3,0,Ivan Šunjić,26.0,ba BIH,CM,29-027,90,46,8,23,21,2,0,46,1,1,100.0,0,0.0,9,36,13,0,0,0,1,0,26,1,Ivan Šunjić,26.0,ba BIH,CM,29-027,90,0,0,0,2,0,0,0,1,0,0,0,0,4,2,0,100.0
J4,Mislav Oršić,Pafos FC,UEFA Champions League,17.0,hr CRO,RM,32-311,77,0,0,0,0,0,0,0,0,40,0,0,0,0.0,0.0,0.0,1,0,24,35,68.6,1,19,1,0,0,Mislav Oršić,17.0,hr CRO,RM,32-311,77,24,35,68.6,317,49,15,18,83.3,9,11,81.8,0,5,0.0,0,0.0,0.0,0,1,0,0,1,Mislav Oršić,17.0,hr CRO,RM,32-311,77,35,35,0,0,0,0,3,0,0,0,0,0,24,0,2,Mislav Oršić,17.0,hr CRO,RM,32-311,77,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,Mislav Oršić,17.0,hr CRO,RM,32-311,77,40,4,15,16,9,0,40,0,0,,0,,19,81,29,1,1,0,1,0,28,2,Mislav Oršić,17.0,hr CRO,RM,32-311,77,0,0,0,0,1,0,3,0,0,0,0,0,5,1,0,100.0
J4,Jajá,Pafos FC,UEFA Champions League,11.0,br BRA,RM,24-204,13,0,0,0,0,0,0,0,0,6,1,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,2,0,1,1,Jajá,11.0,br BRA,RM,24-204,13,2,2,100.0,21,11,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,Jajá,11.0,br BRA,RM,24-204,13,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,Jajá,11.0,br BRA,RM,24-204,13,1,0,0,0,1,0,1,0.0,1,0,0,0,0,1,0,0,Jajá,11.0,br BRA,RM,24-204,13,6,0,0,2,4,2,6,1,1,100.0,0,0.0,2,77,0,0,2,1,1,1,5,1,Jajá,11.0,br BRA,RM,24-204,13,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
J4,Ken Sema,Pafos FC,UEFA Champions League,12.0,se SWE,LB,32-036,71,0,1,0,0,0,0,0,0,40,3,0,2,0.0,0.0,0.7,3,1,20,27,74.1,3,11,0,3,1,Ken Sema,12.0,se SWE,LB,32-036,71,20,27,74.1,356,125,11,15,73.3,6,8,75.0,3,3,100.0,1,0.7,0.3,2,3,1,1,3,Ken Sema,12.0,se SWE,LB,32-036,71,27,22,5,0,0,0,3,3,2,1,0,0,20,0,2,Ken Sema,12.0,se SWE,LB,32-036,71,3,0,3,0,0,2,3,66.7,1,2,0,2,0,3,4,0,Ken Sema,12.0,se SWE,LB,32-036,71,40,5,14,14,12,0,40,3,1,33.3,2,66.7,11,53,25,0,0,0,1,3,22,3,Ken Sema,12.0,se SWE,LB,32-036,71,0,0,0,2,0,0,3,0,0,0,0,0,2,1,1,50.0
J4,Kostas Pileas,Pafos FC,UEFA Champions League,2.0,cy CYP,"LB,LM",26-329,19,0,0,0,0,0,0,0,0,5,1,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,1,0,0,0,Kostas Pileas,2.0,cy CYP,"LB,LM",26-329,19,1,1,100.0,9,5,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,Kostas Pileas,2.0,cy CYP,"LB,LM",26-329,19,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Kostas Pileas,2.0,cy CYP,"LB,LM",26-329,19,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,3,0,Kostas Pileas,2.0,cy CYP,"LB,LM",26-329,19,5,2,5,0,0,0,5,0,0,,0,,1,2,1,0,0,0,0,0,0,0,Kostas Pileas,2.0,cy CYP,"LB,LM",26-329,19,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,
