Team,League,Game Week,Possession,Passing Accuracy,Shots on Target,Saves
Galatasaray,UEFA Champions League,J2,34%,195 of 295 — 66%,3 of 8 — 38%,3 of 3 — 100%
Liverpool,UEFA Champions League,J2,66%,85% — 491 of 580,19% — 3 of 16,100% — 3 of 3
