Team,League,Game Week,Possession,Passing Accuracy,Shots on Target,Saves
Atalanta,Italian Serie A,J9,56%,490 of 555 — 88%,3 of 17 — 18%,0 of 1 — 0%
Milan,Italian Serie A,J9,44%,83% — 363 of 439,17% — 1 of 6,66% — 2 of 3
