Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J10,Pau López,Betis,Spanish La Liga,es ESP,30-318,90,4,2,2,50.0,1.6,2,2,100.0,19,4,10.5,25.4,5,0.0,24.8,4,0,0.0,1,22.0
J10,Jan Oblak,Atlético Madrid,Spanish La Liga,si SVN,32-293,90,5,0,5,100.0,1.2,9,26,34.6,29,5,51.7,40.0,12,91.7,55.0,21,1,4.8,0,6.8
