Team,League,Game Week,Possession,Passing Accuracy,Shots on Target,Saves
Parma,Italian Serie A,J2,46%,287 of 389 — 74%,3 of 7 — 43%,2 of 3 — 66%
Atalanta,Italian Serie A,J2,54%,78% — 354 of 453,27% — 3 of 11,66% — 2 of 3
