Team,League,Game Week,Possession,Passing Accuracy,Shots on Target,Saves
Köln,German Bundesliga,J9,48%,344 of 423 — 81%,9 of 23 — 39%,4 of 5 — 80%
Hamburger SV,German Bundesliga,J9,52%,81% — 371 of 458,45% — 5 of 11,55% — 5 of 9
