,Player,,,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
J4,Vangelis Pavlidis,Benfica,UEFA Champions League,14.0,gr GRE,FW,26-349,90,0,0,0,0,2,0,0,0,25,0,0,0,0.3,0.3,0.0,1,0,14,19,73.7,0,15,0,2,0,Vangelis Pavlidis,14.0,gr GRE,FW,26-349,90,14,19,73.7,217,24,6,9,66.7,7,7,100.0,0,0,,0,0.0,0.1,1,0,0,0,0,Vangelis Pavlidis,14.0,gr GRE,FW,26-349,90,19,17,2,0,0,0,0,0,0,0,0,0,14,0,2,Vangelis Pavlidis,14.0,gr GRE,FW,26-349,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Vangelis Pavlidis,14.0,gr GRE,FW,26-349,90,25,0,4,5,16,7,25,2,0,0.0,2,100.0,15,38,8,0,0,0,0,1,18,5,Vangelis Pavlidis,14.0,gr GRE,FW,26-349,90,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,0.0
J4,Heorhiy Sudakov,Benfica,UEFA Champions League,10.0,ua UKR,LW,23-065,68,0,0,0,0,1,0,0,0,47,2,0,1,0.0,0.0,0.3,6,0,34,40,85.0,8,32,1,1,1,Heorhiy Sudakov,10.0,ua UKR,LW,23-065,68,34,40,85.0,664,286,14,14,100.0,12,14,85.7,6,10,60.0,0,0.3,0.6,4,6,3,0,8,Heorhiy Sudakov,10.0,ua UKR,LW,23-065,68,40,36,4,1,2,1,5,0,3,2,1,0,34,0,0,Heorhiy Sudakov,10.0,ua UKR,LW,23-065,68,2,2,1,1,0,0,2,0.0,2,1,0,1,0,2,0,0,Heorhiy Sudakov,10.0,ua UKR,LW,23-065,68,47,0,10,25,12,2,47,1,1,100.0,0,0.0,32,203,80,1,3,0,3,1,36,6,Heorhiy Sudakov,10.0,ua UKR,LW,23-065,68,0,0,0,1,1,0,5,0,2,0,0,0,7,0,0,
J4,Gianluca Prestianni,Benfica,UEFA Champions League,25.0,ar ARG,AM,19-278,22,0,0,0,0,0,0,0,0,17,0,0,0,0.0,0.0,0.1,1,0,8,11,72.7,2,11,1,1,0,Gianluca Prestianni,25.0,ar ARG,AM,19-278,22,8,11,72.7,181,41,3,4,75.0,3,3,100.0,2,3,66.7,0,0.1,0.3,1,0,1,1,2,Gianluca Prestianni,25.0,ar ARG,AM,19-278,22,11,11,0,0,0,1,2,0,0,0,0,0,8,0,1,Gianluca Prestianni,25.0,ar ARG,AM,19-278,22,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Gianluca Prestianni,25.0,ar ARG,AM,19-278,22,17,0,0,3,14,2,17,1,0,0.0,1,100.0,11,68,33,1,1,0,4,0,13,2,Gianluca Prestianni,25.0,ar ARG,AM,19-278,22,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,
J4,Dodi Lukebakio,Benfica,UEFA Champions League,11.0,be BEL,RW,28-042,90,0,0,0,0,8,3,1,0,58,0,0,0,0.8,0.8,0.2,8,0,34,42,81.0,7,39,9,3,2,Dodi Lukebakio,11.0,be BEL,RW,28-042,90,34,42,81.0,649,149,19,21,90.5,8,11,72.7,7,8,87.5,0,0.2,0.3,3,3,4,0,7,Dodi Lukebakio,11.0,be BEL,RW,28-042,90,42,40,2,0,1,0,3,1,1,1,0,0,34,0,1,Dodi Lukebakio,11.0,be BEL,RW,28-042,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Dodi Lukebakio,11.0,be BEL,RW,28-042,90,58,1,2,19,38,9,58,3,2,66.7,1,33.3,39,357,210,9,4,4,3,1,45,14,Dodi Lukebakio,11.0,be BEL,RW,28-042,90,1,0,0,1,0,0,3,0,0,0,0,0,5,1,0,100.0
J4,Leandro Barreiro Martins,Benfica,UEFA Champions League,18.0,lu LUX,AM,25-306,68,0,0,0,0,2,0,0,0,29,1,0,2,0.1,0.1,0.1,2,0,11,16,68.8,3,16,0,4,0,Leandro Barreiro Martins,18.0,lu LUX,AM,25-306,68,11,16,68.8,161,52,5,7,71.4,4,4,100.0,1,1,100.0,0,0.1,0.1,1,2,1,0,3,Leandro Barreiro Martins,18.0,lu LUX,AM,25-306,68,16,16,0,0,0,0,2,0,0,0,0,0,11,0,4,Leandro Barreiro Martins,18.0,lu LUX,AM,25-306,68,1,0,0,0,1,0,0,,0,2,1,1,0,1,1,0,Leandro Barreiro Martins,18.0,lu LUX,AM,25-306,68,29,1,4,14,11,3,29,4,0,0.0,3,75.0,16,82,24,0,0,0,1,1,19,8,Leandro Barreiro Martins,18.0,lu LUX,AM,25-306,68,0,0,0,0,2,0,2,0,0,0,0,0,2,1,0,100.0
J4,Amar Dedić,Benfica,UEFA Champions League,17.0,ba BIH,RB,23-079,22,0,0,0,0,0,0,0,0,21,0,0,0,0.0,0.0,0.0,0,0,16,18,88.9,2,13,2,0,0,Amar Dedić,17.0,ba BIH,RB,23-079,22,16,18,88.9,202,45,13,13,100.0,3,4,75.0,0,1,0.0,0,0.0,0.0,0,1,0,0,2,Amar Dedić,17.0,ba BIH,RB,23-079,22,18,14,4,0,0,0,1,4,0,0,0,0,16,0,0,Amar Dedić,17.0,ba BIH,RB,23-079,22,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Amar Dedić,17.0,ba BIH,RB,23-079,22,21,0,3,7,11,3,21,0,0,,0,,13,86,53,2,1,1,1,0,12,5,Amar Dedić,17.0,ba BIH,RB,23-079,22,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0
J4,Richard Ríos,Benfica,UEFA Champions League,20.0,co COL,DM,25-156,90,0,0,0,0,2,1,0,0,74,1,3,0,0.1,0.1,0.5,6,0,51,59,86.4,11,54,4,3,2,Richard Ríos,20.0,co COL,DM,25-156,90,51,59,86.4,958,271,18,20,90.0,25,29,86.2,6,6,100.0,0,0.5,0.0,5,11,0,0,11,Richard Ríos,20.0,co COL,DM,25-156,90,59,58,1,1,0,0,2,0,0,0,0,0,51,0,1,Richard Ríos,20.0,co COL,DM,25-156,90,1,0,1,0,0,0,1,0.0,1,0,0,0,3,4,0,0,Richard Ríos,20.0,co COL,DM,25-156,90,74,2,13,42,19,3,74,3,2,66.7,1,33.3,54,356,162,4,4,1,1,2,53,4,Richard Ríos,20.0,co COL,DM,25-156,90,0,0,0,0,0,0,2,3,0,0,0,0,7,2,1,66.7
J4,Enzo Barrenechea,Benfica,UEFA Champions League,5.0,ar ARG,DM,24-167,90,0,0,0,0,0,0,0,0,77,1,1,0,0.0,0.0,0.0,1,0,72,75,96.0,8,48,0,3,2,Enzo Barrenechea,5.0,ar ARG,DM,24-167,90,72,75,96.0,1125,284,36,37,97.3,34,34,100.0,2,4,50.0,0,0.0,0.1,0,5,0,0,8,Enzo Barrenechea,5.0,ar ARG,DM,24-167,90,75,73,2,2,0,0,0,0,0,0,0,0,72,0,0,Enzo Barrenechea,5.0,ar ARG,DM,24-167,90,1,1,1,0,0,0,1,0.0,1,0,0,0,1,2,0,0,Enzo Barrenechea,5.0,ar ARG,DM,24-167,90,77,4,15,52,10,1,77,3,2,66.7,1,33.3,48,173,65,0,0,0,0,0,58,1,Enzo Barrenechea,5.0,ar ARG,DM,24-167,90,0,0,0,0,2,0,0,1,1,0,0,0,7,2,0,100.0
J4,Samuel Dahl,Benfica,UEFA Champions League,26.0,se SWE,LB,25-246,68,0,0,0,0,1,0,0,0,43,5,0,0,0.0,0.0,0.0,1,0,32,34,94.1,4,26,1,0,0,Samuel Dahl,26.0,se SWE,LB,25-246,68,32,34,94.1,504,235,13,14,92.9,14,14,100.0,3,4,75.0,0,0.0,0.0,0,1,2,0,4,Samuel Dahl,26.0,se SWE,LB,25-246,68,34,28,6,1,0,1,0,5,0,0,0,0,32,0,0,Samuel Dahl,26.0,se SWE,LB,25-246,68,5,4,2,2,1,3,3,100.0,0,0,0,0,0,5,2,1,Samuel Dahl,26.0,se SWE,LB,25-246,68,43,2,13,19,11,0,43,0,0,,0,,26,113,54,1,1,0,2,0,25,3,Samuel Dahl,26.0,se SWE,LB,25-246,68,0,0,0,0,1,0,0,0,4,0,0,0,3,0,2,0.0
J4,Andreas Schjelderup,Benfica,UEFA Champions League,21.0,no NOR,LW,21-157,22,0,0,0,0,1,0,0,0,22,1,0,1,0.1,0.1,0.1,2,0,16,18,88.9,3,20,4,3,0,Andreas Schjelderup,21.0,no NOR,LW,21-157,22,16,18,88.9,249,59,9,10,90.0,5,6,83.3,1,1,100.0,0,0.1,0.1,1,1,3,2,3,Andreas Schjelderup,21.0,no NOR,LW,21-157,22,18,18,0,0,0,0,4,0,0,0,0,0,16,0,0,Andreas Schjelderup,21.0,no NOR,LW,21-157,22,1,0,0,1,0,0,0,,0,1,0,1,0,1,0,0,Andreas Schjelderup,21.0,no NOR,LW,21-157,22,22,0,0,4,18,2,22,3,0,0.0,1,33.3,20,137,82,4,3,2,0,1,21,10,Andreas Schjelderup,21.0,no NOR,LW,21-157,22,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,
J4,Nicolás Otamendi,Benfica,UEFA Champions League,30.0,ar ARG,CB,37-266,90,0,0,0,0,3,1,1,0,93,1,4,1,0.2,0.2,0.0,3,0,79,83,95.2,11,61,1,0,0,Nicolás Otamendi,30.0,ar ARG,CB,37-266,90,79,83,95.2,1491,446,29,30,96.7,41,41,100.0,8,11,72.7,0,0.0,0.0,1,5,0,0,11,Nicolás Otamendi,30.0,ar ARG,CB,37-266,90,83,76,7,3,0,0,0,0,0,0,0,0,79,0,1,Nicolás Otamendi,30.0,ar ARG,CB,37-266,90,1,1,0,1,0,0,0,,0,1,0,1,4,5,1,0,Nicolás Otamendi,30.0,ar ARG,CB,37-266,90,93,9,31,51,12,4,93,0,0,,0,,61,279,142,1,3,1,0,0,65,2,Nicolás Otamendi,30.0,ar ARG,CB,37-266,90,1,0,0,4,1,0,0,4,1,0,0,0,6,4,2,66.7
J4,Tomás Araújo,Benfica,UEFA Champions League,44.0,pt POR,CB,23-173,90,0,0,0,0,0,0,0,0,74,3,4,0,0.0,0.0,0.0,3,0,53,62,85.5,3,55,0,1,0,Tomás Araújo,44.0,pt POR,CB,23-173,90,53,62,85.5,941,361,22,24,91.7,28,33,84.8,3,5,60.0,0,0.0,0.0,1,5,0,0,3,Tomás Araújo,44.0,pt POR,CB,23-173,90,62,61,1,1,0,0,1,0,0,0,0,0,53,0,0,Tomás Araújo,44.0,pt POR,CB,23-173,90,3,2,1,1,1,1,1,100.0,0,0,0,0,4,7,3,0,Tomás Araújo,44.0,pt POR,CB,23-173,90,74,6,25,38,12,4,74,1,0,0.0,1,100.0,55,324,247,0,0,0,1,0,56,1,Tomás Araújo,44.0,pt POR,CB,23-173,90,0,0,0,0,0,0,1,4,2,0,0,0,4,2,1,66.7
J4,Fredrik Aursnes,Benfica,UEFA Champions League,8.0,no NOR,"RB,LB",29-330,90,0,0,0,0,1,0,0,0,76,3,2,0,0.1,0.1,0.1,4,0,52,67,77.6,7,51,1,2,0,Fredrik Aursnes,8.0,no NOR,"RB,LB",29-330,90,52,67,77.6,888,198,25,30,83.3,20,26,76.9,5,7,71.4,0,0.1,0.4,1,3,0,0,7,Fredrik Aursnes,8.0,no NOR,"RB,LB",29-330,90,67,60,7,0,0,0,6,5,2,2,0,0,52,0,2,Fredrik Aursnes,8.0,no NOR,"RB,LB",29-330,90,3,2,0,3,0,2,5,40.0,3,0,0,0,2,5,1,0,Fredrik Aursnes,8.0,no NOR,"RB,LB",29-330,90,76,1,13,35,28,4,76,2,0,0.0,2,100.0,51,207,77,1,2,1,0,0,51,8,Fredrik Aursnes,8.0,no NOR,"RB,LB",29-330,90,0,0,0,0,0,0,6,2,2,0,0,0,5,1,0,100.0
J4,Anatolii Trubin,Benfica,UEFA Champions League,1.0,ua UKR,GK,24-096,90,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.0,0,0,27,30,90.0,0,22,0,0,0,Anatolii Trubin,1.0,ua UKR,GK,24-096,90,27,30,90.0,593,458,9,9,100.0,14,14,100.0,4,7,57.1,0,0.0,0.0,0,1,0,0,0,Anatolii Trubin,1.0,ua UKR,GK,24-096,90,30,28,2,2,0,0,0,0,0,0,0,0,27,0,0,Anatolii Trubin,1.0,ua UKR,GK,24-096,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Anatolii Trubin,1.0,ua UKR,GK,24-096,90,31,26,31,0,0,0,31,0,0,,0,,22,87,43,0,0,0,0,0,24,0,Anatolii Trubin,1.0,ua UKR,GK,24-096,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
J4,Christian Kofane,Leverkusen,UEFA Champions League,35.0,cm CMR,FW,19-102,56,0,0,0,0,1,1,0,0,12,0,0,0,0.1,0.1,0.0,0,0,8,8,100.0,0,13,1,0,0,Christian Kofane,35.0,cm CMR,FW,19-102,56,8,8,100.0,80,15,4,4,100.0,2,2,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,Christian Kofane,35.0,cm CMR,FW,19-102,56,8,8,0,0,0,0,0,0,0,0,0,0,8,0,0,Christian Kofane,35.0,cm CMR,FW,19-102,56,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Christian Kofane,35.0,cm CMR,FW,19-102,56,12,0,2,5,5,3,12,0,0,,0,,13,81,39,1,2,0,2,4,17,5,Christian Kofane,35.0,cm CMR,FW,19-102,56,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,33.3
J4,Patrik Schick,Leverkusen,UEFA Champions League,14.0,cz CZE,FW,29-285,34,1,0,0,0,2,2,0,0,14,0,1,0,0.2,0.2,0.0,1,1,6,10,60.0,0,7,0,1,1,Patrik Schick,14.0,cz CZE,FW,29-285,34,6,10,60.0,68,25,5,8,62.5,1,2,50.0,0,0,,0,0.0,0.0,0,1,0,0,0,Patrik Schick,14.0,cz CZE,FW,29-285,34,10,10,0,0,0,0,0,0,0,0,0,0,6,0,0,Patrik Schick,14.0,cz CZE,FW,29-285,34,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,Patrik Schick,14.0,cz CZE,FW,29-285,34,14,0,3,5,6,3,14,1,1,100.0,0,0.0,7,23,11,0,0,0,1,0,11,2,Patrik Schick,14.0,cz CZE,FW,29-285,34,0,0,0,0,2,1,0,1,0,0,0,0,1,2,1,66.7
J4,Ernest Poku,Leverkusen,UEFA Champions League,19.0,nl NED,AM,21-281,87,0,0,0,0,1,0,0,0,29,0,0,3,0.2,0.2,0.1,2,0,15,19,78.9,2,16,6,5,2,Ernest Poku,19.0,nl NED,AM,21-281,87,15,19,78.9,184,33,9,13,69.2,3,3,100.0,1,1,100.0,0,0.1,0.1,1,0,2,0,2,Ernest Poku,19.0,nl NED,AM,21-281,87,19,19,0,0,0,0,0,0,0,0,0,0,15,0,0,Ernest Poku,19.0,nl NED,AM,21-281,87,0,0,0,0,0,0,0,,0,3,1,2,0,0,0,0,Ernest Poku,19.0,nl NED,AM,21-281,87,29,0,6,11,14,6,29,5,2,40.0,2,40.0,16,183,170,6,4,3,3,0,20,6,Ernest Poku,19.0,nl NED,AM,21-281,87,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,33.3
J4,Eliesse Ben Seghir,Leverkusen,UEFA Champions League,17.0,ma MAR,AM,20-262,3,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,3,5,60.0,0,3,0,0,0,Eliesse Ben Seghir,17.0,ma MAR,AM,20-262,3,3,5,60.0,36,5,2,2,100.0,1,2,50.0,0,0,,0,0.0,0.0,0,0,0,0,0,Eliesse Ben Seghir,17.0,ma MAR,AM,20-262,3,5,5,0,0,0,0,0,0,0,0,0,0,3,0,1,Eliesse Ben Seghir,17.0,ma MAR,AM,20-262,3,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Eliesse Ben Seghir,17.0,ma MAR,AM,20-262,3,6,1,2,0,4,0,6,0,0,,0,,3,26,21,0,0,0,0,0,4,1,Eliesse Ben Seghir,17.0,ma MAR,AM,20-262,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J4,Claudio Echeverri,Leverkusen,UEFA Champions League,9.0,ar ARG,AM,19-307,56,0,0,0,0,0,0,0,0,32,0,0,1,0.0,0.0,0.0,1,0,25,28,89.3,6,19,0,0,0,Claudio Echeverri,9.0,ar ARG,AM,19-307,56,25,28,89.3,369,113,12,14,85.7,8,9,88.9,2,2,100.0,0,0.0,0.0,0,1,1,0,6,Claudio Echeverri,9.0,ar ARG,AM,19-307,56,28,27,1,0,0,0,0,0,0,0,0,0,25,0,0,Claudio Echeverri,9.0,ar ARG,AM,19-307,56,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Claudio Echeverri,9.0,ar ARG,AM,19-307,56,32,1,5,19,8,0,32,0,0,,0,,19,70,46,0,1,0,1,2,24,3,Claudio Echeverri,9.0,ar ARG,AM,19-307,56,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,
J4,Malik Tillman,Leverkusen,UEFA Champions League,10.0,us USA,AM,23-161,34,0,0,0,0,0,0,1,0,17,3,0,1,0.0,0.0,0.0,1,0,9,10,90.0,2,8,1,0,0,Malik Tillman,10.0,us USA,AM,23-161,34,9,10,90.0,132,61,6,6,100.0,1,2,50.0,1,1,100.0,0,0.0,0.0,1,0,0,0,2,Malik Tillman,10.0,us USA,AM,23-161,34,10,9,1,0,0,0,0,1,0,0,0,0,9,0,0,Malik Tillman,10.0,us USA,AM,23-161,34,3,2,1,2,0,1,1,100.0,0,1,0,1,0,3,1,0,Malik Tillman,10.0,us USA,AM,23-161,34,17,1,5,9,3,1,17,0,0,,0,,8,46,26,1,1,0,1,2,10,1,Malik Tillman,10.0,us USA,AM,23-161,34,1,0,0,1,0,1,0,0,2,0,0,0,2,0,2,0.0
