,Player,,,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
J4,Filip Rózga,Sturm Graz,UEFA Europa League,8.0,pl POL,"FW,LM",19-091,90,0,0,0,0,0,0,0,0,38,4,0,4,0.0,0.0,0.0,1,0,14,22,63.6,1,18,1,2,0,Filip Rózga,8.0,pl POL,"FW,LM",19-091,90,14,22,63.6,162,31,10,12,83.3,2,6,33.3,1,1,100.0,0,0.0,0.0,1,2,0,0,1,Filip Rózga,8.0,pl POL,"FW,LM",19-091,90,22,21,1,0,0,0,1,0,0,0,0,0,14,0,2,Filip Rózga,8.0,pl POL,"FW,LM",19-091,90,4,2,1,3,0,2,3,66.7,1,4,0,4,0,4,1,0,Filip Rózga,8.0,pl POL,"FW,LM",19-091,90,38,1,6,25,9,0,38,2,0,0.0,2,100.0,18,109,29,1,0,0,3,1,22,3,Filip Rózga,8.0,pl POL,"FW,LM",19-091,90,0,0,0,3,4,0,1,0,2,0,0,0,3,0,1,0.0
J4,Maurice Malone,Sturm Graz,UEFA Europa League,77.0,de GER,FW,25-081,56,0,0,0,0,0,0,0,0,16,0,0,0,0.0,0.0,0.0,1,0,8,10,80.0,0,10,0,4,3,Maurice Malone,77.0,de GER,FW,25-081,56,8,10,80.0,80,0,7,7,100.0,1,3,33.3,0,0,,0,0.0,0.0,1,1,0,0,0,Maurice Malone,77.0,de GER,FW,25-081,56,10,10,0,0,0,0,0,0,0,0,0,0,8,0,0,Maurice Malone,77.0,de GER,FW,25-081,56,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Maurice Malone,77.0,de GER,FW,25-081,56,16,1,2,9,5,0,16,4,3,75.0,1,25.0,10,54,1,0,0,0,0,0,13,4,Maurice Malone,77.0,de GER,FW,25-081,56,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,0.0
J4,Seedy Jatta,Sturm Graz,UEFA Europa League,20.0,no NOR,FW,22-233,34,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,2,0,1,0,Seedy Jatta,20.0,no NOR,FW,22-233,34,0,1,0.0,0,0,0,0,,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,Seedy Jatta,20.0,no NOR,FW,22-233,34,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Seedy Jatta,20.0,no NOR,FW,22-233,34,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Seedy Jatta,20.0,no NOR,FW,22-233,34,3,1,1,1,1,0,3,1,0,0.0,1,100.0,2,27,1,0,0,0,0,2,3,1,Seedy Jatta,20.0,no NOR,FW,22-233,34,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,50.0
J4,Otar Kiteishvili,Sturm Graz,UEFA Europa League,10.0,ge GEO,AM,29-225,56,0,0,0,0,1,1,0,0,47,0,1,0,0.0,0.0,0.0,0,0,26,36,72.2,3,27,2,3,1,Otar Kiteishvili,10.0,ge GEO,AM,29-225,56,26,36,72.2,328,79,20,22,90.9,6,12,50.0,0,0,,0,0.0,0.0,0,0,0,0,3,Otar Kiteishvili,10.0,ge GEO,AM,29-225,56,36,34,1,1,0,0,0,0,0,0,0,0,26,1,1,Otar Kiteishvili,10.0,ge GEO,AM,29-225,56,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,2,0,Otar Kiteishvili,10.0,ge GEO,AM,29-225,56,47,2,9,27,11,2,47,3,1,33.3,2,66.7,27,136,75,2,1,1,2,0,33,3,Otar Kiteishvili,10.0,ge GEO,AM,29-225,56,0,0,0,1,2,0,0,1,0,0,0,0,5,1,1,50.0
J4,Axel Kayombo,Sturm Graz,UEFA Europa League,11.0,fr FRA,FW,19-254,34,0,0,0,0,0,0,1,0,12,0,0,0,0.0,0.0,0.0,0,0,4,7,57.1,1,10,1,1,0,Axel Kayombo,11.0,fr FRA,FW,19-254,34,4,7,57.1,53,14,3,4,75.0,1,2,50.0,0,0,,0,0.0,0.0,0,1,0,0,1,Axel Kayombo,11.0,fr FRA,FW,19-254,34,7,6,0,0,0,0,0,0,0,0,0,0,4,1,0,Axel Kayombo,11.0,fr FRA,FW,19-254,34,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Axel Kayombo,11.0,fr FRA,FW,19-254,34,12,0,1,8,3,1,12,1,0,0.0,1,100.0,10,27,9,1,0,1,2,3,12,2,Axel Kayombo,11.0,fr FRA,FW,19-254,34,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,
J4,Jacob Hodl,Sturm Graz,UEFA Europa League,43.0,at AUT,"LM,CM,RM",18-279,90,0,0,0,0,0,0,0,0,48,3,0,1,0.0,0.0,0.0,0,0,28,36,77.8,2,26,6,4,2,Jacob Hodl,43.0,at AUT,"LM,CM,RM",18-279,90,28,36,77.8,405,82,18,20,90.0,9,10,90.0,1,3,33.3,0,0.0,0.0,0,1,0,0,2,Jacob Hodl,43.0,at AUT,"LM,CM,RM",18-279,90,36,34,2,1,0,0,0,1,0,0,0,0,28,0,2,Jacob Hodl,43.0,at AUT,"LM,CM,RM",18-279,90,3,3,1,2,0,3,5,60.0,2,1,0,1,0,3,2,0,Jacob Hodl,43.0,at AUT,"LM,CM,RM",18-279,90,48,3,14,30,6,0,48,4,2,50.0,2,50.0,26,189,131,6,0,0,1,1,22,2,Jacob Hodl,43.0,at AUT,"LM,CM,RM",18-279,90,0,0,0,4,1,0,0,0,3,0,0,0,8,1,1,50.0
J4,Tomi Horvat,Sturm Graz,UEFA Europa League,19.0,si SVN,RM,26-227,76,0,0,0,0,1,1,0,0,34,2,2,2,0.0,0.0,0.0,1,0,14,25,56.0,3,20,0,0,0,Tomi Horvat,19.0,si SVN,RM,26-227,76,14,25,56.0,234,135,8,12,66.7,5,10,50.0,1,1,100.0,0,0.0,0.1,0,2,0,0,3,Tomi Horvat,19.0,si SVN,RM,26-227,76,25,24,1,1,0,0,1,0,0,0,0,0,14,0,2,Tomi Horvat,19.0,si SVN,RM,26-227,76,2,0,1,1,0,1,2,50.0,1,2,0,2,2,4,0,0,Tomi Horvat,19.0,si SVN,RM,26-227,76,34,1,7,19,9,0,34,0,0,,0,,20,75,38,0,1,0,1,1,22,4,Tomi Horvat,19.0,si SVN,RM,26-227,76,0,0,0,1,1,0,1,2,0,0,0,0,4,1,1,50.0
J4,Stefan Hierländer,Sturm Graz,UEFA Europa League,25.0,at AUT,CM,34-276,14,0,0,0,0,0,0,0,0,6,0,0,2,0.0,0.0,0.0,0,0,2,4,50.0,0,2,0,0,0,Stefan Hierländer,25.0,at AUT,CM,34-276,14,2,4,50.0,44,7,1,3,33.3,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,Stefan Hierländer,25.0,at AUT,CM,34-276,14,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,Stefan Hierländer,25.0,at AUT,CM,34-276,14,0,0,0,0,0,0,0,,0,2,1,1,0,0,0,0,Stefan Hierländer,25.0,at AUT,CM,34-276,14,6,0,6,1,0,0,6,0,0,,0,,2,3,0,0,0,0,0,0,2,0,Stefan Hierländer,25.0,at AUT,CM,34-276,14,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
J4,Jon Gorenc Stanković,Sturm Graz,UEFA Europa League,4.0,si SVN,"DM,CM",29-296,90,0,0,0,0,1,0,0,0,50,0,2,1,0.0,0.0,0.0,0,0,34,39,87.2,2,27,0,1,0,Jon Gorenc Stanković,4.0,si SVN,"DM,CM",29-296,90,34,39,87.2,521,153,17,18,94.4,15,16,93.8,1,3,33.3,0,0.0,0.0,0,4,0,0,2,Jon Gorenc Stanković,4.0,si SVN,"DM,CM",29-296,90,39,39,0,0,0,0,0,0,0,0,0,0,34,0,1,Jon Gorenc Stanković,4.0,si SVN,"DM,CM",29-296,90,0,0,0,0,0,0,1,0.0,1,1,0,1,2,2,5,0,Jon Gorenc Stanković,4.0,si SVN,"DM,CM",29-296,90,50,5,20,28,3,1,50,1,0,0.0,1,100.0,27,107,42,0,0,0,1,0,28,0,Jon Gorenc Stanković,4.0,si SVN,"DM,CM",29-296,90,0,0,0,1,2,0,0,2,0,0,0,0,5,2,2,50.0
J4,Emir Karic,Sturm Graz,UEFA Europa League,17.0,at AUT,LB,28-150,90,0,0,0,0,0,0,0,0,75,3,2,1,0.0,0.0,0.0,0,0,52,63,82.5,5,29,2,0,0,Emir Karic,17.0,at AUT,LB,28-150,90,52,63,82.5,882,367,18,18,100.0,31,39,79.5,3,6,50.0,0,0.0,0.0,0,6,0,0,5,Emir Karic,17.0,at AUT,LB,28-150,90,63,50,13,3,0,0,0,10,0,0,0,0,52,0,0,Emir Karic,17.0,at AUT,LB,28-150,90,3,1,1,2,0,3,3,100.0,0,1,0,1,2,5,5,0,Emir Karic,17.0,at AUT,LB,28-150,90,75,3,28,39,8,0,75,0,0,,0,,29,117,75,2,0,0,1,1,40,0,Emir Karic,17.0,at AUT,LB,28-150,90,0,0,0,1,0,0,0,2,1,0,0,0,1,3,1,75.0
