Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J3,Bart Verbruggen,Brighton,English Premier League,nl NED,23-013,90,3,1,2,66.7,1.1,4,19,21.1,35,4,31.4,35.2,9,88.9,61.2,4,1,25.0,1,18.5
J3,James Trafford,Manchester City,English Premier League,eng ENG,22-325,90,7,2,5,85.7,3.1,6,16,37.5,41,3,31.7,31.7,4,75.0,55.3,5,1,20.0,3,15.6
