Team,League,Game Week,Possession,Passing Accuracy,Shots on Target,Saves
Betis,UEFA Europa League,J1,56%,505 of 562 — 90%,4 of 9 — 44%,4 of 6 — 66%
Nott'ham Forest,UEFA Europa League,J1,44%,84% — 374 of 443,38% — 6 of 16,50% — 2 of 4
