Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J3,Manuel Neuer,Bayern Munich,UEFA Champions League,de GER,39-209,90,2,0,2,100.0,0.2,1,1,100.0,31,4,3.2,23.1,2,0.0,21.0,5,0,0.0,8,26.6
J3,Nordin Jackers,Club Brugge,UEFA Champions League,be BEL,28-047,90,11,4,7,63.6,2.7,14,30,46.7,49,5,57.1,39.9,2,100.0,78.5,16,3,18.8,2,12.7
