,Player,,,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
J3,John Paul Dembe,Häcken,UEFA Europa Conference League,19.0,ug UGA,FW,20-126,72,1,0,0,0,2,1,0,0,13,1,0,0,0.6,0.6,0.0,1,0,7,8,87.5,0,5,0,1,0,John Paul Dembe,19.0,ug UGA,FW,20-126,72,7,8,87.5,111,1,5,6,83.3,1,1,100.0,1,1,100.0,0,0.0,0.0,1,0,0,0,0,John Paul Dembe,19.0,ug UGA,FW,20-126,72,8,6,2,0,0,0,0,0,0,0,0,0,7,0,0,John Paul Dembe,19.0,ug UGA,FW,20-126,72,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,John Paul Dembe,19.0,ug UGA,FW,20-126,72,13,0,0,6,7,3,13,1,0,0.0,1,100.0,5,9,5,0,0,0,1,0,7,3,John Paul Dembe,19.0,ug UGA,FW,20-126,72,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,100.0
J3,Samuel Holm,Häcken,UEFA Europa Conference League,15.0,se SWE,CM,28-028,18,0,0,0,0,1,0,1,0,30,0,1,0,0.0,0.0,0.1,1,0,22,26,84.6,4,21,0,1,0,Samuel Holm,15.0,se SWE,CM,28-028,18,22,26,84.6,451,166,8,9,88.9,10,11,90.9,4,6,66.7,0,0.1,0.0,1,5,0,0,4,Samuel Holm,15.0,se SWE,CM,28-028,18,26,26,0,0,0,1,0,0,0,0,0,0,22,0,0,Samuel Holm,15.0,se SWE,CM,28-028,18,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,Samuel Holm,15.0,se SWE,CM,28-028,18,30,0,9,17,4,0,30,1,0,0.0,1,100.0,21,64,35,0,0,0,0,0,22,0,Samuel Holm,15.0,se SWE,CM,28-028,18,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,
J3,Amor Layouni,Häcken,UEFA Europa Conference League,24.0,tn TUN,"LW,RM",33-034,90,0,0,0,0,3,1,0,0,47,2,0,2,0.3,0.3,0.1,4,0,20,30,66.7,1,38,3,2,0,Amor Layouni,24.0,tn TUN,"LW,RM",33-034,90,20,30,66.7,300,85,11,14,78.6,7,11,63.6,1,1,100.0,0,0.1,0.1,1,0,1,1,1,Amor Layouni,24.0,tn TUN,"LW,RM",33-034,90,30,29,1,0,0,0,7,1,0,0,0,0,20,0,2,Amor Layouni,24.0,tn TUN,"LW,RM",33-034,90,2,1,0,2,0,2,3,66.7,1,2,0,2,0,2,0,0,Amor Layouni,24.0,tn TUN,"LW,RM",33-034,90,47,0,2,12,33,5,47,2,0,0.0,1,50.0,38,218,132,3,3,1,7,2,41,16,Amor Layouni,24.0,tn TUN,"LW,RM",33-034,90,0,0,0,1,3,1,7,0,1,0,0,0,1,1,1,50.0
J3,Adrian Svanbäck,Häcken,UEFA Europa Conference League,20.0,fi FIN,RW,21-151,23,0,0,0,0,1,1,0,0,5,0,0,0,0.1,0.1,0.0,1,0,2,3,66.7,1,5,0,0,0,Adrian Svanbäck,20.0,fi FIN,RW,21-151,23,2,3,66.7,36,17,1,2,50.0,1,1,100.0,0,0,,0,0.0,0.0,0,1,0,0,1,Adrian Svanbäck,20.0,fi FIN,RW,21-151,23,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,Adrian Svanbäck,20.0,fi FIN,RW,21-151,23,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Adrian Svanbäck,20.0,fi FIN,RW,21-151,23,5,0,0,4,1,0,5,0,0,,0,,5,16,6,0,0,0,1,0,5,1,Adrian Svanbäck,20.0,fi FIN,RW,21-151,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
J3,Pontus Dahbo,Häcken,UEFA Europa Conference League,16.0,se SWE,"RW,LM",20-026,61,0,0,0,0,3,1,0,0,27,5,1,1,0.2,0.2,0.0,1,0,10,14,71.4,0,12,0,3,1,Pontus Dahbo,16.0,se SWE,"RW,LM",20-026,61,10,14,71.4,136,5,7,9,77.8,3,4,75.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,Pontus Dahbo,16.0,se SWE,"RW,LM",20-026,61,14,14,0,0,0,0,1,0,0,0,0,0,10,0,0,Pontus Dahbo,16.0,se SWE,"RW,LM",20-026,61,5,2,2,0,3,3,4,75.0,1,1,0,1,1,6,0,0,Pontus Dahbo,16.0,se SWE,"RW,LM",20-026,61,27,1,4,4,19,2,27,3,1,33.3,2,66.7,12,26,7,0,0,0,0,0,12,2,Pontus Dahbo,16.0,se SWE,"RW,LM",20-026,61,0,0,0,0,1,0,1,1,2,0,0,0,2,0,0,
J3,Sanders Ngabo,Häcken,UEFA Europa Conference League,7.0,dk DEN,LM,21-125,6,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,1,0,1,1,100.0,0,1,0,0,0,Sanders Ngabo,7.0,dk DEN,LM,21-125,6,1,1,100.0,17,0,0,0,,1,1,100.0,0,0,,0,0.0,0.0,1,0,0,0,0,Sanders Ngabo,7.0,dk DEN,LM,21-125,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Sanders Ngabo,7.0,dk DEN,LM,21-125,6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Sanders Ngabo,7.0,dk DEN,LM,21-125,6,1,0,0,0,1,0,1,0,0,,0,,1,2,0,0,0,0,0,0,1,1,Sanders Ngabo,7.0,dk DEN,LM,21-125,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J3,Simon Gustafson,Häcken,UEFA Europa Conference League,14.0,se SWE,"LM,FW",30-299,90,0,0,0,0,1,0,0,0,54,4,3,0,0.3,0.3,0.0,2,0,32,42,76.2,5,27,0,0,0,Simon Gustafson,14.0,se SWE,"LM,FW",30-299,90,32,42,76.2,512,77,21,24,87.5,8,11,72.7,3,5,60.0,0,0.0,0.0,0,4,1,0,5,Simon Gustafson,14.0,se SWE,"LM,FW",30-299,90,42,42,0,0,0,0,1,0,0,0,0,0,32,0,2,Simon Gustafson,14.0,se SWE,"LM,FW",30-299,90,4,0,1,3,0,3,4,75.0,1,0,0,0,3,7,0,1,Simon Gustafson,14.0,se SWE,"LM,FW",30-299,90,54,0,7,27,20,2,54,0,0,,0,,27,50,21,0,0,0,2,0,33,7,Simon Gustafson,14.0,se SWE,"LM,FW",30-299,90,0,0,0,1,0,1,1,3,0,0,0,0,6,1,1,50.0
J3,Silas Andersen,Häcken,UEFA Europa Conference League,8.0,dk DEN,CM,21-146,90,0,0,0,0,1,0,0,0,61,4,3,1,0.0,0.0,0.0,1,0,41,49,83.7,3,39,0,1,0,Silas Andersen,8.0,dk DEN,CM,21-146,90,41,49,83.7,667,141,21,26,80.8,19,21,90.5,1,1,100.0,0,0.0,0.0,2,4,1,0,3,Silas Andersen,8.0,dk DEN,CM,21-146,90,49,47,1,1,1,0,0,0,0,0,0,0,41,1,0,Silas Andersen,8.0,dk DEN,CM,21-146,90,4,1,0,4,0,3,3,100.0,0,1,0,1,3,7,0,0,Silas Andersen,8.0,dk DEN,CM,21-146,90,61,0,8,33,21,1,61,1,0,0.0,1,100.0,39,182,53,0,1,0,1,4,41,3,Silas Andersen,8.0,dk DEN,CM,21-146,90,0,0,0,1,2,0,0,3,1,0,0,0,6,2,0,100.0
J3,Mikkel Rygaard Jensen,Häcken,UEFA Europa Conference League,10.0,dk DEN,"RM,FW",34-316,90,0,0,0,0,3,1,0,0,60,3,2,0,0.1,0.1,0.5,3,0,30,43,69.8,7,29,1,4,1,Mikkel Rygaard Jensen,10.0,dk DEN,"RM,FW",34-316,90,30,43,69.8,633,224,10,12,83.3,14,20,70.0,5,10,50.0,0,0.5,0.2,2,6,2,1,7,Mikkel Rygaard Jensen,10.0,dk DEN,"RM,FW",34-316,90,43,37,6,1,0,0,6,0,4,4,0,0,30,0,0,Mikkel Rygaard Jensen,10.0,dk DEN,"RM,FW",34-316,90,3,2,0,0,3,1,1,100.0,0,0,0,0,2,5,0,0,Mikkel Rygaard Jensen,10.0,dk DEN,"RM,FW",34-316,90,60,1,5,28,27,1,60,4,1,25.0,3,75.0,29,114,58,1,2,0,2,1,34,5,Mikkel Rygaard Jensen,10.0,dk DEN,"RM,FW",34-316,90,0,0,0,1,0,0,6,2,2,0,0,0,5,0,0,
J3,Adam Lundqvist,Häcken,UEFA Europa Conference League,21.0,se SWE,LB,31-231,90,0,0,0,0,2,0,1,0,49,2,0,0,0.0,0.0,0.0,3,0,38,44,86.4,6,29,0,1,0,Adam Lundqvist,21.0,se SWE,LB,31-231,90,38,44,86.4,753,278,16,16,100.0,18,19,94.7,4,8,50.0,0,0.0,0.1,0,8,0,0,6,Adam Lundqvist,21.0,se SWE,LB,31-231,90,44,38,6,0,0,0,2,6,0,0,0,0,38,0,1,Adam Lundqvist,21.0,se SWE,LB,31-231,90,2,1,0,1,1,1,4,25.0,3,0,0,0,0,2,0,0,Adam Lundqvist,21.0,se SWE,LB,31-231,90,49,1,7,27,16,0,49,1,0,0.0,1,100.0,29,96,32,0,0,0,0,0,34,1,Adam Lundqvist,21.0,se SWE,LB,31-231,90,1,0,0,1,1,0,2,0,1,0,0,0,4,0,1,0.0
