Game Week,Player,Team,League,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist
J7,Paulo Gazzaniga,Girona,Spanish La Liga,ar ARG,33-267,90,5,0,5,100.0,1.7,0,6,0.0,28,7,17.9,27.1,5,20.0,26.4,17,0,0.0,0,16.0
J7,Marko Dmitrović,Espanyol,Spanish La Liga,rs SRB,33-245,90,3,0,3,100.0,0.8,6,15,40.0,30,10,43.3,35.8,4,50.0,45.8,17,2,11.8,0,8.3
