,Player,,,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
J3,Franko Kovačević,NK Celje,UEFA Europa Conference League,9.0,hr CRO,FW,26-090,90,0,0,0,0,1,0,0,0,16,1,0,1,0.2,0.2,0.1,1,0,6,7,85.7,0,7,0,0,0,Franko Kovačević,9.0,hr CRO,FW,26-090,90,6,7,85.7,62,0,3,3,100.0,2,3,66.7,0,0,,0,0.1,0.0,1,0,0,0,0,Franko Kovačević,9.0,hr CRO,FW,26-090,90,7,7,0,0,0,0,0,0,0,0,0,0,6,0,0,Franko Kovačević,9.0,hr CRO,FW,26-090,90,1,1,1,0,0,0,0,,0,1,1,0,0,1,5,0,Franko Kovačević,9.0,hr CRO,FW,26-090,90,16,6,8,2,6,2,16,0,0,,0,,7,42,15,0,0,0,0,0,6,2,Franko Kovačević,9.0,hr CRO,FW,26-090,90,0,0,0,0,1,4,0,0,1,0,0,0,1,0,0,
J3,Danijel Šturm,NK Celje,UEFA Europa Conference League,10.0,si SVN,LW,26-306,90,0,0,0,0,1,0,0,0,19,0,0,0,0.0,0.0,0.0,0,0,11,14,78.6,2,12,2,3,2,Danijel Šturm,10.0,si SVN,LW,26-306,90,11,14,78.6,158,42,6,6,100.0,5,5,100.0,0,0,,0,0.0,0.0,0,0,1,0,2,Danijel Šturm,10.0,si SVN,LW,26-306,90,14,14,0,0,0,0,0,0,0,0,0,0,11,0,3,Danijel Šturm,10.0,si SVN,LW,26-306,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Danijel Šturm,10.0,si SVN,LW,26-306,90,19,0,3,2,14,1,19,3,2,66.7,1,33.3,12,88,42,2,1,1,0,0,10,4,Danijel Šturm,10.0,si SVN,LW,26-306,90,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,
J3,Nikita Iosifov,NK Celje,UEFA Europa Conference League,20.0,ru RUS,RW,24-209,90,1,0,0,0,2,2,0,0,33,2,0,0,0.2,0.2,0.2,3,0,18,21,85.7,0,22,2,3,0,Nikita Iosifov,20.0,ru RUS,RW,24-209,90,18,21,85.7,202,29,12,13,92.3,5,6,83.3,0,1,0.0,0,0.2,0.1,1,1,0,0,0,Nikita Iosifov,20.0,ru RUS,RW,24-209,90,21,21,0,0,0,0,2,0,0,0,0,0,18,0,0,Nikita Iosifov,20.0,ru RUS,RW,24-209,90,2,0,2,0,0,2,2,100.0,0,0,0,0,0,2,2,0,Nikita Iosifov,20.0,ru RUS,RW,24-209,90,33,2,6,11,18,3,33,3,0,0.0,3,100.0,22,190,63,2,3,1,3,0,22,8,Nikita Iosifov,20.0,ru RUS,RW,24-209,90,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,
J3,Mario Kvesić,NK Celje,UEFA Europa Conference League,8.0,ba BIH,LM,33-298,85,0,1,0,0,2,2,1,0,68,1,0,1,0.1,0.1,0.3,7,2,43,61,70.5,4,40,4,3,2,Mario Kvesić,8.0,ba BIH,LM,33-298,85,43,61,70.5,732,149,21,24,87.5,15,23,65.2,5,9,55.6,1,0.3,0.3,3,4,1,0,4,Mario Kvesić,8.0,ba BIH,LM,33-298,85,61,53,6,3,2,1,8,0,3,1,1,0,43,2,0,Mario Kvesić,8.0,ba BIH,LM,33-298,85,1,1,1,0,0,1,1,100.0,0,1,1,0,0,1,0,0,Mario Kvesić,8.0,ba BIH,LM,33-298,85,68,1,10,26,32,2,68,3,2,66.7,1,33.3,40,255,142,4,7,0,1,0,55,11,Mario Kvesić,8.0,ba BIH,LM,33-298,85,1,0,0,1,2,0,8,0,1,0,0,0,1,0,0,
J3,Andrej Kotnik,NK Celje,UEFA Europa Conference League,17.0,si SVN,LM,30-094,5,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,3,0,0,0,Andrej Kotnik,17.0,si SVN,LM,30-094,5,2,3,66.7,19,0,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,Andrej Kotnik,17.0,si SVN,LM,30-094,5,3,2,0,0,0,0,0,0,0,0,0,0,2,1,0,Andrej Kotnik,17.0,si SVN,LM,30-094,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Andrej Kotnik,17.0,si SVN,LM,30-094,5,4,0,1,1,2,0,4,0,0,,0,,3,13,8,0,0,0,0,0,3,1,Andrej Kotnik,17.0,si SVN,LM,30-094,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
J3,Florjan Jevšenak,NK Celje,UEFA Europa Conference League,7.0,si SVN,CM,20-214,45,0,0,0,0,0,0,0,0,23,0,0,0,0.0,0.0,0.0,1,0,22,23,95.7,3,11,0,0,0,Florjan Jevšenak,7.0,si SVN,CM,20-214,45,22,23,95.7,392,74,9,9,100.0,12,13,92.3,1,1,100.0,0,0.0,0.0,0,0,0,0,3,Florjan Jevšenak,7.0,si SVN,CM,20-214,45,23,21,2,0,0,0,0,0,0,0,0,0,22,0,0,Florjan Jevšenak,7.0,si SVN,CM,20-214,45,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0,Florjan Jevšenak,7.0,si SVN,CM,20-214,45,23,0,6,15,2,0,23,0,0,,0,,11,61,48,0,1,0,0,0,20,0,Florjan Jevšenak,7.0,si SVN,CM,20-214,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
J3,Darko Hrka,NK Celje,UEFA Europa Conference League,4.0,si SVN,CM,25-351,45,0,0,0,0,0,0,0,0,26,0,1,1,0.0,0.0,0.0,2,2,22,22,100.0,2,11,0,0,0,Darko Hrka,4.0,si SVN,CM,25-351,45,22,22,100.0,304,81,12,12,100.0,9,9,100.0,1,1,100.0,0,0.0,0.0,0,1,0,0,2,Darko Hrka,4.0,si SVN,CM,25-351,45,22,21,1,1,0,0,0,0,0,0,0,0,22,0,0,Darko Hrka,4.0,si SVN,CM,25-351,45,0,0,0,0,0,0,0,,0,1,1,0,1,1,1,0,Darko Hrka,4.0,si SVN,CM,25-351,45,26,0,2,20,4,1,26,0,0,,0,,11,52,16,0,1,0,1,1,22,1,Darko Hrka,4.0,si SVN,CM,25-351,45,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0,
J3,Milot Avdyli,NK Celje,UEFA Europa Conference League,11.0,xk KVX,RM,23-101,58,0,0,0,0,1,0,0,0,20,0,1,0,0.0,0.0,0.0,1,0,12,16,75.0,2,16,3,0,0,Milot Avdyli,11.0,xk KVX,RM,23-101,58,12,16,75.0,214,53,6,7,85.7,4,6,66.7,2,2,100.0,0,0.0,0.0,1,2,1,0,2,Milot Avdyli,11.0,xk KVX,RM,23-101,58,16,15,0,0,0,0,1,0,0,0,0,0,12,1,0,Milot Avdyli,11.0,xk KVX,RM,23-101,58,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,1,0,Milot Avdyli,11.0,xk KVX,RM,23-101,58,20,0,2,8,10,0,20,0,0,,0,,16,139,114,3,5,0,0,1,16,2,Milot Avdyli,11.0,xk KVX,RM,23-101,58,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,
J3,Vitaly Lisakovich,NK Celje,UEFA Europa Conference League,71.0,by BLR,RM,27-271,32,0,0,0,0,0,0,0,0,20,0,0,0,0.0,0.0,0.0,3,0,16,18,88.9,5,11,3,1,1,Vitaly Lisakovich,71.0,by BLR,RM,27-271,32,16,18,88.9,274,104,10,10,100.0,4,5,80.0,2,3,66.7,0,0.0,0.0,1,3,1,0,5,Vitaly Lisakovich,71.0,by BLR,RM,27-271,32,18,18,0,0,0,1,0,0,0,0,0,0,16,0,0,Vitaly Lisakovich,71.0,by BLR,RM,27-271,32,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Vitaly Lisakovich,71.0,by BLR,RM,27-271,32,20,1,3,8,10,0,20,1,1,100.0,0,0.0,11,115,86,3,3,0,0,1,18,4,Vitaly Lisakovich,71.0,by BLR,RM,27-271,32,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,
J3,Žan Karničnik,NK Celje,UEFA Europa Conference League,23.0,si SVN,LB,31-049,90,1,0,0,0,2,1,0,0,68,3,1,1,0.0,0.0,0.0,1,0,51,54,94.4,8,40,1,0,0,Žan Karničnik,23.0,si SVN,LB,31-049,90,51,54,94.4,837,190,26,27,96.3,21,22,95.5,4,4,100.0,0,0.0,0.0,1,4,0,0,8,Žan Karničnik,23.0,si SVN,LB,31-049,90,54,52,2,0,0,0,0,2,0,0,0,0,51,0,1,Žan Karničnik,23.0,si SVN,LB,31-049,90,3,2,3,0,0,3,3,100.0,0,1,0,1,1,4,2,0,Žan Karničnik,23.0,si SVN,LB,31-049,90,68,7,19,36,13,0,68,0,0,,0,,40,203,139,1,1,0,1,1,44,2,Žan Karničnik,23.0,si SVN,LB,31-049,90,0,0,0,1,3,0,0,1,2,0,0,0,7,0,0,
